,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
990,109,MT-CO2,"['FAM162A', 'CYCS']",0.02040816326530612,0.09026051410570943,22,2,98
991,109,TBCB,"['TUBA1B', 'TUBA4A', 'TUBA1C']",0.030612244897959183,0.0028767896276550246,13,3,98
992,109,CCT7,"['TCP1', 'CCT5']",0.02040816326530612,0.017057382346729842,9,2,98
993,109,CCT4,"['TCP1', 'CCT5']",0.02040816326530612,0.02529060818061739,11,2,98
994,109,CCT3,"['TCP1', 'CCT5']",0.02040816326530612,0.02529060818061739,11,2,98
995,109,SIN3A,"['HBP1', 'PHF3']",0.02040816326530612,0.1926536787613044,35,2,98
996,109,TUBA1B,"['TUBA1B', 'TUBB4B']",0.02040816326530612,0.02529060818061739,11,2,98
997,109,CCT8,"['TCP1', 'CCT5']",0.02040816326530612,0.01346766586219806,8,2,98
998,109,E2F3,"['TFDP1', 'E2F4']",0.02040816326530612,0.03481172787162497,13,2,98
999,109,FKBP8,"['HSP90AA1', 'DNAJB2']",0.02040816326530612,0.05122170732073169,16,2,98
1000,109,CDC37,"['TCP1', 'HSP90AA1']",0.02040816326530612,0.03481172787162497,13,2,98
1001,109,BUB3,"['CCT5', 'BHLHE40']",0.02040816326530612,0.02529060818061739,11,2,98
1002,109,TFDP2,"['TFDP1', 'E2F4']",0.02040816326530612,0.021004377217222096,10,2,98
1003,109,CTDSPL2,"['KPNA3', 'ALYREF']",0.02040816326530612,0.029898660449475735,12,2,98
1004,109,CHCHD2,"['MCL1', 'ALYREF']",0.02040816326530612,0.0571983149807814,17,2,98
1005,109,E2F4,"['TFDP1', 'E2F4']",0.02040816326530612,0.017057382346729842,9,2,98
1006,9,STT3B,"['STT3B', 'STAU1']",0.02040816326530612,0.03481172787162497,13,2,98
1007,9,MAPK11,"['MAPKAPK3', 'PTPN7']",0.02040816326530612,0.040013594582753186,14,2,98
1008,9,STAU1,"['STT3B', 'STAU1']",0.02040816326530612,0.021004377217222096,10,2,98
1009,9,GYPB,"['CD2', 'SCARB2']",0.02040816326530612,0.0030654947135490508,4,2,98
1010,9,TBC1D10A,"['ARF6', 'RAB11A']",0.02040816326530612,0.04548861716822296,15,2,98
1011,9,CORO1C,"['CORO1B', 'CORO1A']",0.02040816326530612,0.0030654947135490508,4,2,98
1012,9,CYTH2,"['CYTIP', 'ARF6']",0.02040816326530612,0.08326685309114863,21,2,98
1013,9,MAPK1,"['MAPKAPK3', 'DUSP4', 'PTPN7']",0.030612244897959183,0.033531303077210965,31,3,98
1014,9,CORO1B,"['CORO1B', 'CORO1A']",0.02040816326530612,0.0074354917469861784,6,2,98
1015,9,CYTH3,"['CYTIP', 'ARF6']",0.02040816326530612,0.08326685309114863,21,2,98
1016,9,SEC61B,"['BSG', 'STT3B']",0.02040816326530612,0.36367595152922716,55,2,98
1017,9,MAPK14,"['MAPKAPK3', 'NFATC3', 'DUSP4', 'PTPN7']",0.04081632653061224,0.002320010556598901,25,4,98
1018,9,CYTH1,"['CYTIP', 'CORO1B', 'ARF6']",0.030612244897959183,0.011705384626571745,21,3,98
1019,9,CD48,"['CD2', 'CD48']",0.02040816326530612,0.001556157066148265,3,2,98
1020,9,CORO1A,"['CORO1B', 'CORO1A']",0.02040816326530612,0.00503243366888972,5,2,98
1021,9,MAPK3,"['MAPKAPK3', 'DUSP4', 'PTPN7']",0.030612244897959183,0.02330648641647818,27,3,98
1022,9,UBE2R2,"['ARF6', 'RBX1']",0.02040816326530612,0.0030654947135490508,4,2,98
1023,9,CD2,"['CD2', 'CD48']",0.02040816326530612,0.017057382346729842,9,2,98
1024,90,ASF1B,"['ASF1B', 'H3-3A']",0.02040816326530612,0.05122170732073169,16,2,98
1025,90,SAP30,"['SAP30', 'UHRF1']",0.02040816326530612,0.010253916969668063,7,2,98
1026,90,ATRX,"['MAP2K1', 'IPMK', 'H3-3A']",0.030612244897959183,0.03938478834141695,33,3,98
1027,90,EIF4H,"['EIF4H', 'EIF4A2']",0.02040816326530612,0.01346766586219806,8,2,98
