,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size
1107,8,DNAJC24,"['DPH1', 'DPH2', 'DNAJC24']",0.42857142857142855,1.1366826674899348e-06,7,3,7
1108,8,DPH1,"['DPH1', 'DPH2', 'DNAJC24']",0.42857142857142855,1.1366826674899348e-06,7,3,7
1109,8,DPH2,"['DNAJC24', 'DPH2', 'DPH1']",0.42857142857142855,3.2687465744703307e-08,3,3,7
1110,30,RBFOX2,"['PPP1R12A', 'CUL3']",0.022988505747126436,0.02869469054012744,6,2,87
1111,30,RHOF,"['RHOF', 'PKN1']",0.022988505747126436,0.10531147028397753,12,2,87
1112,30,EGFR,"['KAT7', 'PIK3R4']",0.022988505747126436,0.9531160397571944,99,2,87
1113,30,AMBRA1,"['DET1', 'PIK3R4']",0.022988505747126436,0.06286300648342086,9,2,87
1114,30,SNAP29,"['COG6', 'BRK1']",0.022988505747126436,0.31043351265342595,24,2,87
1115,30,RAC1,"['PAK1', 'PKN1']",0.022988505747126436,0.1532595002485252,15,2,87
1116,30,ANKRA2,"['FBXL3', 'DIS3L2']",0.022988505747126436,0.1532595002485252,15,2,87
1117,30,RHOB,"['TBC1D10A', 'PKN1']",0.022988505747126436,0.27506669529408645,22,2,87
1118,30,RHOC,"['PAK1', 'PKN1']",0.022988505747126436,0.3968768384307299,29,2,87
1119,30,PKN1,"['RHOF', 'PKN1']",0.022988505747126436,0.05039719227168187,8,2,87
1120,30,ELOC,"['SOCS3', 'CUL3']",0.022988505747126436,0.6066693745346035,43,2,87
1121,30,ATAD2,"['STK40', 'SIRT7']",0.022988505747126436,0.09042669509947338,11,2,87
1122,30,BRCA1,"['RAD50', 'NCAPG2']",0.022988505747126436,0.27506669529408645,22,2,87
1123,10,VAMP4,"['STX16', 'TMX2']",0.047619047619047616,0.2531808091677477,43,2,42
1124,10,MED31,"['MED1', 'MED14']",0.047619047619047616,0.01997473905755863,10,2,42
1125,10,SGF29,"['TADA3', 'SGF29', 'TADA2B']",0.07142857142857142,0.0003521838720637109,7,3,42
1126,10,TAF5L,"['TAF5L', 'TAF6L', 'SUPT20H', 'TADA1', 'SUPT7L']",0.11904761904761904,7.937253450980437e-06,14,5,42
1127,10,MED4,"['MED1', 'MED14']",0.047619047619047616,0.024067238419393133,11,2,42
1128,10,MED24,"['MED1', 'MED24']",0.047619047619047616,0.009731030659534049,7,2,42
1129,10,TADA1,"['TAF5L', 'TADA3', 'TAF6L', 'SUPT20H', 'TADA1', 'SUPT7L']",0.14285714285714285,7.682387617359795e-08,12,6,42
1130,10,MED19,"['MED14', 'MED19']",0.047619047619047616,0.007051360148828239,6,2,42
1131,10,TADA2B,"['TADA3', 'SGF29', 'TADA2B']",0.07142857142857142,0.0002044622342078227,6,3,42
1132,10,ATXN7L3,"['SGF29', 'USP22']",0.047619047619047616,0.04340374844880044,15,2,42
1133,10,TAF9,"['TADA1', 'SUPT20H', 'TAF5L', 'TAF6L']",0.09523809523809523,0.0005470013266691121,18,4,42
1134,10,YEATS2,"['TAF5L', 'TADA3', 'TADA2B', 'SUPT7L']",0.09523809523809523,0.0014579841532670864,23,4,42
1135,10,ZZZ3,"['TADA1', 'TADA3']",0.047619047619047616,0.009731030659534049,7,2,42
1136,10,MED15,"['MED14', 'MED24']",0.047619047619047616,0.012789827066384877,8,2,42
1137,10,PPARG,"['MED1', 'MED19']",0.047619047619047616,0.04890594545854439,16,2,42
1138,10,MED14,"['MED19', 'MED14']",0.047619047619047616,0.08650711553089857,22,2,42
1139,10,TAF9B,"['SUPT20H', 'TAF5L', 'TAF6L']",0.07142857142857142,0.0032791460072604233,14,3,42
1140,10,TADA3,"['TADA3', 'SGF29', 'TADA2B', 'TADA1']",0.09523809523809523,2.612370129677371e-05,9,4,42
1141,10,SUPT3H,"['TADA1', 'SUPT7L', 'TAF6L']",0.07142857142857142,4.2210449302921105e-05,4,3,42
1142,10,TAF5,"['TADA1', 'MED19', 'TAF6L']",0.07142857142857142,0.004034842974649082,15,3,42
1143,10,MED17,"['MED19', 'MED1', 'MED14']",0.07142857142857142,0.012233927311661957,22,3,42
1144,10,ATXN7L2,"['SUPT20H', 'USP22']",0.047619047619047616,0.007051360148828239,6,2,42
1145,10,MED1,"['MED1', 'MED24']",0.047619047619047616,0.27017976540781646,45,2,42
1146,10,TAF6,"['TAF5L', 'MED14', 'SUPT7L']",0.07142857142857142,0.017433186315946786,25,3,42
1147,10,TAF11,"['MED1', 'MED14']",0.047619047619047616,0.03317235890296314,13,2,42
1148,10,TAF7,"['MED1', 'TADA3']",0.047619047619047616,0.04340374844880044,15,2,42
