target,guide_id,downreg_gene,seed_match_len,hamming_dist,log_fc,adj_pval,corr_de_all,pval_de_all,corr_de_signif,pval_de_signif,n_de_signif,pval_signif_min
DNAJC19,DNAJC19_+_180707118.23-P1P2,BOLA3,8,11,-1.1605894009292206,0.0146138780757909,0.014,0.26798472827565173,-0.0697,0.2706015781315441,252,0.26798472827565173
DNAJC19,DNAJC19_+_180707414.23-P1P2,BOLA3,8,9,-1.1605894009292206,0.0146138780757909,0.014,0.26798472827565173,-0.0697,0.2706015781315441,252,0.26798472827565173
UBE3C,UBE3C_-_156932395.23-P1P2,PSAP,8,10,-1.1586247147567803,0.0473468063551984,,,,,0,
RAC1,RAC1_-_6414149.23-P1P2,HMGN5,8,6,-1.1490655236444196,5.047777528689015e-09,,,,,0,
TOE1,TOE1_-_45805871.23-P1P2,SUMF2,8,7,-1.1381420424355928,0.0025214639798216,0.0611,1.2480012993012578e-06,0.1127,0.1772580428598182,145,1.2480012993012578e-06
WDR82,WDR82_+_52312203.23-P1P2,ANP32E,8,11,-1.1328713764165388,0.0159229937490561,0.0089,0.48110743946822326,-0.0906,0.06046994699365767,430,0.06046994699365767
RCCD1,RCCD1_-_91500348.23-P2,HINT2,8,8,-1.087459451930442,0.0004832681200152,-0.0295,0.01931170554152798,-0.0761,0.4562357929506246,98,0.01931170554152798
COX6B1,COX6B1_+_36139202.23-P1P2,PSMD5,8,9,-1.083662439799454,8.037844764318288e-06,,,,,0,
SFT2D3,SFT2D3_+_128459085.23-P1P2,GNAI2,8,10,-1.0831447567674388,0.0639890350261504,,,,,0,
URM1,URM1_-_131133683.23-P1P2,PLK1,8,7,-1.0294562145454518,0.0300610084988509,,,,,0,
MED19,MED19_+_57479662.23-P1P2,MYB,8,9,-1.0281759217127515,0.0010416526419889,0.2988,6.21264046465097e-130,0.313,5.5836421628291385e-43,1835,6.21264046465097e-130
RCCD1,RCCD1_-_91500418.23-P2,PARP1,8,7,-0.9823864628073102,7.880994592477997e-30,,,,,0,
TNRC6A,TNRC6A_-_24741413.23-P1P2,PNMT,8,5,-0.9712059856795284,0.0254059388058873,,,,,0,
MTHFD2,MTHFD2_-_74425764.23-P1,SENP5,8,9,-0.9485920504139236,0.0838657548527053,0.0057,0.6492390834843965,-0.6131,3.330340532596709e-05,39,3.330340532596709e-05
UQCC2,UQCC2_+_33679456.23-P1P2,TIMM17A,8,9,-0.9332287602881651,0.0431547204041552,,,,,0,
BRCC3,BRCC3_-_154299791.23-P1P2,TMEM18,8,10,-0.9318129908196582,0.0895748170405557,0.0064,0.6103955467935425,-0.1195,0.6060475084814332,21,0.6060475084814332
MED19,MED19_+_57479662.23-P1P2,METRN,8,8,-0.9296348014904026,0.0981262577897871,,,,,0,
DR1,DR1_-_93811723.23-P1P2,TOR3A,8,11,-0.9254191239878764,0.0514509078819059,,,,,0,
HUWE1,HUWE1_+_53710912.23-P1P2,FAM89A,8,9,-0.9152316714789522,0.0686960087201666,,,,,0,
METAP2,METAP2_-_95868001.23-P1P2,MRS2,8,9,-0.8810206124435204,0.0656317945439635,0.0,0.997107184774388,-0.003,0.9380706121406154,676,0.9380706121406154
RTRAF,C14orf166_+_52456301.23-P1P2,U2AF2,8,7,-0.8741437113748313,0.0801107427022114,,,,,0,
UBE2N,UBE2N_+_93835347.23-P1P2,CTSS,8,7,-0.8710377729251146,0.0213730857832943,,,,,0,
THOC6,THOC6_+_3074256.23-P1P2,MARCKSL1,8,9,-0.8632807204587906,1.3461926186964264e-16,-0.0132,0.2959676118475057,-0.2281,0.05229704787133256,73,0.05229704787133256
DDX17,DDX17_+_38902286.23-P1P2,TCF25,8,7,-0.8520087228949272,0.0835812874094688,,,,,0,
MKNK1,MKNK1_+_47082506.23-P2,NT5DC2,8,4,-0.838124534881382,4.615358113296942e-12,,,,,0,
NOMO1,NOMO1_+_14927924.23-P1P2,VPS4A,8,5,-0.8307148014449163,1.582399368800023e-07,,,,,0,
OXR1,OXR1_+_107670109.23-ENST00000312046.6,LYRM4,8,7,-0.8280370374230518,0.0680341142425398,,,,,0,
COX6B1,COX6B1_+_36139202.23-P1P2,MLH1,8,10,-0.806775130484935,0.0609363124241582,-0.0085,0.5005589769447718,-0.0179,0.8854262944503659,67,0.5005589769447718
PACS2,PACS2_-_105781241.23-P1P2,TUBA1C,8,11,-0.8039689141615982,0.0172936780068761,-0.012,0.33961133078477546,-0.7847,2.42301563537928e-08,35,2.42301563537928e-08
TFDP1,TFDP1_-_114239078.23-P1P2,MED13,8,7,-0.8022814168548835,0.0114829118723716,0.0549,1.3264040386619666e-05,0.1765,0.0004937786808017305,386,1.3264040386619666e-05
POLDIP3,POLDIP3_+_43010817.23-P1P2,STMN1,8,10,-0.8003605461588901,0.0592220044723056,-0.0209,0.09682352329059805,-0.5911,0.00014725814642049516,36,0.00014725814642049516
PYCR2,PYCR2_+_226111957.23-P1P2,BTF3,8,6,-0.8000320650368122,4.7990886475581266e-08,,,,,0,
PYCR2,PYCR2_-_226111925.23-P1P2,BTF3,8,8,-0.8000320650368122,4.7990886475581266e-08,,,,,0,
ELOB,TCEB2_+_2827251.23-P1P2,CTDSP1,8,7,-0.7965330141937436,0.0251114713801413,,,,,0,
CASP6,CASP6_-_110624289.23-P1P2,IGFBP2,8,11,-0.7918838919571939,0.0486223530239206,,,,,0,
TRRAP,TRRAP_-_98476562.23-P1P2,MATK,8,9,-0.7811383426979915,0.0015145923123923,-0.0369,0.003381415297122957,-0.0665,0.014210410583308077,1360,0.003381415297122957
ELOB,TCEB2_+_2827251.23-P1P2,RHOG,8,11,-0.7790522581159289,0.0203882001088656,,,,,0,
CIAO1,CIAO1_-_96932005.23-P1P2,ESAM,8,8,-0.7664354419464245,0.0071227388506898,,,,,0,
DOHH,DOHH_-_3500585.23-P1P2,RAC3,8,10,-0.7655519987181473,0.005429373412202,,,,,0,
ARGLU1,ARGLU1_+_107220466.23-P1P2,OXCT1,8,8,-0.7588740241194133,2.3001464183863317e-07,0.043,0.0006368171842024601,0.083,0.006253960034338165,1084,0.0006368171842024601
CDKN2AIP,CDKN2AIP_-_184365844.23-P1P2,GAMT,8,11,-0.7550039665647553,0.0119731763066446,,,,,0,
ELOF1,ELOF1_+_11670004.23-P1P2,SH3BGRL,8,10,-0.7529533505478359,0.0164657517600952,,,,,0,
DOHH,DOHH_-_3500585.23-P1P2,ZNF593,8,8,-0.7511971296537836,4.7335909548512495e-05,-0.0014,0.9108824775189601,-0.0544,0.12194707136450816,809,0.12194707136450816
GRSF1,GRSF1_-_71705116.23-P1P2,TRAPPC2L,8,8,-0.7412410296208856,0.0188025177599675,0.0037,0.7675533175781091,-0.1974,0.0637053399393293,89,0.0637053399393293
SMS,SMS_+_21958834.23-P1P2,ACTN4,8,11,-0.723095212700542,0.0052289686367421,,,,,0,
ELOB,TCEB2_+_2827236.23-P1P2,HSD17B4,8,9,-0.7221133737404084,0.0302992136872227,0.0204,0.10534336958935238,0.0238,0.7214432332628271,226,0.10534336958935238
ELOB,TCEB2_+_2827251.23-P1P2,SESN2,8,5,-0.7082693183033761,0.0917363924270373,,,,,0,
UBN1,UBN1_+_4897489.23-P1P2,MCM7,8,9,-0.6951980874136182,0.0900733211476543,,,,,0,
ALKBH8,ALKBH8_+_107436425.23-P1P2,COL18A1,8,8,-0.6812466301036465,0.0485827767920987,,,,,0,
PDHX,PDHX_-_34938237.23-P1P2,CMPK1,8,2,-0.6809262286239607,0.0086177521201897,,,,,0,
CXXC1,CXXC1_-_47814050.23-P1P2,EIF4A2,8,10,-0.6759042686222595,0.0344405229491922,,,,,0,
EIF3H,EIF3H_-_117767820.23-P1P2,BLVRB,8,8,-0.661590875502862,0.000509555024733,,,,,0,
MED19,MED19_+_57479662.23-P1P2,TSPO,8,11,-0.6574646225399235,0.0604239157360595,0.0577,4.680698298111115e-06,0.0664,0.0051772934919107755,1769,4.680698298111115e-06
PGS1,PGS1_+_76374776.23-P1P2,CCNB1,8,9,-0.6560826377958457,0.0694217453165637,,,,,0,
NFRKB,NFRKB_+_129765408.23-P1P2,KSR1,8,10,-0.6459294436009279,0.0378658442213477,0.0354,0.004997358149866606,0.0549,0.1388987066409218,728,0.004997358149866606
DRAP1,DRAP1_-_65686753.23-P1P2,BUD23,8,9,-0.6453996537200918,2.409783360760112e-05,,,,,0,
NFRKB,NFRKB_+_129765383.23-P1P2,PARP2,8,11,-0.6439789024675526,0.0212481924027736,,,,,0,
DNAJC8,DNAJC8_+_28559474.23-P1P2,ABHD14B,8,8,-0.641122601068139,3.722746829021878e-05,0.0233,0.06472546318238685,0.0571,0.3151205290718187,311,0.06472546318238685
GAB2,GAB2_-_78128828.23-P1P2,VASP,8,7,-0.633193677851482,5.3875263298600514e-05,-0.0097,0.4403184279233767,-0.041,0.1558729674644415,1199,0.1558729674644415
KLF11,KLF11_-_10183897.23-P1P2,MGST1,8,9,-0.6297910610160435,0.0566912289689865,,,,,0,
ABCD3,ABCD3_+_94884032.23-P1P2,PKM,8,9,-0.6113795850987626,0.040164826683686,0.0178,0.15794800173065127,-0.7645,8.667756727515054e-05,20,8.667756727515054e-05
MED19,MED19_+_57479662.23-P1P2,TRAPPC2L,8,9,-0.6082683691849041,0.0413432018220713,0.0437,0.0005261911371810774,0.0321,0.17743167391452822,1769,0.0005261911371810774
NUP188,NUP188_-_131710035.23-P1P2,SF3B5,8,10,-0.6058521613030905,0.0118007683922793,,,,,0,
DR1,DR1_-_93811723.23-P1P2,MGST1,8,6,-0.6052433844104171,0.0354761742913483,,,,,0,
GPS2,GPS2_+_7218644.23-P1P2,TIMP1,8,5,-0.603862089732812,0.0385361633592848,-0.0246,0.050996474974367226,-0.2043,0.054793840571006655,89,0.050996474974367226
MED19,MED19_+_57479662.23-P1P2,CDT1,8,8,-0.6030803312305887,0.0330417089049223,,,,,0,
ELOF1,ELOF1_+_11670004.23-P1P2,HNRNPH3,8,6,-0.6027855596170548,0.0002796766113603,,,,,0,
GAB2,GAB2_-_78128828.23-P1P2,STXBP5,8,9,-0.6027115480210439,0.0006735797799706,,,,,0,
PPARGC1B,PPARGC1B_+_149110296.23-P1P2,ATP5ME,8,9,-0.6014496951927579,7.216122700238769e-06,0.0153,0.22634686711704688,-0.2232,0.007361271068857628,143,0.007361271068857628
MFSD6,MFSD6_-_191273317.23-P1P2,HSPD1,8,9,-0.5974789134334219,0.0962940722595268,0.0582,3.879848487936191e-06,0.0139,0.8689608069079131,144,3.879848487936191e-06
TFDP1,TFDP1_-_114239078.23-P1P2,NHLRC3,8,9,-0.5792319331940023,0.0956619594714935,0.0383,0.0024039156591352264,0.074,0.14880232775514296,382,0.0024039156591352264
ELOF1,ELOF1_+_11670004.23-P1P2,SCCPDH,8,8,-0.5776776300876042,0.061672695346383,,,,,0,
ELOB,TCEB2_+_2827251.23-P1P2,LIG1,8,8,-0.5686651286446628,0.0829004330134115,,,,,0,
MON1A,MON1A_+_49967212.23-P1P2,SSBP1,8,8,-0.5670422998726398,0.0011492486651905,0.085,1.4502739607287792e-11,-0.3626,0.0023733560993843047,68,1.4502739607287792e-11
ELOF1,ELOF1_+_11669989.23-P1P2,CD47,8,9,-0.5521255135910015,0.0053846016999129,-0.0345,0.006267322520055278,-0.119,0.019238997444808913,387,0.006267322520055278
UBE3C,UBE3C_-_156932395.23-P1P2,LAPTM4B,8,10,-0.5474037734442406,0.0382729786197917,,,,,0,
PHF12,PHF12_+_27278322.23-P1P2,GNAI2,8,11,-0.5429845484206629,0.0544683123560453,,,,,0,
PHF12,PHF12_+_27278232.23-P1P2,GNAI2,8,10,-0.5429845484206629,0.0544683123560453,,,,,0,
ELOF1,ELOF1_+_11669989.23-P1P2,ARPC1A,8,9,-0.5407265021893123,0.039757622049582,,,,,0,
ELOF1,ELOF1_+_11670004.23-P1P2,ATRX,8,6,-0.5354647681149632,0.0122285292340139,0.0251,0.046491406352319437,0.0142,0.7781992323292561,398,0.046491406352319437
KRR1,KRR1_+_75905342.23-P1P2,TALDO1,8,10,-0.5264874820987593,0.0083680400886589,,,,,0,
GPS2,GPS2_+_7218644.23-P1P2,RESF1,8,8,-0.5186191513940074,0.0716295882693683,,,,,0,
PRKRA,PRKRA_-_179315511.23-P1P2,TMEM14C,8,6,-0.5153279582325233,6.050731553358991e-06,,,,,0,
PINK1,PINK1_-_20960047.23-P1P2,FUOM,8,5,-0.5060437653085295,4.6065182334329434e-14,-0.0082,0.5145108104200495,0.5216,0.0013106069619835173,35,0.0013106069619835173
CIAO1,CIAO1_+_96932066.23-P1P2,PNRC1,8,7,-0.5053755903395178,0.0644759263858826,,,,,0,
RNF19B,RNF19B_-_33430312.23-P1P2,APOE,8,9,-0.5006113668914607,1.6560752500023903e-08,,,,,0,
LARS2,LARS2_-_45430137.23-P1P2,STUB1,8,6,-0.4952032681442788,0.077915831540694,,,,,0,
DOHH,DOHH_-_3500585.23-P1P2,BIRC5,8,7,-0.4904783359347028,0.014086366834963,,,,,0,
FASTKD5,FASTKD5_+_3140485.23-P1P2,RCC2,8,10,-0.4834550716214679,0.0637812558686173,0.0218,0.08427007240310973,0.158,0.15900751172776656,81,0.08427007240310973
DR1,DR1_-_93811723.23-P1P2,HNRNPA0,8,10,-0.4711371108679318,0.0490414374524295,0.0564,7.711678010593044e-06,-0.1148,0.49232913721532506,38,7.711678010593044e-06
EIF3H,EIF3H_-_117767820.23-P1P2,TIMM50,8,7,-0.4627817894092171,0.050383039467357,,,,,0,
RAC2,RAC2_-_37640109.23-P1P2,NUCKS1,8,12,-0.4547269835810534,0.0024671782743571,0.0806,1.5070779897868549e-10,0.985,5.2292687223750535e-05,7,1.5070779897868549e-10
DOHH,DOHH_+_3500631.23-P1P2,UBE2E1,8,9,-0.4520993313096531,0.0914720837820783,0.0641,3.5898896487074496e-07,0.0477,0.17207675967355485,820,3.5898896487074496e-07
TFDP1,TFDP1_+_114239040.23-P1P2,TIPRL,8,11,-0.439554592932821,0.0499575524937714,0.0841,2.312044838870985e-11,0.2198,1.4555447268116783e-05,382,2.312044838870985e-11
ELOB,TCEB2_+_2827251.23-P1P2,JUND,8,9,-0.4348265836336126,0.000639806338399,0.0058,0.6472201416633392,-0.112,0.09288479229286933,226,0.09288479229286933
DNAJC8,DNAJC8_+_28559468.23-P1P2,IGFBP2,8,9,-0.4292002187264175,0.0701267404887426,,,,,0,
GAB2,GAB2_-_78128828.23-P1P2,GLRX2,8,5,-0.4277722280427917,0.0185928526270115,0.053,2.5987641195898345e-05,0.1031,0.00036030684433228406,1194,2.5987641195898345e-05
NOMO1,NOMO1_-_14927632.23-P1P2,IFITM1,8,8,-0.4268294586922912,0.0846253898975129,,,,,0,
FNBP4,FNBP4_+_47788834.23-P1P2,TOP2B,8,11,-0.4220636085923537,0.0499502278872882,,,,,0,
MED19,MED19_+_57479662.23-P1P2,PSMG1,8,7,-0.4188321745827411,0.042409824503718,,,,,0,
FASTKD5,FASTKD5_-_3140461.23-P1P2,MCM6,8,10,-0.4177170650808389,0.08223098010082,,,,,0,
UBE3C,UBE3C_-_156931660.23-P1P2,CALM2,8,10,-0.4138515375788221,0.0564216597726087,0.0013,0.9172513655422425,0.0304,0.7973297785845777,74,0.7973297785845777
GSKIP,GSKIP_-_96829954.23-P1P2,CCT5,8,9,-0.4086057906557477,0.0003874058007826,,,,,0,
MED19,MED19_+_57479662.23-P1P2,ANP32B,8,7,-0.4078668038731442,7.553125186729502e-07,-0.0134,0.28884351543965897,-0.0459,0.05299487656683122,1775,0.05299487656683122
EIF3H,EIF3H_+_117768010.23-P1P2,HMGB2,8,12,-0.4038923465228131,0.0022068666622221,0.0634,4.85472937090724e-07,0.059,0.18401236678245675,509,4.85472937090724e-07
ELOF1,ELOF1_+_11669989.23-P1P2,PCMT1,8,9,-0.4008939587275279,0.0061598644599087,-0.0493,9.157917380978083e-05,-0.1211,0.016715226793392348,390,9.157917380978083e-05
NFRKB,NFRKB_+_129765383.23-P1P2,AGTRAP,8,6,-0.3986309038263582,0.0360422410680127,,,,,0,
EIF3H,EIF3H_-_117767820.23-P1P2,POLR2H,8,9,-0.3961518641332845,0.057203517677158,,,,,0,
TFDP1,TFDP1_-_114239078.23-P1P2,PCNA,8,7,-0.3932056394989038,0.0030654467019387,,,,,0,
NFRKB,NFRKB_+_129765408.23-P1P2,CHCHD4,8,10,-0.3816429223026998,0.098964849006964,,,,,0,
TFDP1,TFDP1_+_114239040.23-P1P2,CD99,8,11,-0.3742008972065884,0.0192851128399234,0.0872,4.170214183119176e-12,0.2203,1.3977179962144879e-05,382,4.170214183119176e-12
NFRKB,NFRKB_+_129765408.23-P1P2,EIF4E,8,8,-0.3720262960062565,0.0018466224248207,,,,,0,
NFRKB,NFRKB_+_129765408.23-P1P2,UCP2,8,9,-0.3669575560767841,0.0906950854029859,0.0296,0.018881418599158487,0.0403,0.27796220056260107,728,0.018881418599158487
GTF2A2,GTF2A2_+_59949667.23-P1P2,EEF1B2,8,9,-0.3658476423964891,9.25091623798878e-07,,,,,0,
MED19,MED19_+_57479662.23-P1P2,MARCKSL1,8,6,-0.364350751432263,0.0081388943362018,-0.0507,5.8104373951635545e-05,-0.1113,2.7750040645910893e-06,1766,2.7750040645910893e-06
STYXL1,STYXL1_+_75677277.23-P1P2,COMT,8,9,-0.363834651737547,0.0027781370175077,,,,,0,
DNAJC8,DNAJC8_+_28559474.23-P1P2,NEMF,8,8,-0.3638170697486693,0.0255929847468031,0.0206,0.10303101645873008,0.0048,0.9327657693684503,315,0.10303101645873008
TOE1,TOE1_-_45805871.23-P1P2,PRKDC,8,12,-0.3570121047071677,0.0125726602146777,,,,,0,
IPO9,IPO9_+_201798365.23-P1P2,CELF2,8,8,-0.3483824221715659,0.0033539175110037,0.0134,0.2878195636261737,-0.0561,0.42343552985069033,206,0.2878195636261737
METTL17,METTL17_-_21458167.23-P1P2,CD63,8,8,-0.3474173434021779,0.0334003281270382,,,,,0,
PGS1,PGS1_-_76374755.23-P1P2,CKB,8,10,-0.3436214494568292,0.0345345945658569,,,,,0,
PTEN,PTEN_-_89623526.23-P1P2,EEF1B2,8,8,-0.3415562301780308,8.11000842831587e-06,,,,,0,
TFDP1,TFDP1_-_114239078.23-P1P2,PTMS,8,8,-0.3401009193900497,0.012891622770552,,,,,0,
DNAJC8,DNAJC8_+_28559468.23-P1P2,PGP,8,6,-0.337188618603278,0.002021289105594,-0.0115,0.36113530310583647,-0.1934,0.0006297471138227459,309,0.0006297471138227459
FASTKD5,FASTKD5_-_3140461.23-P1P2,SIVA1,8,12,-0.3342858150979516,0.08223098010082,0.0593,2.523156083569483e-06,0.1598,0.15692929970523598,80,2.523156083569483e-06
PRKRA,PRKRA_-_179315511.23-P1P2,SLC25A5,8,9,-0.3311345652712498,0.0322649377078792,-0.0146,0.24667813923405946,-0.5113,0.0007471394504056387,40,0.0007471394504056387
TMEM131,TMEM131_-_98612239.23-P1P2,CSNK2B,8,7,-0.3300786984764027,0.0368658557737653,,,,,0,
