,target,correlation,correlation_ceiling,n_signif,pvalue,culture_condition
994,HSDL2,-0.04212272249996142,,52,0.0029005131925305106,Stim48hr
995,HTT,0.6378356335846974,0.9798154550915495,4,0.0029005131925305106,Stim48hr
996,IFT172,0.5176151298441709,0.896814628035874,7,0.0029005131925305106,Stim48hr
997,IKBKB,-0.5267309772732613,,4,0.0029005131925305106,Stim48hr
998,IL4I1,0.37358652542505144,0.8234960636030538,10,0.0029005131925305106,Stim48hr
999,IL4R,0.3968927443844927,0.5870779445965228,223,0.0029005131925305106,Stim48hr
1000,INO80,0.5007633548499671,0.830361245670284,51,0.0029005131925305106,Stim48hr
1001,INO80B,0.33867205239609305,0.851543137048066,40,0.0029005131925305106,Stim48hr
1002,INO80C,0.6770579030131227,0.9127936440900755,71,0.0029005131925305106,Stim48hr
1003,INPP5D,0.8768607661448141,0.9516621500402076,32,0.0029005131925305106,Stim48hr
1004,INSR,-0.06840889276076584,0.6765479326954827,109,0.0029005131925305106,Stim48hr
1005,INTS10,0.6584705434898143,0.841437941445384,732,0.0029005131925305106,Stim48hr
1006,INTS14,0.29383280434198783,0.526979686916213,492,0.0029005131925305106,Stim48hr
1007,ITK,0.7021848372791035,0.8004835846043945,1698,0.0029005131925305106,Stim48hr
1008,JOSD2,0.2863627772545153,0.7529283219447099,53,0.0029005131925305106,Stim48hr
1009,KDM1A,0.8101212437549086,0.8519598246597574,1537,0.0029005131925305106,Stim48hr
1010,KIF14,0.8415888273787442,0.8717280926815998,4,0.0029005131925305106,Stim48hr
1011,KIFAP3,0.20403554965032597,0.4712155518532796,987,0.0029005131925305106,Stim48hr
1012,KMT2E,0.7276455351560275,0.9332426981763703,13,0.0029005131925305106,Stim48hr
1013,KPNA1,-0.0441289961695169,,249,0.0029005131925305106,Stim48hr
1014,KTI12,0.7536795384936216,0.9102279445940175,69,0.0029005131925305106,Stim48hr
1015,L2HGDH,0.3327654623277923,0.743850521983212,407,0.0029005131925305106,Stim48hr
1016,LAMTOR2,0.6487014113232775,0.7864856985821018,1088,0.0029005131925305106,Stim48hr
1017,LAMTOR3,-0.23013520418070008,0.8194038437301685,172,0.0029005131925305106,Stim48hr
1018,LAMTOR4,0.9231188243636788,0.906873998125331,67,0.0029005131925305106,Stim48hr
1019,LARS2,0.07687759485926997,0.40438921062936173,767,0.0029005131925305106,Stim48hr
1020,LAT2,0.4255356141705824,,52,0.0029005131925305106,Stim48hr
1021,LIG3,0.6560032971734221,0.8741681547670367,216,0.0029005131925305106,Stim48hr
1022,LRBA,-0.11998852032718582,,2045,0.0029005131925305106,Stim48hr
1023,LRP5,0.6091444721056005,0.8134014599599322,78,0.0029005131925305106,Stim48hr
1024,LRPPRC,0.766237205270069,0.8532636526548921,1204,0.0029005131925305106,Stim48hr
1025,LRRC8A,0.03622617996325224,,54,0.0029005131925305106,Stim48hr
1026,LRRC8B,0.15443540935275693,0.4431160298638753,6,0.0029005131925305106,Stim48hr
1027,LSM12,0.8520724948710272,0.9172929495145112,8,0.0029005131925305106,Stim48hr
1028,LSS,-0.6312340237300532,0.6880023440709798,7,0.0029005131925305106,Stim48hr
1029,LTB4R,0.16317354151268204,0.4652970397807202,83,0.0029005131925305106,Stim48hr
1030,MAF,0.21966628247823652,,7,0.0029005131925305106,Stim48hr
1031,MALT1,0.5283010968333944,0.8451317693350328,370,0.0029005131925305106,Stim48hr
1032,MBD3,0.6844529339326502,0.9479323061285023,22,0.0029005131925305106,Stim48hr
1033,MCAT,0.8143640442576405,0.9206475332265927,6,0.0029005131925305106,Stim48hr
1034,MCM8,0.9075578197858502,0.8406185274289624,15,0.0029005131925305106,Stim48hr
1035,MDH2,0.819903149194157,0.9031085302383195,15,0.0029005131925305106,Stim48hr
1036,MED13,0.8770694150612788,0.9782688821211324,10,0.0029005131925305106,Stim48hr
1037,MED15,0.7476299437716508,0.8786810886753462,192,0.0029005131925305106,Stim48hr
1038,MED19,0.6110118100378847,0.7352651813565184,457,0.0029005131925305106,Stim48hr
1039,MEN1,0.6740745275528507,0.8220038723255966,769,0.0029005131925305106,Stim48hr
1040,METTL17,0.8049588878794448,0.9517416744152883,10,0.0029005131925305106,Stim48hr
1041,METTL23,0.934522795711985,0.9715399235466743,20,0.0029005131925305106,Stim48hr
1042,MIGA2,0.99910751854177,0.9672384208546534,3,0.0029005131925305106,Stim48hr
1043,MIPEP,0.8112030443873128,0.8458605795484995,419,0.0029005131925305106,Stim48hr
1044,MITD1,0.5435242839969272,0.9524343223986376,5,0.0029005131925305106,Stim48hr
1045,MLKL,0.2282821270284597,0.4726506617872105,24,0.0029005131925305106,Stim48hr
1046,MMAB,0.23074566543892797,0.7785871950922262,323,0.0029005131925305106,Stim48hr
1047,MOSPD2,0.3064693673013117,,231,0.0029005131925305106,Stim48hr
1048,MOV10,0.3356082199165841,,293,0.0029005131925305106,Stim48hr
1049,MRC2,0.13471974213023427,,2541,0.0029005131925305106,Stim48hr
1050,MRPL11,0.8002885494331174,0.8893785030101776,258,0.0029005131925305106,Stim48hr
1051,MRPL18,0.7226493511896064,0.7437147109250544,462,0.0029005131925305106,Stim48hr
1052,MRPL2,0.5876186497115732,0.4251145713915945,686,0.0029005131925305106,Stim48hr
1053,MRPL3,0.5586535926008354,0.6847533753839545,132,0.0029005131925305106,Stim48hr
1054,MRPL33,0.5512138205076457,0.4121408131348596,684,0.0029005131925305106,Stim48hr
1055,MRPL39,0.5761124942898367,0.3813432793522201,194,0.0029005131925305106,Stim48hr
1056,MRPL43,0.22583655922487464,0.5582741287124029,200,0.0029005131925305106,Stim48hr
1057,MRPL45,0.5515673920916194,0.8703087215049511,295,0.0029005131925305106,Stim48hr
1058,MRPL49,0.24838164250876513,0.9128300050852323,18,0.0029005131925305106,Stim48hr
1059,MRPL50,0.29920922890811386,,535,0.0029005131925305106,Stim48hr
1060,MRPL58,0.9008600103955564,0.7850730124028633,5,0.0029005131925305106,Stim48hr
1061,MRPS11,0.6148419505379873,0.7706083068511899,731,0.0029005131925305106,Stim48hr
1062,MRPS15,0.7394293540193242,0.8670553599269973,150,0.0029005131925305106,Stim48hr
1063,MRPS16,0.5157036995926154,0.6873618326934187,265,0.0029005131925305106,Stim48hr
1064,MRPS17,0.7074503229037511,0.8507146723837274,515,0.0029005131925305106,Stim48hr
1065,MRPS18C,0.5423342715478113,0.6405304422816354,9,0.0029005131925305106,Stim48hr
1066,MRPS21,0.40620945911005174,0.6764257448581062,692,0.0029005131925305106,Stim48hr
1067,MRPS22,0.8639744888485898,0.8334507942858199,7,0.0029005131925305106,Stim48hr
1068,MRPS23,0.625078937422036,0.7448772790079167,406,0.0029005131925305106,Stim48hr
1069,MRPS25,0.695160581627523,0.7069397413883673,675,0.0029005131925305106,Stim48hr
1070,MRPS26,4.433064537207684e-09,,947,0.0029005131925305106,Stim48hr
1071,MRPS31,-0.17656129469634962,0.6440260064505178,242,0.0029005131925305106,Stim48hr
1072,MRPS35,0.6338781191533661,0.8389841120787547,210,0.0029005131925305106,Stim48hr
1073,MRPS5,0.4889757751857761,0.8693267961560357,39,0.0029005131925305106,Stim48hr
1074,MRRF,0.8497572567288595,0.9390755916438074,20,0.0029005131925305106,Stim48hr
1075,MTA2,0.6166336996789511,0.795845791784786,501,0.0029005131925305106,Stim48hr
1076,MTA3,0.027843569760384188,0.7613996488929463,97,0.0029005131925305106,Stim48hr
1077,MTCH2,0.5905793982876694,0.8665388712791384,258,0.0029005131925305106,Stim48hr
1078,MTG1,0.7720800281852763,0.8312012211933092,491,0.0029005131925305106,Stim48hr
1079,MTMR10,0.19373323168515033,0.4821408587841263,487,0.0029005131925305106,Stim48hr
1080,MTX2,0.5865614685239466,0.8753440595532425,117,0.0029005131925305106,Stim48hr
1081,MYO9A,0.25398087103062705,0.305221878367179,930,0.0029005131925305106,Stim48hr
1082,NAA40,0.13701196874018068,0.8952693081822907,58,0.0029005131925305106,Stim48hr
1083,NADK2,0.03945196702273444,0.7993729126454238,64,0.0029005131925305106,Stim48hr
1084,NDFIP2,0.6432113834443429,0.698804829970005,94,0.0029005131925305106,Stim48hr
1085,NDUFA8,0.6520038091953856,0.7814147252294461,479,0.0029005131925305106,Stim48hr
1086,NDUFA9,0.614638673373203,0.8986681829109263,57,0.0029005131925305106,Stim48hr
1087,NDUFAF3,0.7258132859032541,0.7576905103305323,512,0.0029005131925305106,Stim48hr
1088,NDUFB11,0.4718205723576469,0.9398235699784291,24,0.0029005131925305106,Stim48hr
1089,NDUFB4,-0.0460551762345258,0.8760474299316483,5,0.0029005131925305106,Stim48hr
1090,NDUFB6,0.6217838257998262,0.5017752259537523,241,0.0029005131925305106,Stim48hr
1091,NDUFB9,0.9766446386942991,0.9841367554445407,6,0.0029005131925305106,Stim48hr
1092,NDUFC1,0.7948868470270738,0.9432201856286543,3,0.0029005131925305106,Stim48hr
1093,NDUFS2,0.9833925187115244,0.9855946716358183,3,0.0029005131925305106,Stim48hr
1094,NDUFS5,0.9904381025462459,0.9840476453341166,3,0.0029005131925305106,Stim48hr
1095,NDUFS7,0.32919565752715313,0.797204707127514,5,0.0029005131925305106,Stim48hr
1096,NDUFS8,0.4849253280635149,0.8408660333237654,188,0.0029005131925305106,Stim48hr
1097,NEB,-0.15898932125928816,,44,0.0029005131925305106,Stim48hr
1098,NEIL1,0.44485451920991564,0.7089558445324698,12,0.0029005131925305106,Stim48hr
1099,NEK3,0.37601642926715256,0.9163988539702063,5,0.0029005131925305106,Stim48hr
1100,NFKB1,-0.07142497183359396,0.9347546657803737,27,0.0029005131925305106,Stim48hr
1101,NFRKB,0.7748765525431816,0.7955509023462746,798,0.0029005131925305106,Stim48hr
1102,NFU1,0.6309179218188831,0.9530967131377344,11,0.0029005131925305106,Stim48hr
1103,NIPBL,0.39887130990818426,0.7254861706600294,49,0.0029005131925305106,Stim48hr
1104,NKX2-2,-0.00869345918664454,0.6160347320546133,108,0.0029005131925305106,Stim48hr
1105,NOA1,0.967768166430093,0.9789716114364188,4,0.0029005131925305106,Stim48hr
1106,NPC2,0.724700928103907,0.8277848998707062,1873,0.0029005131925305106,Stim48hr
1107,NRAS,0.08414081827066008,0.5095924830237787,85,0.0029005131925305106,Stim48hr
1108,NSUN4,0.6350307810265363,0.875221218036513,225,0.0029005131925305106,Stim48hr
1109,NSUN6,0.7173528650307082,0.9587981959247652,6,0.0029005131925305106,Stim48hr
1110,NUDCD1,0.736819986795212,0.777033890403033,766,0.0029005131925305106,Stim48hr
1111,NUP188,0.5025515675124227,0.8344036804945344,193,0.0029005131925305106,Stim48hr
1112,NUP37,0.8356149211516943,0.9655977324784825,12,0.0029005131925305106,Stim48hr
1113,ORAI1,0.04103363392908699,0.7775577775721043,174,0.0029005131925305106,Stim48hr
1114,OST4,0.5253162353971922,0.9534410481971449,11,0.0029005131925305106,Stim48hr
1115,OTUB1,0.8892255901164573,0.831435348378361,18,0.0029005131925305106,Stim48hr
1116,OXA1L,0.772534936601353,0.8310262629249243,709,0.0029005131925305106,Stim48hr
1117,PAGR1,0.26614099095055144,0.6501317363428529,47,0.0029005131925305106,Stim48hr
1118,PAK2,0.9705859016085506,0.9904936215414141,4,0.0029005131925305106,Stim48hr
1119,PAN3,0.7497587739806502,0.9488614176994745,8,0.0029005131925305106,Stim48hr
1120,PARK7,0.12523197366743874,0.9597045332120736,9,0.0029005131925305106,Stim48hr
1121,PARS2,0.51648179065704,0.7588189534240539,341,0.0029005131925305106,Stim48hr
1122,PAXIP1,0.7836588224330107,0.9051226671410976,175,0.0029005131925305106,Stim48hr
1123,PCBP2,0.19312981800873605,0.25049936077553786,56,0.0029005131925305106,Stim48hr
1124,PCNX3,0.4973504848761187,,23,0.0029005131925305106,Stim48hr
1125,PCYT2,0.4385168281157454,0.8146307987516952,165,0.0029005131925305106,Stim48hr
1126,PDCD10,0.38521939498155056,0.8467372498856768,38,0.0029005131925305106,Stim48hr
1127,PDCL,0.8208538087728684,0.8913370972247245,148,0.0029005131925305106,Stim48hr
1128,PDHA1,0.3790916883374615,0.849759326965796,349,0.0029005131925305106,Stim48hr
1129,PDSS1,0.6976392678814128,0.9078039743438535,31,0.0029005131925305106,Stim48hr
1130,PEX5,0.6031982043559531,0.9444263171853393,7,0.0029005131925305106,Stim48hr
1131,PEX6,0.22926951928049913,0.6717855325349579,45,0.0029005131925305106,Stim48hr
1132,PGAP2,0.15957812713960204,0.7531872615166115,34,0.0029005131925305106,Stim48hr
1133,PHF23,0.8017136806465424,0.882958060625923,58,0.0029005131925305106,Stim48hr
1134,PITRM1,0.3625008414664267,0.6634798217235816,934,0.0029005131925305106,Stim48hr
1135,PLCG1,0.7570497017583838,0.8407778864924584,1424,0.0029005131925305106,Stim48hr
1136,POLG,0.6280808737112911,0.7338263503970572,746,0.0029005131925305106,Stim48hr
1137,POLRMT,0.2826780545955319,0.5649978177445428,54,0.0029005131925305106,Stim48hr
1138,PPCDC,-0.2675396391229822,0.5981842247677018,82,0.0029005131925305106,Stim48hr
1139,PPDPF,-0.10308164556497497,,42,0.0029005131925305106,Stim48hr
1140,PPP3R1,-0.27379686571544654,,558,0.0029005131925305106,Stim48hr
1141,PRKCQ,0.1239109436660924,0.7248325878815302,36,0.0029005131925305106,Stim48hr
1142,PRKRA,0.5951359679537562,0.9424494457893101,27,0.0029005131925305106,Stim48hr
1143,PSIP1,0.6308913043835381,0.46940700305327565,222,0.0029005131925305106,Stim48hr
1144,PSMB9,0.16058399275963392,0.12321933724913786,132,0.0029005131925305106,Stim48hr
1145,PTDSS1,-0.07348913168645668,0.46083168832293364,108,0.0029005131925305106,Stim48hr
1146,PTPN11,0.5618056032656966,0.8359820977106838,4,0.0029005131925305106,Stim48hr
1147,PUM1,0.66270072538432,0.9323002361740997,22,0.0029005131925305106,Stim48hr
1148,QRSL1,0.7816947860799636,0.9268998111754151,6,0.0029005131925305106,Stim48hr
1149,RAB1A,0.6146483963157587,0.8816608440914596,18,0.0029005131925305106,Stim48hr
1150,RAB21,0.1007716482326946,0.43937757559567814,6,0.0029005131925305106,Stim48hr
1151,RAC2,0.5376615788104333,0.7109471971270735,238,0.0029005131925305106,Stim48hr
1152,RAVER1,0.649367570846359,0.986686003460734,12,0.0029005131925305106,Stim48hr
1153,RBFA,0.4810856653646954,0.8323493756427425,296,0.0029005131925305106,Stim48hr
1154,RBM10,0.8347905910310848,0.9203797950723531,154,0.0029005131925305106,Stim48hr
1155,RC3H1,0.8834902236812827,0.8228219841837177,36,0.0029005131925305106,Stim48hr
1156,RCC1L,0.906974352607708,0.8909257452449095,169,0.0029005131925305106,Stim48hr
1157,RCOR1,0.6357916092338496,0.8823238947312022,34,0.0029005131925305106,Stim48hr
1158,RHOF,0.20556734078835026,0.6329217518077175,190,0.0029005131925305106,Stim48hr
1159,RIC8A,0.269283834370522,0.7346119830581802,6,0.0029005131925305106,Stim48hr
1160,RIC8B,0.5366737949428323,0.8579537704823919,11,0.0029005131925305106,Stim48hr
1161,RIPK1,0.6526698559949902,0.952216480811522,4,0.0029005131925305106,Stim48hr
1162,RMDN3,0.6473515192528385,0.9474344465296916,6,0.0029005131925305106,Stim48hr
1163,RNASEH1,0.5574711425872131,0.8232352403324238,520,0.0029005131925305106,Stim48hr
1164,RNF19B,-0.12246778708556921,,1122,0.0029005131925305106,Stim48hr
1165,RNF8,0.2770881236233849,0.8629927267475632,42,0.0029005131925305106,Stim48hr
1166,RNFT1,0.028196115935235525,0.7912467883418329,38,0.0029005131925305106,Stim48hr
1167,RP9,0.5315473837081467,0.8538196622785118,91,0.0029005131925305106,Stim48hr
1168,RPS6KA1,0.21014642942296946,,51,0.0029005131925305106,Stim48hr
1169,RPTOR,0.12995116319784106,,381,0.0029005131925305106,Stim48hr
1170,RPUSD3,0.8361268055881792,0.9208572780487339,47,0.0029005131925305106,Stim48hr
1171,RRAGC,0.6834956373451788,0.8709095002007153,237,0.0029005131925305106,Stim48hr
1172,RTN4IP1,0.7747865596343246,0.9017743655345588,86,0.0029005131925305106,Stim48hr
1173,SAP30,0.6654770645763717,0.9478519087148429,5,0.0029005131925305106,Stim48hr
1174,SARS2,0.04891067308114043,0.7612272316618067,42,0.0029005131925305106,Stim48hr
1175,SCO2,0.09487175687107366,0.8866037519215906,32,0.0029005131925305106,Stim48hr
1176,SCRT2,-0.5814628094150738,0.4061136479929951,46,0.0029005131925305106,Stim48hr
1177,SENP1,0.9239538497193037,0.9715236794093621,14,0.0029005131925305106,Stim48hr
1178,SENP5,-0.015716958967054755,,2154,0.0029005131925305106,Stim48hr
1179,SERGEF,0.6744424917542933,0.9456706512136984,9,0.0029005131925305106,Stim48hr
1180,SETDB1,0.9098389105178494,0.8832745871617756,374,0.0029005131925305106,Stim48hr
1181,SGF29,0.8550752266839027,0.8650255165312392,2908,0.0029005131925305106,Stim48hr
1182,SHLD1,0.34506474693766226,0.42480646152604296,206,0.0029005131925305106,Stim48hr
1183,SHOC2,0.7179619098506856,0.9146081655051752,45,0.0029005131925305106,Stim48hr
1184,SIK3,0.8220947689723878,0.8709714390852239,631,0.0029005131925305106,Stim48hr
1185,SIN3B,0.705984669218739,0.8120116521270482,547,0.0029005131925305106,Stim48hr
1186,SKA2,0.9624334958657329,0.9288904071054938,4,0.0029005131925305106,Stim48hr
1187,SLC24A1,0.6706653766644266,0.827878051644593,662,0.0029005131925305106,Stim48hr
1188,SLC25A1,0.7798777994295767,0.8428871154770837,107,0.0029005131925305106,Stim48hr
1189,SLC25A10,0.4823539443216284,0.8833380936040612,64,0.0029005131925305106,Stim48hr
1190,SLC25A27,-0.10116858740484753,,20,0.0029005131925305106,Stim48hr
1191,SLC31A1,0.004037271367778474,0.7898784139147961,112,0.0029005131925305106,Stim48hr
1192,SLC39A6,0.81567406485684,0.9180062947772701,9,0.0029005131925305106,Stim48hr
1193,SLC3A2,0.003592992628455755,,734,0.0029005131925305106,Stim48hr
1194,SLC4A7,0.4308670334207303,0.9427407740353467,10,0.0029005131925305106,Stim48hr
1195,SLC9A5,0.019235532379616234,0.3759159305661484,470,0.0029005131925305106,Stim48hr
1196,SLC9A6,0.22571500674845066,0.8882194878611543,202,0.0029005131925305106,Stim48hr
1197,SLTM,0.01687579787933668,0.941891316202719,5,0.0029005131925305106,Stim48hr
1198,SMARCD1,0.39377933933833126,0.8187812273733897,28,0.0029005131925305106,Stim48hr
1199,SMG7,0.48123528247061526,0.590563636508565,751,0.0029005131925305106,Stim48hr
1200,SMG8,0.8338697470404333,0.8917416774720629,90,0.0029005131925305106,Stim48hr
1201,SMG9,0.8789390488682386,0.9207977358534711,218,0.0029005131925305106,Stim48hr
1202,SOCS4,0.42822531135511815,0.579326669433808,75,0.0029005131925305106,Stim48hr
1203,SP3,0.675078701411557,0.8918860298378964,7,0.0029005131925305106,Stim48hr
1204,SRR,0.07858049410554517,,254,0.0029005131925305106,Stim48hr
1205,SRSF6,-0.33125033716288443,0.5065894721791433,18,0.0029005131925305106,Stim48hr
1206,SS18L2,0.7818316082880145,0.8860962974240564,20,0.0029005131925305106,Stim48hr
1207,SSBP1,0.5474275609121407,0.8309570184735162,624,0.0029005131925305106,Stim48hr
1208,ST8SIA1,0.1089326494885187,,427,0.0029005131925305106,Stim48hr
1209,STARD7,0.999302614115711,0.9549182103151832,3,0.0029005131925305106,Stim48hr
1210,STAT6,0.7017737746949997,0.8905188249944643,293,0.0029005131925305106,Stim48hr
1211,STX16,0.04035708091078528,,197,0.0029005131925305106,Stim48hr
1212,STYXL1,0.3537871813538025,0.8945752521477669,139,0.0029005131925305106,Stim48hr
1213,SUCLG1,0.9729829535500616,0.9835545908786726,8,0.0029005131925305106,Stim48hr
1214,SUPT20H,0.7414128979385597,0.737485535766701,2072,0.0029005131925305106,Stim48hr
1215,SUPT7L,0.6910366664487356,0.8536510084400561,1375,0.0029005131925305106,Stim48hr
1216,SYK,0.1333541369120336,,188,0.0029005131925305106,Stim48hr
1217,SZRD1,0.5828198874873203,0.8212560969001673,30,0.0029005131925305106,Stim48hr
1218,TADA1,0.7750169992657556,0.8430694233270858,1720,0.0029005131925305106,Stim48hr
1219,TADA2B,0.8702450097693244,0.865854423610457,3301,0.0029005131925305106,Stim48hr
1220,TAF6L,0.8161289854729699,0.8593375898458673,1529,0.0029005131925305106,Stim48hr
1221,TARS2,0.442502965863931,0.708477657245013,222,0.0029005131925305106,Stim48hr
1222,TBCA,0.361422209716386,0.8927998657759708,42,0.0029005131925305106,Stim48hr
1223,TBX22,0.3676499339328134,,597,0.0029005131925305106,Stim48hr
1224,TESPA1,0.06880334145344413,0.34765130755185614,104,0.0029005131925305106,Stim48hr
1225,TFAM,0.7768810492564597,0.8323079616283368,1739,0.0029005131925305106,Stim48hr
1226,TFB1M,0.8929404717538968,0.9705208262314691,14,0.0029005131925305106,Stim48hr
1227,THAP12,0.291065361599544,0.8794788464528666,103,0.0029005131925305106,Stim48hr
1228,THRA,-0.03320793756897585,0.9379964690488676,13,0.0029005131925305106,Stim48hr
1229,THRAP3,0.8306133059150643,0.9143798814411289,22,0.0029005131925305106,Stim48hr
1230,TIMMDC1,0.8263963387651745,0.9162050664868517,32,0.0029005131925305106,Stim48hr
1231,TM2D1,0.23565078093177505,0.22701233501272758,70,0.0029005131925305106,Stim48hr
1232,TMEM140,0.1811362024586545,0.9157313116935881,24,0.0029005131925305106,Stim48hr
1233,TMEM263,0.5873928552797183,0.8292376710614505,17,0.0029005131925305106,Stim48hr
1234,TMEM44,0.00701170235310868,0.8117680206972098,18,0.0029005131925305106,Stim48hr
1235,TMX1,0.8111996063353284,0.8810370407095117,428,0.0029005131925305106,Stim48hr
1236,TNNC1,0.10993938542831506,,22,0.0029005131925305106,Stim48hr
1237,TNRC6A,0.6739088391443343,0.8911456278327516,268,0.0029005131925305106,Stim48hr
1238,TP53,0.9693215831792453,0.957978048696111,32,0.0029005131925305106,Stim48hr
1239,TP73,0.028613613976468992,0.6886282013974705,88,0.0029005131925305106,Stim48hr
1240,TPGS2,0.7607729575627875,0.9309140667224022,34,0.0029005131925305106,Stim48hr
1241,TPT1,0.7564113690983262,0.7588067600986832,179,0.0029005131925305106,Stim48hr
1242,TRMT10C,0.6831743003108882,0.7698763641236448,109,0.0029005131925305106,Stim48hr
1243,TRUB2,0.7552573571345331,,68,0.0029005131925305106,Stim48hr
1244,TSC1,0.7042617194557362,0.8708603788785733,263,0.0029005131925305106,Stim48hr
1245,TSC2,0.8097119866401012,0.8519152064718745,56,0.0029005131925305106,Stim48hr
1246,TSFM,0.26924988339524214,0.8391677654147687,16,0.0029005131925305106,Stim48hr
1247,TWNK,0.8091971494814849,0.8125449284088316,486,0.0029005131925305106,Stim48hr
1248,UBA5,0.291641794629312,0.8985390005305386,129,0.0029005131925305106,Stim48hr
1249,UBE2E2,0.03756821173376259,0.3284057634393581,668,0.0029005131925305106,Stim48hr
1250,UBE2L3,0.23384572168910728,,631,0.0029005131925305106,Stim48hr
1251,UBE2V2,0.11053691604289524,0.7205286782224886,16,0.0029005131925305106,Stim48hr
1252,UBIAD1,0.5856690845719155,0.6365676616210708,182,0.0029005131925305106,Stim48hr
1253,UBN1,0.6368284846173917,0.8833370949849243,13,0.0029005131925305106,Stim48hr
1254,UBR1,0.32903194825579546,0.596806433266104,43,0.0029005131925305106,Stim48hr
1255,UBR4,0.7591881126331375,0.9327659156436787,24,0.0029005131925305106,Stim48hr
1256,UBXN1,0.0032225717550339165,,329,0.0029005131925305106,Stim48hr
1257,UQCRB,0.2766472523817101,0.7119132351268367,201,0.0029005131925305106,Stim48hr
1258,URM1,0.9814438991813123,0.9564635364407087,4,0.0029005131925305106,Stim48hr
1259,USP24,0.5786542398367537,0.946040690810716,5,0.0029005131925305106,Stim48hr
1260,USP28,-0.06970979188269538,,78,0.0029005131925305106,Stim48hr
1261,USP4,0.0532217593983953,0.6696807954655034,394,0.0029005131925305106,Stim48hr
1262,VWF,-0.688922965570375,,7,0.0029005131925305106,Stim48hr
1263,WARS2,0.73036053549857,0.886780384212067,119,0.0029005131925305106,Stim48hr
1264,WDR54,0.09236180118564084,,28,0.0029005131925305106,Stim48hr
1265,WDR59,0.7771017100799286,0.8997139567275504,280,0.0029005131925305106,Stim48hr
1266,WIZ,0.5333337586728998,0.9212076172690519,42,0.0029005131925305106,Stim48hr
1267,WNK1,0.5055271309164004,0.7416063259619419,7,0.0029005131925305106,Stim48hr
1268,XRN1,0.21047337233732102,0.8243423155515831,31,0.0029005131925305106,Stim48hr
1269,XRRA1,0.42274865455883626,0.45243644639759045,23,0.0029005131925305106,Stim48hr
1270,ZBED3,-0.40663748997129806,0.23856021657851387,2093,0.0029005131925305106,Stim48hr
1271,ZBTB33,0.21768268243340572,0.8663727617112301,29,0.0029005131925305106,Stim48hr
1272,ZC3H12A,0.07366147695244174,0.8865561061542139,46,0.0029005131925305106,Stim48hr
1273,ZNF142,0.6351272013883766,0.9327863757166219,20,0.0029005131925305106,Stim48hr
1274,ZNF148,-0.06815338046966178,0.27496969193867754,267,0.0029005131925305106,Stim48hr
1275,ZNF219,-0.06069837552777888,,15,0.0029005131925305106,Stim48hr
1276,ZNF274,0.7049036812877578,0.849767268125991,94,0.0029005131925305106,Stim48hr
1277,ZNF280D,0.6555786521795639,0.7147104023225133,36,0.0029005131925305106,Stim48hr
1278,ZNF384,0.9741325045890075,0.8871947013402147,4,0.0029005131925305106,Stim48hr
1279,ZNF507,0.6010193306577871,0.7151614751553763,57,0.0029005131925305106,Stim48hr
1280,ZNF613,-0.15405817305292485,,315,0.0029005131925305106,Stim48hr
1281,ZNF644,0.7006404664202359,0.9223878546446462,38,0.0029005131925305106,Stim48hr
1282,ZNF655,0.7678361696555401,0.4841498695056014,19,0.0029005131925305106,Stim48hr
1283,ZNF837,0.5612514182773216,0.8628709092577056,79,0.0029005131925305106,Stim48hr
1284,ZNF92,0.051920277371724305,0.5204250018547155,124,0.0029005131925305106,Stim48hr
1285,ZSWIM9,0.8764061508044914,0.9510537380943762,4,0.0029005131925305106,Stim48hr
