,variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast
151,ENSG00000063046,1143.9667809915818,-0.5302081137166559,0.0735464938143286,-7.209155545268955,5.629992190022141e-13,3.941735321461554e-11,MEN1
152,ENSG00000177663,173.85535739826588,0.8295885093446638,0.11543859212233064,7.186405292136153,6.651939370470682e-13,4.626793384349608e-11,MEN1
153,ENSG00000130449,106.37929186616482,1.1130780568314635,0.15537042319854483,7.164027965664243,7.83404116896145e-13,5.4136276701355684e-11,MEN1
154,ENSG00000140030,189.91039026957827,1.0391348053555065,0.14512521900629097,7.160263477779569,8.052214690633534e-13,5.5284947572723915e-11,MEN1
155,ENSG00000171621,55.87414190792597,1.5585304888392224,0.21783092763287187,7.1547713897906196,8.381247867021765e-13,5.717515371849078e-11,MEN1
156,ENSG00000183484,155.46377906466543,1.0387598155000914,0.14550314544838638,7.139088383959134,9.395191205708898e-13,6.368383745933381e-11,MEN1
157,ENSG00000180694,252.76241622397035,-0.699910862970637,0.09829840591876031,-7.120266665861146,1.0771844813839716e-12,7.25531471575204e-11,MEN1
158,ENSG00000123130,428.0698880002735,0.6131645359708193,0.08621704297012263,7.111871560977838,1.1447977669649635e-12,7.662225054113925e-11,MEN1
159,ENSG00000204525,8315.709993802433,0.523591136910581,0.07367743904222418,7.10653279643058,1.1899439192845858e-12,7.914614493141601e-11,MEN1
160,ENSG00000126602,1135.0578241835035,-0.4898457666311678,0.0689581991749147,-7.103517384331023,1.2162104162203213e-12,8.039075310196682e-11,MEN1
161,ENSG00000198715,219.95789371609018,0.7585375569997723,0.10680533819924685,7.102056599312572,1.2291386891031138e-12,8.074378968787244e-11,MEN1
162,ENSG00000137492,505.0481689782275,-0.6044488915619419,0.08514541429237567,-7.0990187385354835,1.2564577523948266e-12,8.203204540482052e-11,MEN1
163,ENSG00000161547,4882.121681908386,-0.5023509440754916,0.07078624402297268,-7.096731165909308,1.2774219766536513e-12,8.289222363139121e-11,MEN1
164,ENSG00000204397,126.6898176873961,0.8932130413800099,0.12589012116494538,7.095179773555805,1.2918344713648287e-12,8.331940875311823e-11,MEN1
165,ENSG00000135074,1736.9477432596693,1.3681314645752825,0.19293578205736675,7.091123533365561,1.3302752893236523e-12,8.528186523483319e-11,MEN1
166,ENSG00000139289,1248.1787656131926,0.9722683685500798,0.1371789581736584,7.087591140029362,1.3646643080291213e-12,8.694183043636349e-11,MEN1
167,ENSG00000184515,63.84302336628924,1.0935886939697395,0.1543135191180838,7.08679771039959,1.3725077535528157e-12,8.694183043636349e-11,MEN1
168,ENSG00000168036,785.1525203681215,0.43733498416807176,0.06176195010208726,7.08097758320769,1.4314105870850865e-12,9.013651756070704e-11,MEN1
169,ENSG00000070081,333.9329239850969,1.0869887246691832,0.15379708400808845,7.067680975095838,1.5754421753730942e-12,9.86226801783557e-11,MEN1
170,ENSG00000139668,122.57278695422738,0.933432564321226,0.1322001889071972,7.0607506088851615,1.6560558186533654e-12,1.0306284223455623e-10,MEN1
