target,target_corrected,culture_condition,guide_id,downreg_gene,seed_match_len,hamming_dist,log_fc,adj_pval,corr_de_all,pval_de_all,corr_de_signif,pval_de_signif,n_de_signif,pval_signif_min,distal_offtarget
LAMTOR3,LAMTOR3,Stim48hr,LAMTOR3-2,GNA15,10,8,-0.8296643816835063,0.0396450705085908,-0.0707,3.172460529817634e-14,0.0997,0.4953525129229006,49,0.4953525129229006,0.0
SLC35A2,SLC35A2,Rest,SLC35A2-1,ABCA2,10,8,-0.8291817994197774,0.0928427667248129,-0.0548,4.101242129945063e-09,-0.1375,1.801595962045473e-07,1429,,0.0
SH3YL1,SH3YL1,Rest,SH3YL1-2,LCLAT1,10,8,-0.8291637271271173,0.0382080330196463,-0.2444,2.7570205353557806e-156,-0.0826,0.7219084796863013,21,,0.0
MYH9,MYH9,Rest,MYH9-1,GALNT10,10,9,-0.8291600283234318,0.0105776549584301,-0.0818,1.4098543324347105e-18,-0.1448,0.0378562652346961,206,,0.0
YPEL2,YPEL2,Stim8hr,YPEL2-2,CGAS,10,9,-0.8282396808595422,3.195986826097244e-05,0.0006,0.9488015315563344,0.0061,0.9684556117247488,45,0.9684556117247488,0.0
PRSS21,PRSS21,Stim48hr,PRSS21-1,CPD,10,5,-0.8270926287280037,0.0050546386832249,0.0494,1.131572168723052e-07,0.6263,0.1323737427357498,7,0.1323737427357498,0.0
OTUD1,OTUD1,Stim48hr,OTUD1-2,ZNF264,10,9,-0.8267811547707353,0.0144711800920259,0.0003,0.9768906613104948,-0.4119,0.4908037654035929,5,,0.0
LRRC25,LRRC25,Stim8hr,LRRC25-1,ZMYM5,10,6,-0.8265083900299651,0.0003762380208856,0.0055,0.5558078582723475,-0.1025,0.5235476105889586,41,,0.0
MTA3,MTA3,Stim8hr,MTA3-1,DNAJC18,10,9,-0.8256162498031071,0.0739051278383821,0.0199,0.0331568219745346,0.0888,0.0010545773066846,1359,0.0010545773066846,0.0
ABHD17A,ABHD17A,Stim8hr,ABHD17A-1,SLC44A2,10,6,-0.8212376414700908,0.0916281656514781,0.0514,3.5099832216432094e-08,0.0468,0.3693689985616381,370,0.3693689985616381,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,PKP4,10,7,-0.8207145360505174,0.0297856747865299,0.0402,1.5683681978465862e-05,0.0272,0.2598971705411859,1723,0.2598971705411859,0.0
JAKMIP2,JAKMIP2,Stim8hr,JAKMIP2-1,CKLF,10,8,-0.8205680815432211,0.0011210834412247,,,,,0,,0.0
MRC2,MRC2,Stim8hr,MRC2-1,MYB,10,9,-0.8190091305728386,0.0783438727609291,-0.0436,2.7991430184508604e-06,-0.0851,0.0002578252116155,1840,,0.0
VAV1,VAV1,Stim8hr,VAV1-2,FKBP4,10,8,-0.8188203129529017,4.557640763402534e-07,0.1169,2.5445700471919184e-36,0.1689,9.758582886077443e-27,3959,9.758582886077443e-27,0.0
CCNYL1,CCNYL1,Stim8hr,CCNYL1-1,FBXW7,10,8,-0.8179367422091802,0.0557361562073624,0.042,6.545904637886263e-06,0.0312,0.6169815420272263,259,0.6169815420272263,0.0
LRP6,LRP6,Rest,LRP6-1,CACNB3,10,10,-0.8179350077389962,0.0799704264399825,0.0878,3.611670349483211e-21,0.1098,7.652107117365968e-05,1292,7.652107117365968e-05,0.0
DLG4,DLG4,Stim48hr,DLG4-1,MPST,10,10,-0.8178645573065565,0.0040245089549868,-0.0558,2.103988753536894e-09,-0.068,0.721045285442601,30,,0.0
POU3F1,POU3F1,Rest,POU3F1-2,DDX59,10,9,-0.8173796057046107,0.03084149400193,,,,,0,,0.0
CLDN7,CLDN7,Stim48hr,CLDN7-1,ATP5PD,10,7,-0.8172109373932078,1.4352171204322704e-25,0.1794,6.871756531487775e-84,0.3479,8.19025810130727e-07,191,8.19025810130727e-07,0.0
CLDN7,CLDN7,Stim8hr,CLDN7-1,MMAB,10,6,-0.8160537716851469,0.0075531631594378,0.0491,1.3362793301188602e-07,0.0855,0.0308512884458749,638,0.0308512884458749,0.0
F5,F5,Rest,F5-2,PDLIM2,10,7,-0.815438500972654,0.0532529257999131,-0.1048,1.7103016314001385e-29,-0.1762,1.2009736836921688e-10,1317,,0.0
SEMA6A,SEMA6A,Stim48hr,SEMA6A-2,CNNM4,10,8,-0.8149426210421152,0.0169607093901695,0.1459,7.9221617241220565e-56,0.5759,0.0394099861961824,13,0.0394099861961824,0.0
HACD4,HACD4,Stim8hr,HACD4-1,ASF1B,10,10,-0.8130788289180494,0.0596782265178484,,,,,0,,0.0
ATP6V1E2,ATP6V1E2,Rest,ATP6V1E2-1,RSU1,10,6,-0.8113877768085946,1.760405570038808e-05,0.0257,0.0059020230590752,-0.0495,0.9504537234448324,4,,0.0
RNF19B,RNF19B,Stim8hr,RNF19B-1,TBX21,10,4,-0.8107622396230635,0.0419226850379004,0.0228,0.0143161864020053,0.1043,0.0002909509093397,1203,0.0002909509093397,0.0
HCN2,HCN2,Stim48hr,HCN2-2,CYB5R4,10,7,-0.8104980490106921,4.95618089594232e-06,-0.0341,0.0002516458705135,-0.0511,0.0990701292888349,1044,,0.0
RNF19B,RNF19B,Stim48hr,RNF19B-1,KDM7A,10,8,-0.8102932452382386,0.0751055255262245,-0.0605,8.435375681169168e-11,-0.1792,2.3407059328224107e-09,1095,,0.0
CARMIL2,CARMIL2,Stim48hr,CARMIL2-2,BRWD3,10,5,-0.809128135407712,0.004671007893179,0.2201,2.515916230438126e-126,0.4294,2.414574412593627e-56,1230,2.414574412593627e-56,0.0
COMMD10,COMMD10,Stim8hr,COMMD10-1,BAZ1A,10,7,-0.8080353317430895,0.000609744729772,0.0867,1.1562423180250854e-20,0.108,0.04728640821858,338,0.04728640821858,0.0
MTA3,MTA3,Stim8hr,MTA3-1,ZBTB26,10,9,-0.8069681899971929,0.0997374857092961,-0.1123,1.1434696351509198e-33,-0.2339,2.1804907140550347e-18,1362,,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,ZMYND19,10,7,-0.8065241250482316,1.6661405105721448e-05,-0.0657,1.679894946420213e-12,-0.0862,8.159878065899293e-06,2672,,0.0
TMEM254,TMEM254,Stim8hr,TMEM254-2,ATP2A2,10,8,-0.8060433182824612,1.0911814762625083e-05,0.2209,2.5604977087729724e-127,0.3159,2.4307956629946643e-77,3299,2.4307956629946643e-77,0.0
TTC7B,TTC7B,Stim8hr,TTC7B-2,MTREX,10,9,-0.8047014717761813,0.0009712761735507,,,,,0,,0.0
LEPROTL1,LEPROTL1,Stim48hr,LEPROTL1-2,MLX,10,5,-0.7993270698182916,1.0374040704954635e-08,-0.0351,0.0001674894901584,0.0363,0.5776525903463402,238,0.5776525903463402,0.0
ZFAND3,ZFAND3,Stim48hr,ZFAND3-1,INTS10,10,9,-0.7990957945682812,0.0311554405519435,0.1482,1.461105245959439e-57,0.1947,2.1465882069182017e-23,2573,2.1465882069182017e-23,0.0
RNF19B,RNF19B,Stim8hr,RNF19B-1,IL21R,10,4,-0.7990140555474761,0.0185501975654656,0.0799,9.2385315194888e-18,0.2313,7.221617375709862e-14,1021,7.221617375709862e-14,0.0
HMGB3,HMGB3,Stim48hr,HMGB3-1,SLAMF6,10,7,-0.7983770743123526,0.0187973610873752,-0.0059,0.523930787115743,0.4773,0.0333166770572152,20,0.0333166770572152,0.0
DTWD1,DTWD1,Stim48hr,DTWD1-1,TRAPPC5,10,7,-0.797655371338047,1.2742835124117932e-11,,,,,0,,0.0
ATG101,ATG101,Stim48hr,ATG101-1,NENF,10,5,-0.7975880895640489,0.0084253018964888,0.0328,0.0004334577931792,0.0822,0.671674176805951,29,0.671674176805951,0.0
ISCA1,ISCA1,Rest,ISCA1-2,ALDH18A1,10,8,-0.7969800274399026,0.0654566501917846,0.2159,1.5963511370745452e-121,0.5736,1.481869720929538e-12,128,1.481869720929538e-12,1.0
CLDN7,CLDN7,Stim8hr,CLDN7-1,FBRS,10,5,-0.7916123999305995,7.549651345028174e-19,0.2285,2.792377208028308e-136,0.3609,1.836288749107968e-11,326,1.836288749107968e-11,0.0
SH3YL1,SH3YL1,Stim48hr,SH3YL1-2,PIGC,10,7,-0.7907576598449801,0.014048664117063,0.0428,4.288015731513854e-06,0.1795,0.3513551645882972,29,0.3513551645882972,0.0
NKX2-2,NKX2-2,Stim48hr,NKX2-2-2,PTEN,10,7,-0.7907465423830145,0.0040552906841371,0.1762,6.170931753616118e-81,0.3947,3.6437386733564873e-22,556,3.6437386733564873e-22,0.0
RPS6KA1,RPS6KA1,Rest,RPS6KA1-1,GGH,10,8,-0.7903562923561556,0.0698301730217841,-0.0924,2.886648523308866e-23,-0.2647,0.1575177456440742,30,,0.0
DPY19L1,DPY19L1,Rest,DPY19L1-1,TRAF5,10,8,-0.7890048519049848,0.0333365313185614,0.0059,0.525224019543842,0.9152,0.0014287981662298,8,0.0014287981662298,0.0
IMMP1L,IMMP1L,Stim48hr,IMMP1L-2,CDIP1,10,8,-0.7877750036315244,0.0050609092977529,-0.1075,5.808670089663363e-31,0.5281,0.094938564983652,11,0.094938564983652,0.0
CEP83,CEP83,Rest,CEP83-1,VPS13C,10,8,-0.7830235539443962,0.0381873470364703,-0.0259,0.0053835830698585,0.1483,0.5698867531647497,17,0.5698867531647497,0.0
ATXN1L,ATXN1L,Rest,ATXN1L-1,ATP8B2,10,6,-0.7823517560465763,0.0191308140224252,0.0205,0.027506529371181,0.0513,0.128441647868184,880,0.128441647868184,0.0
FUNDC2,FUNDC2,Stim8hr,FUNDC2-2,FBXW4,10,8,-0.7811733582716459,0.0039244101542733,-0.0155,0.0964788595508044,-0.6845,0.1336359257823047,6,,0.0
ZHX1-C8orf76,ZHX1-C8orf76,Rest,ZHX1-C8orf76-2,MAP3K1,10,6,-0.781159301356525,0.0467273554702434,0.2836,5.02887386563261e-212,0.6556,2.79846055624477e-20,154,2.79846055624477e-20,1.0
GYPC,GYPC,Stim8hr,GYPC-1,FH,10,8,-0.7809306188592184,1.0876419243772438e-10,0.0571,8.735257173206191e-10,0.1492,0.000331352782699,575,0.000331352782699,0.0
DOT1L,DOT1L,Stim48hr,DOT1L-1,PPP1R11,10,7,-0.7805176903335761,0.0001184663193549,-0.0522,2.0464974304996662e-08,-0.1324,0.0008334997617113,634,,0.0
CLDN7,CLDN7,Stim48hr,CLDN7-1,WBP1,10,7,-0.7780391251121745,0.0170711051504945,0.0427,4.543962513822954e-06,0.1762,0.0167587368643987,184,0.0167587368643987,0.0
MARCH2,MARCH2,Stim8hr,MARCH2-1,STIP1,10,7,-0.7777636256636683,6.069126290781308e-07,0.3735,0.0,0.5414,5.723212455352678e-79,1023,5.723212455352678e-79,1.0
SDHD,SDHD,Stim48hr,SDHD-1,CENPN,10,8,-0.7769696516539504,6.1427685618218526e-09,,,,,0,,0.0
HOXB2,HOXB2,Rest,HOXB2-1,NTAN1,10,3,-0.7762298002265292,1.104180409584082e-10,0.1733,2.499442203787875e-78,0.299,3.49255602761272e-10,423,3.49255602761272e-10,0.0
HCN2,HCN2,Stim48hr,HCN2-2,MAP1S,10,6,-0.7754968766222622,0.010136264956235,-0.0348,0.0001891323409516,-0.2117,0.4145886252878497,17,,0.0
USP16,USP16,Stim48hr,USP16-1,NAXE,10,6,-0.7729541781792507,0.0001360337618339,-0.0755,4.965543536868775e-16,0.2843,0.5366173706671584,7,0.5366173706671584,0.0
RNF38,RNF38,Stim8hr,RNF38-2,TBC1D10C,10,9,-0.7729402743853786,0.0391014538945323,0.0454,1.09702477325906e-06,-0.0311,0.4865608416666844,504,,0.0
ACOT7,ACOT7,Stim48hr,ACOT7-1,DUSP4,10,9,-0.7728635279073126,0.0013358938142292,0.0259,0.0053641607601191,0.0776,0.0006534330986324,1927,0.0006534330986324,0.0
PKD2,PKD2,Stim8hr,PKD2-2,PATL1,10,6,-0.7727601147288385,1.5847048540916006e-07,-0.0024,0.7959956379649332,0.0877,0.7132425221731187,20,0.7132425221731187,0.0
VAV1,VAV1,Stim48hr,VAV1-2,FKBP4,10,8,-0.7725583178478519,0.0351057246339736,0.0647,3.5442938718079838e-12,0.0774,9.704607579823628e-06,3258,9.704607579823628e-06,0.0
CARMIL2,CARMIL2,Stim48hr,CARMIL2-2,CWC25,10,6,-0.7718863306251282,0.0105223473244099,-0.0287,0.0020594891559824,-0.1457,2.906650587298928e-07,1228,,0.0
INPP5F,INPP5F,Stim48hr,INPP5F-2,CIB1,10,9,-0.7717833666746488,0.0010901569456817,-0.0179,0.0552859959757334,-0.1964,0.4204077136525385,19,,0.0
NKX2-2,NKX2-2,Stim48hr,NKX2-2-2,MAP3K20,10,9,-0.7707400013853383,0.0054837126110717,-0.142,6.238176624167707e-53,-0.3748,4.318688586017894e-05,113,,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,TTC3,10,7,-0.7701621844581997,0.0001301888871914,0.1463,3.8488759449141308e-56,0.2641,5.423806296339818e-42,2552,5.423806296339818e-42,0.0
EPM2AIP1,EPM2AIP1,Stim8hr,EPM2AIP1-2,TASOR,10,6,-0.7699074948202353,0.0030508279652741,0.0128,0.1681396864605938,0.2247,6.881602833434495e-06,393,6.881602833434495e-06,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,BCR,10,6,-0.7690355702642976,0.0693737611230379,-0.2134,1.048989787344532e-118,-0.3354,1.1936090797452923e-46,1726,,0.0
SCRN3,SCRN3,Rest,SCRN3-1,NENF,10,8,-0.7681722170348482,0.0039763104793488,,,,,0,,0.0
KIFAP3,KIFAP3,Stim8hr,KIFAP3-1,EIF4EBP1,10,8,-0.7673787766406249,0.0068615982126541,0.0977,7.843475312308114e-26,0.2031,3.9256679436243255e-14,1360,3.9256679436243255e-14,0.0
DMRTA2,DMRTA2,Stim48hr,DMRTA2-1,IL27RA,10,7,-0.7672950765802939,1.4189047509370649e-08,,,,,0,,0.0
PJA1,PJA1,Stim48hr,PJA1-1,CHP1,10,7,-0.7645948698199316,6.597755057914188e-05,-0.0293,0.0016639180733798,0.0148,0.9120878797780722,58,0.9120878797780722,0.0
FGR,FGR,Rest,FGR-1,BRI3BP,10,5,-0.7611927748595039,0.0480735698315981,-0.273,6.153258403349288e-196,-0.5929,3.4627235136454644e-62,642,,0.0
FOXO4,FOXO4,Stim8hr,FOXO4-2,ZNF567,10,6,-0.7609266661156643,0.0708660481406436,0.0263,0.0047008498381801,0.2692,0.2799650074147973,18,0.2799650074147973,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,DLG3,10,8,-0.7608228564852215,0.0286024950952259,-0.0981,4.782145604191633e-26,-0.1179,7.031377148554939e-07,1759,,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,EEIG2,10,6,-0.7603915671344764,0.0201318697173432,0.0412,9.87262566358762e-06,0.0696,0.0037785730481835,1732,0.0037785730481835,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,ZHX2,10,7,-0.7597071063749546,0.0255122829503209,-0.0477,2.980053472436949e-07,-0.0764,0.0014761270220276,1728,,0.0
CLDN7,CLDN7,Stim48hr,CLDN7-1,FBRS,10,5,-0.7594240738392247,4.2879018832123105e-17,0.2549,3.544897047191832e-170,0.3152,2.9098874814375144e-07,254,2.9098874814375144e-07,0.0
TEAD2,TEAD2,Rest,TEAD2-1,CARNMT1,10,7,-0.7593072652640726,0.0171359994935081,0.0269,0.0039485388120294,0.1283,0.0021861607202434,568,0.0021861607202434,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,MAF,10,4,-0.7592914804151003,0.0972906494720829,0.0438,2.5248945164086885e-06,0.0748,0.0018376421964574,1730,0.0018376421964574,0.0
HOXC5,HOXC5,Stim8hr,HOXC5-2,REST,10,8,-0.7587201087024311,0.0048159996527251,0.0545,4.730258144953251e-09,0.3664,2.009608943015837e-07,190,2.009608943015837e-07,0.0
ZNF512B,ZNF512B,Rest,ZNF512B-1,BCL2,10,7,-0.7585959129803316,0.0010589940477479,-0.2218,2.3377120659670664e-128,-0.4212,4.329410904125398e-74,1700,,0.0
LRP6,LRP6,Stim8hr,LRP6-1,PNPO,10,9,-0.7562441461844132,2.171656764067471e-17,-0.017,0.0682431580501584,-0.0474,0.6152536499173693,115,,0.0
TESPA1,TESPA1,Rest,TESPA1-2,SIN3B,10,8,-0.7555647492553993,3.752986287881054e-06,0.167,8.762348071834054e-73,0.2002,2.503813519130858e-15,1533,2.503813519130858e-15,0.0
TMCO3,TMCO3,Stim48hr,TMCO3-1,CDKN3,10,9,-0.7545849598711345,0.0043170338911764,-0.0486,1.7775967746938947e-07,0.7858,0.2141861414863215,4,0.2141861414863215,0.0
RANBP1,RANBP1,Rest,RANBP1-2,H1-10,10,5,-0.7539267979119855,0.0029753866155775,0.0443,1.9343465708221022e-06,-0.3995,0.600491524155309,4,,0.0
PPP2R5B,PPP2R5B,Stim8hr,PPP2R5B-1,SSR4,10,6,-0.7533636354471136,0.0939822392046307,0.0282,0.0024451584855383,0.1616,0.4207946038927821,27,0.4207946038927821,0.0
USP16,USP16,Rest,USP16-1,NAXE,10,6,-0.7533536649379273,6.787082157206611e-05,-0.011,0.2396868440929088,0.0426,0.9202092297054908,8,0.9202092297054908,0.0
CLDND1,CLDND1,Rest,CLDND1-1,SLFN5,10,9,-0.7525709272703116,0.0713666616727211,-0.0444,1.855650785763309e-06,0.0582,0.6644051968004396,58,0.6644051968004396,0.0
RAB11FIP5,RAB11FIP5,Stim48hr,RAB11FIP5-2,GOLGA5,10,6,-0.7525617003795215,0.0004130336273715,0.0229,0.0138081084519194,-0.414,0.0695544010543025,20,,0.0
LRRC37A,LRRC37A,Rest,LRRC37A-2,ATP8B2,10,9,-0.7525500773601689,0.0850770267248797,-0.0211,0.0236048990710398,-0.1107,0.3190793973111954,83,,0.0
RBMS2,RBMS2,Rest,RBMS2-1,LTB,10,5,-0.7519124232525706,0.0371808492597885,0.3132,1.7996172240312942e-260,0.5036,2.9928057178416616e-47,715,2.9928057178416616e-47,1.0
FOXO4,FOXO4,Rest,FOXO4-2,GSK3B,10,7,-0.7516819013456785,6.144135411336796e-08,-0.025,0.007342215921353,-0.1535,0.5849063782094178,15,,0.0
UBE2E2,UBE2E2,Stim8hr,UBE2E2-1,PIGP,10,7,-0.7499666904864939,0.0360347910160364,-0.0022,0.8166105433476616,0.0016,0.936907097191665,2551,0.936907097191665,0.0
KCTD21,KCTD21,Stim48hr,KCTD21-1,RNF5,10,6,-0.7496891172021606,0.0010918334124386,0.0158,0.0907417681326393,-0.0824,0.7299156374928086,20,,0.0
ARF1,ARF1,Rest,ARF1-2,MAP2K4,10,4,-0.7494828311265398,0.0271107583309971,-0.1933,2.405834252274392e-97,-0.2298,0.2915248527879014,23,,0.0
SCRN3,SCRN3,Stim8hr,SCRN3-1,NENF,10,8,-0.749277561564477,0.0004470661836644,,,,,0,,0.0
SUMO2,SUMO2,Stim48hr,SUMO2-1,BLOC1S2,10,6,-0.7491799048844345,1.2422274440778638e-11,0.0137,0.14031018833936,0.2403,0.0578508563824015,63,0.0578508563824015,0.0
IMMP1L,IMMP1L,Stim48hr,IMMP1L-2,GPR132,10,7,-0.7483152822903031,0.0048129144481125,0.1875,1.39028765665934e-91,0.5991,0.0672212600650169,10,0.0672212600650169,0.0
CHD7,CHD7,Rest,CHD7-1,USP4,10,5,-0.7480540716226424,3.4108226369900566e-05,0.0106,0.2562636853476641,0.0286,0.2441322995157562,1666,0.2441322995157562,0.0
EMC9,EMC9,Rest,EMC9-1,MADD,10,8,-0.7471256668952181,0.0114086340985285,0.0552,3.169261222597036e-09,-0.0558,0.7467077092571814,36,,0.0
ZBED1,ZBED1,Rest,ZBED1-2,ACTR1B,10,4,-0.746970558732788,0.0341071359298556,-0.2248,7.472052873994635e-132,-0.6427,7.364626343935305e-15,116,,0.0
CA14,CA14,Stim48hr,CA14-2,ZBTB39,10,7,-0.7468620981653025,0.0383933556987608,-0.0734,3.0114114294685285e-15,-0.0203,0.8420913683544743,99,,0.0
ACSL3,ACSL3,Stim48hr,ACSL3-1,NUDT21,10,7,-0.7433329526016514,4.275570604550413e-13,,,,,0,,0.0
ADIPOR2,ADIPOR2,Stim48hr,ADIPOR2-2,RAB35,10,5,-0.7432212428903446,0.0107866638028498,0.0222,0.0173288711350142,0.1913,0.3491112638644513,26,0.3491112638644513,0.0
GYPC,GYPC,Stim48hr,GYPC-1,TOR1A,10,8,-0.7424397318182476,1.1342579711976517e-05,0.0714,1.6987284379386584e-14,0.1114,0.0632176773485025,279,0.0632176773485025,0.0
PJA1,PJA1,Stim8hr,PJA1-1,CHP1,10,7,-0.7415052582953728,0.0187716651512596,-0.1318,8.530755628032461e-46,-0.2429,0.001052569965517,179,,0.0
GDI1,GDI1,Stim48hr,GDI1-2,GRK3,10,6,-0.7413787119222569,0.0536938480622671,-0.0943,3.4930696972813646e-24,0.1525,0.7440272603103317,7,0.7440272603103317,0.0
CCDC28B,CCDC28B,Rest,CCDC28B-2,TECPR1,10,9,-0.7404381398094679,0.0915373097563467,0.1632,1.5525856316588976e-69,0.4372,1.4311945775044844e-26,539,1.4311945775044844e-26,0.0
CLDN7,CLDN7,Stim8hr,CLDN7-1,HCST,10,10,-0.7402086670740282,0.0387687153073788,0.0349,0.000180560152376,0.0159,0.8508116624345161,143,0.8508116624345161,0.0
DOT1L,DOT1L,Stim48hr,DOT1L-2,NFE2L1,10,7,-0.7399434064087814,0.0854890355516419,0.064,6.055329006148254e-12,-0.0388,0.530464267352423,264,,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,BCL9L,10,8,-0.7396865768484512,0.0001924499467805,0.1382,3.267262410851936e-50,0.1776,8.93987182614667e-14,1737,8.93987182614667e-14,0.0
CHD7,CHD7,Stim8hr,CHD7-1,PREX1,10,4,-0.7395842246131786,0.02800680354065,0.0206,0.0272693709805308,0.028,0.1415795813672985,2754,0.1415795813672985,0.0
S100A11,S100A11,Stim48hr,S100A11-2,GOLPH3,10,9,-0.7395816581822013,0.0019468109116869,0.0039,0.6726169409848084,0.2067,0.5192961850337023,12,0.5192961850337023,0.0
HSFX1,HSFX1,Stim8hr,HSFX1-2,FXR2,10,6,-0.7389665302933014,1.6218402863261934e-09,-0.0597,1.4719298290742493e-10,-0.423,0.1025667384189347,16,,0.0
MFSD5,MFSD5,Stim8hr,MFSD5-1,SLC35B2,10,7,-0.7388219114800989,0.0015019360685293,-0.1186,2.5076369565651947e-37,-0.2768,0.4099931749772403,11,,0.0
HMGB3,HMGB3,Rest,HMGB3-1,NIBAN1,10,9,-0.7387006763172814,0.0019837028324238,-0.3188,2.513045066922376e-270,-0.6932,2.6967051966331694e-50,342,,0.0
RANBP1,RANBP1,Stim48hr,RANBP1-2,KLHL7,10,9,-0.7384794743235057,0.0128930821559158,-0.0746,1.1143109990796083e-15,-0.2704,0.3498275184797698,14,,0.0
MARCH2,MARCH2,Stim8hr,MARCH2-1,PCMTD2,10,7,-0.7383284601075418,0.0156069483096021,0.0492,1.276747406098114e-07,0.1781,0.3943506551587355,25,0.3943506551587355,0.0
INSM1,INSM1,Stim8hr,INSM1-1,LRBA,10,7,-0.7348602473923398,0.07712128665094,-0.1481,1.748383335883755e-57,-0.1834,3.487870083069049e-24,3009,,0.0
RAD23A,RAD23A,Stim8hr,RAD23A-1,IDE,10,10,-0.7335953893437789,6.663021016280221e-12,0.0117,0.210024380250579,0.0091,0.9575703557482564,37,0.9575703557482564,0.0
SEC14L1,SEC14L1,Rest,SEC14L1-1,MAPK9,10,7,-0.731270264510011,0.0990817131069969,0.0282,0.0024581757224551,-0.1154,0.2093325273605508,120,,0.0
MTA3,MTA3,Stim8hr,MTA3-1,FANCB,10,8,-0.7311579575489597,0.0657865148309089,0.1367,3.5338051251105806e-49,0.0975,2.8527408594285667e-05,1835,2.8527408594285667e-05,0.0
MKRN3,MKRN3,Stim48hr,MKRN3-1,ARHGAP1,10,5,-0.7290547840797612,9.93149741635569e-08,0.0621,2.5291340995151034e-11,-0.0505,0.8581986685116365,15,,0.0
INIP,INIP,Rest,INIP-1,TET2,10,6,-0.7287206537613935,0.0760560556747788,-0.0502,7.21816346886116e-08,-0.0836,0.0988878265110558,391,,0.0
CKS2,CKS2,Rest,CKS2-1,TNKS2,10,8,-0.728707648354713,0.0192209125222826,0.0178,0.0565936963748925,0.0376,0.1530035763169165,1446,0.1530035763169165,0.0
MFSD4B,MFSD4B,Stim8hr,MFSD4B-2,DOK2,10,7,-0.7286798032753908,5.55849989072831e-05,0.0088,0.3448112690323428,0.0738,0.6983239968497209,30,0.6983239968497209,0.0
SMARCB1,SMARCB1,Rest,SMARCB1-2,DGKD,10,10,-0.7285836485099491,0.0160926265734588,-0.0231,0.013038542377733,-0.0815,0.0007051796510456,1723,,0.0
ARPC5L,ARPC5L,Stim8hr,ARPC5L-2,LCLAT1,10,4,-0.7285654794982945,4.5742582663249705e-06,0.0778,6.137052203318184e-17,0.3463,0.4466670063750833,7,0.4466670063750833,0.0
MRC2,MRC2,Stim48hr,MRC2-1,MAPK8,10,6,-0.7284968868084241,0.035344011534433,0.1407,5.004156963395741e-52,0.2612,6.602698623327166e-42,2605,6.602698623327166e-42,0.0
FOXO3,FOXO3,Stim8hr,FOXO3-2,SH2D2A,10,8,-0.7266616103095241,0.0494688700247414,0.04,1.73645071895109e-05,0.0654,0.790097330382995,19,0.790097330382995,0.0
MATK,MATK,Stim48hr,MATK-1,ELP5,10,9,-0.725430082356102,0.0452948963415126,0.2014,1.1380175742117578e-105,0.3366,1.9059960558910445e-18,641,1.9059960558910445e-18,0.0
PRAM1,PRAM1,Stim8hr,PRAM1-2,FRA10AC1,10,7,-0.7249079939218384,0.0074938563216598,-0.0496,1.002722262922996e-07,-0.1328,0.0030745914007909,495,,0.0
UNK,UNK,Stim48hr,UNK-1,ZDHHC18,10,6,-0.7247428055922863,0.0019946852698792,-0.0844,1.1479443122243308e-19,-0.2191,0.2927201312696721,25,,0.0
MTA3,MTA3,Stim8hr,MTA3-1,TNFRSF9,10,9,-0.724039284209858,0.0318883899670866,-0.0686,1.7703041008832404e-13,-0.1578,3.867656079667973e-09,1379,,0.0
MFSD4B,MFSD4B,Rest,MFSD4B-2,DOK2,10,7,-0.7236045314973211,2.090000636883777e-05,-0.052,2.3779649285216593e-08,0.1483,0.4793879026729676,25,0.4793879026729676,0.0
USP16,USP16,Rest,USP16-1,IL10RA,10,10,-0.7235782367042525,0.0449310980721526,-0.0154,0.0985982415344395,0.3629,0.3371726529261785,9,0.3371726529261785,0.0
INPP5F,INPP5F,Stim8hr,INPP5F-2,SPPL2A,10,8,-0.7222180496396797,0.0002423050954149,0.0181,0.0525299262273044,-0.1366,0.6887773255759817,11,,0.0
ANKRD40,ANKRD40,Stim8hr,ANKRD40-1,BZW2,10,7,-0.7221472440432622,2.3023664023797318e-11,-0.1024,3.3204973251764126e-28,-0.1849,0.4625293916697532,18,,0.0
PMVK,PMVK,Stim48hr,PMVK-1,DDX24,10,10,-0.722048783403851,4.674442703145555e-08,,,,,0,,0.0
CALCOCO2,CALCOCO2,Stim48hr,CALCOCO2-1,CDT1,10,8,-0.7219492415110741,0.0501172461036219,,,,,0,,0.0
SBNO1,SBNO1,Stim8hr,SBNO1-1,HNRNPA0,10,8,-0.7213115788205108,4.0762870426625925e-10,-0.0094,0.3116836292951177,-0.0104,0.9510745912652264,37,,0.0
ZBTB33,ZBTB33,Stim8hr,ZBTB33-2,CETN3,10,6,-0.7212697376683909,0.0029442434686242,0.04,1.7978414670162404e-05,0.2752,0.2690042410548126,18,0.2690042410548126,0.0
HOXB2,HOXB2,Stim8hr,HOXB2-1,ARMCX3,10,6,-0.7201423591811766,0.027033243803692,-0.0657,1.6771673037750088e-12,-0.0733,0.4069815634076143,130,,0.0
