index,target_contrast_gene_name,culture_condition,target_contrast,chunk,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,target_baseMean,neighboring_gene_KD,n_total_genes_category,distal_offtarget_flag,low_target_gex,n_guides,single_guide_estimate,n_downstream,guide_correlation_signif,guide_correlation_signif_pval,guide_correlation_all,guide_correlation_all_pval,guide_n_signif_ontarget,donor_correlation_all_mean,donor_correlation_all_min,donor_correlation_hits_mean,donor_correlation_hits_min
ENSG00000187446_Stim48hr,CHP1,Stim48hr,ENSG00000187446,514,593.0,24,6,30,-17.161262464166942,True,63.745023565211895,False,10-50 DE genes,False,False,2.0,False,29,1.0,1.0,0.0771924051791501,1.0774823056978532e-16,2.0,,,,
ENSG00000187446_Stim8hr,CHP1,Stim8hr,ENSG00000187446,298,656.0,1,1,2,-16.72834776401177,True,41.34023476823508,False,2-10 DE genes,False,False,2.0,False,1,,,0.0497664761073806,9.10348144677724e-08,2.0,,,,
ENSG00000123989_Rest,CHPF,Rest,ENSG00000123989,417,241.0,0,1,1,-4.966590004092193,True,11.745019786309015,False,1 DE gene,False,False,2.0,False,0,,,0.1207925564249952,1.0741851383579539e-38,2.0,,,,
ENSG00000123989_Stim48hr,CHPF,Stim48hr,ENSG00000123989,176,459.0,0,1,1,-11.102787862159728,True,40.57568388597829,False,1 DE gene,False,False,2.0,False,0,,,0.1188394217775199,1.6808145832836971e-37,2.0,,,,
ENSG00000123989_Stim8hr,CHPF,Stim8hr,ENSG00000123989,257,369.0,0,1,1,-12.448141008589888,True,49.76112914423657,False,1 DE gene,False,False,2.0,False,0,,,0.2263697325645313,9.408979644085462e-134,2.0,,,,
ENSG00000033100_Rest,CHPF2,Rest,ENSG00000033100,356,573.0,0,3,3,-12.583475625588736,True,27.71514167507334,False,2-10 DE genes,False,False,2.0,False,2,0.0933867114821096,0.8812694007868688,0.0597942652229038,1.3424207490648946e-10,2.0,,,,
ENSG00000033100_Stim48hr,CHPF2,Stim48hr,ENSG00000033100,255,620.0,0,2,2,-13.155733281257906,True,32.88948055627264,False,2-10 DE genes,False,False,2.0,False,1,-0.1994038093892973,0.8005961906107026,0.0790192435245082,2.016125614008425e-17,2.0,,,,
ENSG00000033100_Stim8hr,CHPF2,Stim8hr,ENSG00000033100,422,530.0,0,4,4,-15.85318729888724,True,48.59924998354421,False,2-10 DE genes,False,False,2.0,False,3,0.27627475806996,0.5077405307456175,0.1550863632283411,6.288792862624599e-63,2.0,,,,
ENSG00000111666_Rest,CHPT1,Rest,ENSG00000111666,256,201.0,4,2,6,-3.2121733578299208,False,16.34720089164481,False,2-10 DE genes,False,False,2.0,False,6,,,,,,,,,
ENSG00000111666_Stim48hr,CHPT1,Stim48hr,ENSG00000111666,586,551.0,2,1,3,-3.206044233577451,False,45.22908835916461,False,2-10 DE genes,False,False,2.0,False,3,,,,,,,,,
ENSG00000111666_Stim8hr,CHPT1,Stim8hr,ENSG00000111666,224,448.0,0,1,1,-5.138586674509893,True,37.63545371565953,False,1 DE gene,False,False,2.0,False,0,,,,,,,,,
ENSG00000104472_Rest,CHRAC1,Rest,ENSG00000104472,437,620.0,17,11,28,-20.98177339424804,True,86.41582335531014,False,10-50 DE genes,False,False,2.0,False,27,0.5950755780027314,0.0695511036581661,0.1164422626268762,4.617986002548363e-36,2.0,,,,
ENSG00000104472_Stim48hr,CHRAC1,Stim48hr,ENSG00000104472,294,711.0,10,4,14,-23.49494164169027,True,111.67786736403474,False,10-50 DE genes,False,False,2.0,False,13,0.7129834191998532,0.4946869346236463,0.1468967540125028,1.4151754702561405e-56,2.0,,,,
ENSG00000104472_Stim8hr,CHRAC1,Stim8hr,ENSG00000104472,669,620.0,5,1,6,-23.86822930170308,True,132.21578003300937,False,2-10 DE genes,False,False,2.0,False,5,1.0,1.0,0.1022488535780216,3.770918114862515e-28,2.0,,,,
ENSG00000180720_Rest,CHRM4,Rest,ENSG00000180720,217,448.0,1,0,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,,,0.0221997655527067,0.0171928679742876,0.0,,,,
ENSG00000180720_Stim48hr,CHRM4,Stim48hr,ENSG00000180720,68,502.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,0.5425700364117816,0.6349026185585984,0.0660413116337018,1.29671288467981e-12,0.0,,,,
ENSG00000180720_Stim8hr,CHRM4,Stim8hr,ENSG00000180720,46,461.0,0,1,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,0.251654728027743,0.6304865677732295,0.0515394024249877,3.1231912832949175e-08,0.0,,,,
ENSG00000138435_Rest,CHRNA1,Rest,ENSG00000138435,625,649.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0751650287774474,6.615711398487243e-16,0.0,,,,
ENSG00000138435_Stim48hr,CHRNA1,Stim48hr,ENSG00000138435,425,662.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0376585549825851,5.286522513002971e-05,0.0,,,,
ENSG00000138435_Stim8hr,CHRNA1,Stim8hr,ENSG00000138435,284,571.0,0,0,0,0.0,False,,False,no effect,False,True,2.0,False,0,,,0.0211779453140662,0.0230342260261218,0.0,,,,
ENSG00000129749_Rest,CHRNA10,Rest,ENSG00000129749,73,553.0,0,0,0,-1.827894860483413,False,1.112891486843424,False,no effect,False,False,2.0,False,0,,,0.1893730471174347,1.8453433590036197e-93,1.0,,,,
ENSG00000129749_Stim48hr,CHRNA10,Stim48hr,ENSG00000129749,404,535.0,0,0,0,-1.586378727409564,False,1.1530188969120752,False,no effect,False,False,2.0,False,0,,,-0.0323252259658958,0.0005209695633158,1.0,,,,
ENSG00000129749_Stim8hr,CHRNA10,Stim8hr,ENSG00000129749,335,546.0,1,0,1,-2.5800485242407274,False,1.3089099399303346,False,1 DE gene,False,False,2.0,False,1,,,0.1103270693264624,1.5868739241025168e-32,2.0,,,,
ENSG00000169684_Rest,CHRNA5,Rest,ENSG00000169684,69,404.0,0,1,1,-2.407693924542604,False,1.830704537100741,False,1 DE gene,False,False,2.0,False,1,0.1511403913449625,0.6220951653451287,0.1261800365890758,4.3003338502496544e-42,2.0,,,,
ENSG00000169684_Stim48hr,CHRNA5,Stim48hr,ENSG00000169684,156,256.0,0,1,1,-3.900714873400868,False,7.647043702692717,False,1 DE gene,False,False,2.0,False,1,-1.0,1.0,0.0810365614505321,3.028437831348469e-18,2.0,,,,
ENSG00000169684_Stim8hr,CHRNA5,Stim8hr,ENSG00000169684,292,305.0,0,1,1,-4.287055837084014,False,8.102436024153677,False,1 DE gene,False,False,2.0,False,1,,,0.168295965262349,6.2199269429496015e-74,2.0,,,,
ENSG00000147434_Rest,CHRNA6,Rest,ENSG00000147434,133,703.0,0,0,0,-1.5067270276849294,False,0.8704855243758427,False,no effect,False,True,2.0,False,0,,,-0.0008863112754445,0.924227180747845,2.0,,,,
ENSG00000147434_Stim48hr,CHRNA6,Stim48hr,ENSG00000147434,638,693.0,0,0,0,-2.134883919040292,False,0.9818759489328808,False,no effect,False,True,2.0,False,0,,,0.0821996324093336,9.936480992588131e-19,2.0,,,,
ENSG00000147434_Stim8hr,CHRNA6,Stim8hr,ENSG00000147434,561,640.0,0,0,0,-1.1593968418989753,False,0.3869085277333914,False,no effect,False,True,2.0,False,0,,,0.085032309160278,6.164800387469729e-20,2.0,,,,
ENSG00000170175_Rest,CHRNB1,Rest,ENSG00000170175,148,183.0,10,0,10,-1.743793997086024,False,11.058482225219825,False,2-10 DE genes,False,False,1.0,True,10,-0.2489883670753189,0.4878669091014982,0.0016758581484855,0.8572805642062987,1.0,,,,
ENSG00000170175_Stim48hr,CHRNB1,Stim48hr,ENSG00000170175,282,133.0,1,0,1,-0.4204132770725988,False,13.843361531750295,False,1 DE gene,False,False,1.0,True,1,1.0,1.0,0.0145574841795092,0.1182289324990679,0.0,,,,
ENSG00000170175_Stim8hr,CHRNB1,Stim8hr,ENSG00000170175,66,164.0,34,2,36,-0.2384953997581022,True,5.088433321934881,False,10-50 DE genes,False,False,1.0,True,35,-0.1346493343385908,0.3668597871797113,0.0951065373740655,1.4687261265133123e-24,0.0,0.0862710864681415,0.0418889786755569,0.0145177378383614,-0.2369945018166318
ENSG00000108556_Rest,CHRNE,Rest,ENSG00000108556,617,640.0,1,1,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,,,0.0268515530672487,0.0039520018302547,0.0,,,,
ENSG00000108556_Stim48hr,CHRNE,Stim48hr,ENSG00000108556,47,648.0,0,1,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,0.3762559012646128,0.405484701806807,0.0621797128184138,2.4060014222710147e-11,0.0,,,,
ENSG00000108556_Stim8hr,CHRNE,Stim8hr,ENSG00000108556,39,628.0,0,1,1,0.0,False,,False,1 DE gene,False,True,2.0,False,1,0.3722808267368844,0.7571516587128565,0.061240340999469,4.7716000214487353e-11,0.0,,,,
ENSG00000115526_Rest,CHST10,Rest,ENSG00000115526,230,1537.0,1,2,3,-6.7635591042566645,True,3.76248079871513,False,2-10 DE genes,False,False,2.0,False,2,0.940738229268932,0.2202677309220113,0.0274333338359408,0.0032354664065025,2.0,,,,
ENSG00000115526_Stim48hr,CHST10,Stim48hr,ENSG00000115526,441,1582.0,1,1,2,-8.388970321783969,True,5.9366097802949085,False,2-10 DE genes,False,False,2.0,False,1,,,0.0037141386200144,0.690212505313687,2.0,,,,
ENSG00000115526_Stim8hr,CHST10,Stim8hr,ENSG00000115526,561,1348.0,0,1,1,-10.199241246837351,True,9.565646168573192,False,1 DE gene,False,False,2.0,False,0,1.0,1.0,0.0143178743102419,0.1244074388525123,2.0,,,,
ENSG00000171310_Rest,CHST11,Rest,ENSG00000171310,325,419.0,5,1,6,-5.944273225762529,True,126.17184013717598,False,2-10 DE genes,False,False,2.0,False,5,0.6321751034642374,0.0677427169615129,0.0444472838891706,1.8239690290186288e-06,2.0,,,,
ENSG00000171310_Stim48hr,CHST11,Stim48hr,ENSG00000171310,49,486.0,3,1,4,-6.249741684229039,True,155.41422717075477,False,2-10 DE genes,False,False,2.0,False,3,0.9830024309355588,0.1175453941526224,0.0911819475894425,1.0694322387470464e-22,2.0,,,,
ENSG00000171310_Stim8hr,CHST11,Stim8hr,ENSG00000171310,558,439.0,1,0,1,-2.5482451021401302,False,130.17726661326358,False,1 DE gene,False,False,2.0,False,1,,,0.0469699465041762,4.579484893087256e-07,2.0,,,,
ENSG00000136213_Rest,CHST12,Rest,ENSG00000136213,143,360.0,1,2,3,-9.437528580825308,True,42.83351173232384,False,2-10 DE genes,False,False,2.0,False,2,1.0,1.0,0.1676641185587862,2.1961015632543586e-73,2.0,,,,
ENSG00000136213_Stim48hr,CHST12,Stim48hr,ENSG00000136213,327,385.0,2,1,3,-5.085567087859283,True,11.110478120771182,False,2-10 DE genes,False,False,2.0,False,2,,,0.0550415024547433,3.4003505718950518e-09,2.0,,,,
ENSG00000136213_Stim8hr,CHST12,Stim8hr,ENSG00000136213,91,357.0,1,1,2,-7.952889589284061,True,21.22255171650393,False,2-10 DE genes,False,False,2.0,False,1,0.9354982106826442,0.2299024005109594,0.1409536334217346,3.444256767566454e-52,2.0,,,,
ENSG00000169105_Rest,CHST14,Rest,ENSG00000169105,153,276.0,7,3,10,-7.523678185269802,True,28.711940030886904,False,2-10 DE genes,False,False,1.0,True,9,,,,,,,,,
ENSG00000169105_Stim48hr,CHST14,Stim48hr,ENSG00000169105,132,266.0,2,1,3,-8.855507505380372,True,34.45541249609439,False,2-10 DE genes,False,False,2.0,False,2,,,,,,,,,
ENSG00000169105_Stim8hr,CHST14,Stim8hr,ENSG00000169105,163,302.0,2,1,3,-7.761727074754084,True,28.749477562299024,False,2-10 DE genes,False,False,2.0,False,2,,,,,,,,,
ENSG00000182022_Rest,CHST15,Rest,ENSG00000182022,391,907.0,2,1,3,0.0,False,,False,2-10 DE genes,False,True,1.0,True,3,-1.0,1.0,0.0435605782676273,2.915020937685264e-06,1.0,,,,
ENSG00000182022_Stim48hr,CHST15,Stim48hr,ENSG00000182022,255,899.0,4,1,5,0.0,False,,False,2-10 DE genes,False,True,1.0,True,5,0.2636856741462734,0.8301236670624822,0.0588036455905275,2.6893785635401077e-10,1.0,,,,
ENSG00000182022_Stim8hr,CHST15,Stim8hr,ENSG00000182022,618,807.0,1,2,3,0.0,False,,False,2-10 DE genes,False,True,1.0,True,3,,,0.0942809020033047,3.674618337649765e-24,2.0,,,,
ENSG00000175040_Rest,CHST2,Rest,ENSG00000175040,363,551.0,0,0,0,-3.813801103815463,False,5.436440636752261,False,no effect,False,False,2.0,False,0,,,0.0594657732809669,1.692357264225797e-10,2.0,,,,
ENSG00000175040_Stim48hr,CHST2,Stim48hr,ENSG00000175040,239,397.0,0,0,0,-4.427668561970754,False,11.3393932876958,False,no effect,False,False,2.0,False,0,0.9674606856434302,0.1628486060964621,0.07105965753406,2.256704248471764e-14,1.0,,,,
ENSG00000175040_Stim8hr,CHST2,Stim8hr,ENSG00000175040,395,459.0,1,1,2,-5.3789625283034335,True,14.227782405551745,False,2-10 DE genes,False,False,2.0,False,1,,,0.1150719575014567,2.9759720556755716e-35,2.0,,,,
ENSG00000147119_Rest,CHST7,Rest,ENSG00000147119,288,510.0,0,1,1,-5.506888074390508,True,6.784876103252128,False,1 DE gene,False,False,2.0,False,0,,,0.1052194759270594,1.0144898616831193e-29,2.0,,,,
ENSG00000147119_Stim48hr,CHST7,Stim48hr,ENSG00000147119,607,439.0,1,0,1,-3.3626281721527973,False,3.256245654779725,False,1 DE gene,False,False,2.0,False,1,,,0.0482335535587341,2.231128455259014e-07,2.0,,,,
ENSG00000147119_Stim8hr,CHST7,Stim8hr,ENSG00000147119,642,468.0,0,1,1,-6.259094172028474,True,10.666107418648108,False,1 DE gene,False,False,2.0,False,0,,,0.1224543718130641,9.981278431166276e-40,2.0,,,,
ENSG00000131873_Rest,CHSY1,Rest,ENSG00000131873,57,652.0,0,1,1,-8.329641104343178,True,39.08391885731464,False,1 DE gene,False,False,2.0,False,0,,,0.0341507013116514,0.0002465751253216,2.0,,,,
ENSG00000131873_Stim48hr,CHSY1,Stim48hr,ENSG00000131873,276,644.0,0,0,0,-3.96567890357203,False,155.7411606736421,False,no effect,False,False,2.0,False,0,,,0.0603825416695342,8.838723360435958e-11,2.0,,,,
ENSG00000131873_Stim8hr,CHSY1,Stim8hr,ENSG00000131873,207,584.0,1,1,2,-7.575939602782181,True,188.9882348321925,False,2-10 DE genes,False,False,2.0,False,1,,,0.0088463863059397,0.3424543647683228,2.0,,,,
ENSG00000127586_Rest,CHTF18,Rest,ENSG00000127586,365,274.0,76,60,136,-4.473263312844851,True,9.085670698760634,False,>50 DE genes,False,False,2.0,False,135,0.771646497398313,0.1264095045039614,0.1650577615238052,3.790555343343979e-71,2.0,0.09468210074311,0.0319221429501592,0.7728535667928927,0.7230446092804838
ENSG00000127586_Stim48hr,CHTF18,Stim48hr,ENSG00000127586,635,200.0,413,445,858,-4.647590944993896,True,16.345916488237496,False,>50 DE genes,False,False,2.0,False,857,0.7319172331120226,6.3873915200625246e-55,0.1855348433618395,1.010143384235812e-89,2.0,0.1671408878429428,0.1480651822828345,0.7702135222069401,0.7344962393060668
ENSG00000127586_Stim8hr,CHTF18,Stim8hr,ENSG00000127586,406,229.0,63,23,86,-4.391082618077215,True,12.221552196829917,False,>50 DE genes,False,False,2.0,False,85,0.5259907474428227,0.0033823146234441,0.1843304227095358,1.44752445152141e-88,2.0,0.1875819224843866,0.1118361201055869,0.6664439714420709,0.5551197720440246
ENSG00000160679_Rest,CHTOP,Rest,ENSG00000160679,51,225.0,0,2,2,-9.81897496566792,True,90.82589255437166,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.1155221996886224,1.6174436735390538e-35,2.0,,,,
ENSG00000160679_Stim48hr,CHTOP,Stim48hr,ENSG00000160679,553,238.0,0,1,1,-7.446008816268471,True,133.4654544092385,False,1 DE gene,False,False,2.0,False,0,,,0.0801893807006137,6.7524659096803595e-18,2.0,,,,
ENSG00000160679_Stim8hr,CHTOP,Stim8hr,ENSG00000160679,286,153.0,0,1,1,-8.201974740149058,True,133.10755721076015,False,1 DE gene,False,False,2.0,False,0,0.4873182606528638,0.5126817393471361,0.1066891944675214,1.631725168683184e-30,2.0,,,,
ENSG00000213341_Rest,CHUK,Rest,ENSG00000213341,315,172.0,17,8,25,-9.26892241301236,True,60.716749765465735,False,10-50 DE genes,False,False,2.0,False,24,0.5520231579417526,0.156005952189825,0.1742512966222758,3.3360708074417846e-79,2.0,,,,
ENSG00000213341_Stim48hr,CHUK,Stim48hr,ENSG00000213341,664,155.0,9,8,17,-10.965101399624857,True,86.11237111267027,False,10-50 DE genes,False,False,2.0,False,16,0.716698468536008,0.0699469147295092,0.1229870805717064,4.627680298513589e-40,2.0,,,,
ENSG00000213341_Stim8hr,CHUK,Stim8hr,ENSG00000213341,318,145.0,21,14,35,-12.507065697138389,True,109.41715120533888,False,10-50 DE genes,False,False,2.0,False,34,0.0750393408174803,0.798759707711352,0.2013141686302986,1.2885751442313267e-105,2.0,0.1258261925435566,0.1083564049701251,0.439519034441252,0.3756552727401181
ENSG00000258289_Rest,CHURC1,Rest,ENSG00000258289,590,194.0,120,38,158,-15.395259301522673,True,161.3635717359346,False,>50 DE genes,False,False,2.0,False,157,0.5682341328431981,0.0046723639285296,0.0984109532722463,3.4528007803477115e-26,2.0,0.0433541475762137,0.0078296642523875,0.1418180260164781,-0.1327457895971613
ENSG00000258289_Stim48hr,CHURC1,Stim48hr,ENSG00000258289,24,180.0,0,1,1,-16.424728176642404,True,172.56347620150586,False,1 DE gene,False,False,2.0,False,0,,,0.0580931050244737,4.3965217548034616e-10,2.0,,,,
ENSG00000258289_Stim8hr,CHURC1,Stim8hr,ENSG00000258289,596,191.0,74,44,118,-14.849418265073384,True,143.43202650028374,False,>50 DE genes,False,False,2.0,False,117,0.1575215224454331,0.3517964983406156,0.0434308154363662,3.119757000213372e-06,2.0,-0.0141541628195888,-0.0467051922417755,0.5656556937166962,0.541337694978534
ENSG00000144021_Rest,CIAO1,Rest,ENSG00000144021,285,238.0,3,5,8,-7.529869843730419,True,45.6807242729992,False,2-10 DE genes,False,False,2.0,False,7,0.8605782716827493,0.0611690842805948,0.0662803825034333,1.0761599043909848e-12,1.0,,,,
ENSG00000144021_Stim48hr,CIAO1,Stim48hr,ENSG00000144021,221,293.0,5,10,15,-9.584750682760449,True,76.13487624931982,False,10-50 DE genes,False,False,2.0,False,14,-0.0168008563156637,0.9586696995673152,0.0605903991022919,7.61816340374079e-11,1.0,,,,
ENSG00000144021_Stim8hr,CIAO1,Stim8hr,ENSG00000144021,662,250.0,3,4,7,-10.362637586433634,True,124.0519742870648,False,2-10 DE genes,False,False,2.0,False,6,0.0512524022348449,0.8253799510091739,0.04515919164634,1.243861466868293e-06,2.0,,,,
ENSG00000166797_Rest,CIAO2A,Rest,ENSG00000166797,522,173.0,0,2,2,-10.545540533645529,True,62.797476513214775,True,2-10 DE genes,False,False,2.0,False,1,,,,,,,,,
ENSG00000166797_Stim48hr,CIAO2A,Stim48hr,ENSG00000166797,412,284.0,0,3,3,-18.099262324692152,True,134.35320288465053,True,2-10 DE genes,False,False,2.0,False,2,,,,,,,,,
ENSG00000166797_Stim8hr,CIAO2A,Stim8hr,ENSG00000166797,88,156.0,0,2,2,-10.24714830947056,True,79.38578285488732,True,2-10 DE genes,False,False,2.0,False,1,0.9190131889625532,0.0809868110374467,0.0795113100932495,1.2752254426943985e-17,2.0,,,,
ENSG00000005194_Rest,CIAPIN1,Rest,ENSG00000005194,306,63.0,2,0,2,0.0,False,,False,2-10 DE genes,False,True,2.0,False,2,,,,,,,,,
ENSG00000159208_Rest,CIART,Rest,ENSG00000159208,98,1630.0,0,0,0,-1.2395480459616806,False,0.3558094611633226,False,no effect,False,True,2.0,False,0,-0.0079209701512535,0.9865533652697588,0.0181068477359211,0.0519907283645334,1.0,,,,
ENSG00000159208_Stim48hr,CIART,Stim48hr,ENSG00000159208,568,1631.0,6,2,8,-4.999321032608105,True,2.386233716062107,False,2-10 DE genes,False,False,2.0,False,7,-0.5560998583264698,0.1523348523365479,0.0248635245231784,0.0076185173146558,2.0,,,,
ENSG00000159208_Stim8hr,CIART,Stim8hr,ENSG00000159208,396,1448.0,6,2,8,-4.6931020145832125,True,2.005407876789746,False,2-10 DE genes,False,False,2.0,False,7,0.405716825080098,0.2786249326486299,-0.0292363631751879,0.0017008538971323,2.0,,,,
ENSG00000185043_Rest,CIB1,Rest,ENSG00000185043,243,351.0,11,5,16,-13.8854388549763,True,77.04828346637397,False,10-50 DE genes,False,False,2.0,False,15,0.043674268629682,0.6505176127192146,0.0400711262205118,1.694375032458399e-05,2.0,,,,
ENSG00000185043_Stim48hr,CIB1,Stim48hr,ENSG00000185043,121,396.0,2,6,8,-18.361423938276985,True,123.68007751443608,False,2-10 DE genes,False,False,2.0,False,7,0.4090854279966414,0.2742655377143995,0.0521563605253039,2.1345526112472316e-08,2.0,,,,
ENSG00000185043_Stim8hr,CIB1,Stim8hr,ENSG00000185043,136,370.0,1,11,12,-16.27803590829265,True,85.30401872555177,True,10-50 DE genes,False,False,2.0,False,11,0.5915592360329927,0.1618008510751046,0.0213675491388643,0.0218353507334719,2.0,,,,
ENSG00000136425_Rest,CIB2,Rest,ENSG00000136425,369,33.0,40,16,56,0.4601762169964133,False,0.5485888611553504,False,>50 DE genes,False,True,2.0,False,56,,,,,,,,,
ENSG00000136425_Stim8hr,CIB2,Stim8hr,ENSG00000136425,124,54.0,42,34,76,0.5502174639677494,False,0.5848912244008164,False,>50 DE genes,False,True,2.0,False,76,,,,,,0.204990695882423,0.1791522727202989,0.7897161964270111,0.7022069718311259
ENSG00000079432_Rest,CIC,Rest,ENSG00000079432,555,665.0,1,3,4,-7.46073079802998,True,43.52202535138633,False,2-10 DE genes,False,False,2.0,False,3,-0.9744188418259352,0.1443063387352279,-0.0109952157624569,0.2380258528368088,2.0,,,,
ENSG00000079432_Stim48hr,CIC,Stim48hr,ENSG00000079432,182,711.0,0,3,3,-6.251114375812983,True,57.93334464239527,False,2-10 DE genes,False,False,2.0,False,2,-0.971532440758113,0.1522670494619191,0.0206459320338481,0.0267081306861938,2.0,,,,
ENSG00000079432_Stim8hr,CIC,Stim8hr,ENSG00000079432,287,722.0,1,3,4,-7.703670925284237,True,38.755488820788734,False,2-10 DE genes,False,False,2.0,False,3,-0.9744763353589614,0.1441433864566072,-0.034238443283598,0.000237649191895,2.0,,,,
ENSG00000136305_Rest,CIDEB,Rest,ENSG00000136305,369,502.0,0,1,1,-3.465621792894821,False,27.057677818164223,False,1 DE gene,False,False,1.0,True,1,,,,,,,,,
ENSG00000136305_Stim48hr,CIDEB,Stim48hr,ENSG00000136305,132,419.0,1,2,3,-4.075547112230209,False,25.279805958404875,False,2-10 DE genes,False,False,1.0,True,3,,,,,,,,,
ENSG00000136305_Stim8hr,CIDEB,Stim8hr,ENSG00000136305,536,416.0,1,4,5,-5.947347662063272,True,35.287966454597274,False,2-10 DE genes,False,False,1.0,True,4,,,,,,,,,
ENSG00000179583_Rest,CIITA,Rest,ENSG00000179583,302,526.0,1,2,3,-8.622757815025553,True,34.10545547755196,False,2-10 DE genes,False,False,2.0,False,2,0.9974865527048402,0.0451461810474373,0.0704942072850086,3.6140871170085093e-14,2.0,,,,
ENSG00000179583_Stim48hr,CIITA,Stim48hr,ENSG00000179583,489,530.0,2,2,4,-9.349640719601382,True,24.849762701781504,False,2-10 DE genes,False,False,2.0,False,3,1.0,1.0,0.0111022076499143,0.2334895599491278,2.0,,,,
ENSG00000179583_Stim8hr,CIITA,Stim8hr,ENSG00000179583,426,455.0,0,2,2,-5.237188480249217,True,17.006436427079752,False,2-10 DE genes,False,False,2.0,False,1,,,0.070339362516525,4.108917581355354e-14,2.0,,,,
ENSG00000163507_Stim48hr,CIP2A,Stim48hr,ENSG00000163507,451,155.0,21,2,23,-1.085367321769471,False,61.21491060510169,False,10-50 DE genes,False,False,1.0,True,23,-0.3796673692615224,0.2494540389117189,0.0322833247765427,0.0005297656696488,1.0,,,,
ENSG00000163507_Stim8hr,CIP2A,Stim8hr,ENSG00000163507,479,238.0,134,40,174,-2.48330737486877,False,39.78120380347885,False,>50 DE genes,False,False,1.0,True,174,,,,,,-0.0331728098269144,-0.065959961538818,0.0136084915692407,-0.1361942967676958
ENSG00000198894_Rest,CIPC,Rest,ENSG00000198894,328,530.0,0,0,0,-4.31539291724386,False,3.8688696958419215,False,no effect,False,False,2.0,False,0,,,0.0741428603151662,1.622318492997195e-15,2.0,,,,
ENSG00000198894_Stim48hr,CIPC,Stim48hr,ENSG00000198894,29,514.0,0,0,0,-3.571237891009309,False,2.6913179745032645,False,no effect,False,False,2.0,False,0,-1.0,1.0,0.0847529186157535,8.143282784597287e-20,2.0,,,,
ENSG00000198894_Stim8hr,CIPC,Stim8hr,ENSG00000198894,273,542.0,0,1,1,-5.325560903037825,True,6.072129955707827,False,1 DE gene,False,False,2.0,False,0,,,0.0745232564805435,1.1635231421535197e-15,2.0,,,,
ENSG00000138433_Rest,CIR1,Rest,ENSG00000138433,466,270.0,15,19,34,-8.643268149960036,True,25.485357055002805,True,10-50 DE genes,False,False,2.0,False,33,,,,,,0.0670460195424361,-0.0093536711277509,0.8811460632611133,0.8537257985475941
ENSG00000138433_Stim48hr,CIR1,Stim48hr,ENSG00000138433,26,275.0,6,5,11,-7.966974988800538,True,26.528650552912264,True,10-50 DE genes,False,False,2.0,False,10,,,,,,,,,
ENSG00000138433_Stim8hr,CIR1,Stim8hr,ENSG00000138433,596,287.0,5,27,32,-8.226104025279025,True,22.53442687897842,True,10-50 DE genes,False,False,2.0,False,31,,,,,,0.0372680466194372,0.0176358461187593,0.874063338298448,0.7982846047049681
ENSG00000099622_Rest,CIRBP,Rest,ENSG00000099622,633,504.0,1,3,4,-18.643509377569867,True,81.64814739485722,False,2-10 DE genes,False,False,2.0,False,3,0.7274219173981883,0.2725780826018118,0.0751414972894485,6.754661387482515e-16,2.0,,,,
ENSG00000099622_Stim48hr,CIRBP,Stim48hr,ENSG00000099622,386,511.0,0,1,1,-19.66961216847111,True,91.3096598385136,False,1 DE gene,False,False,2.0,False,0,,,0.0800282983953365,7.85720619883218e-18,2.0,,,,
ENSG00000099622_Stim8hr,CIRBP,Stim8hr,ENSG00000099622,358,502.0,0,2,2,-23.81605895132953,True,144.5549947229437,False,2-10 DE genes,False,False,2.0,False,1,1.0,1.0,0.1505812674592143,2.173846856427568e-59,2.0,,,,
ENSG00000122873_Rest,CISD1,Rest,ENSG00000122873,530,669.0,85,5,90,-15.408113437564865,True,43.11843690757065,True,>50 DE genes,False,False,2.0,False,89,0.5696532784789984,4.4228710109129766e-05,0.0312043365834067,0.0008099783033139,2.0,-0.0067267517155298,-0.0331084735271995,-0.2585587852555456,-0.3387763103526258
ENSG00000122873_Stim48hr,CISD1,Stim48hr,ENSG00000122873,132,571.0,2,2,4,-20.420151388705445,True,115.4292214279572,True,2-10 DE genes,False,False,2.0,False,3,0.9875907912620896,0.0002300272547705,0.1413690010904587,1.7243235631183717e-52,2.0,,,,
ENSG00000122873_Stim8hr,CISD1,Stim8hr,ENSG00000122873,78,639.0,40,3,43,-23.445654833789103,True,110.20345297388003,True,10-50 DE genes,False,False,2.0,False,42,0.1420373276206566,0.2178575804860745,0.0823856184102265,8.302445658330139e-19,2.0,0.0247710386771702,-0.0236722143333648,-0.0393477062528954,-0.1854237071006467
