variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
PLB1,12.196979003304769,0.5304332186519091,0.15035962447474957,3.5277636566656008,0.00041908616360442595,0.001991825451272822,Th2_vs_Th1,3.5277636566656003
PRMT5,379.9681166513861,-0.11328124008548636,0.032114571213423995,-3.52740939097871,0.0004196473638603304,0.0019941033168677435,Th2_vs_Th1,-3.5274093909787103
YME1L1,2694.271172331424,0.06721144100547326,0.01905553878441652,3.5271341191590064,0.0004200839125829541,0.0019957880828335977,Th2_vs_Th1,3.527134119159007
EIF2D,455.1330307122555,0.09366586666057033,0.026557412927034927,3.5269198441095257,0.0004204240211057382,0.0019970141002522567,Th2_vs_Th1,3.526919844109526
DZANK1,39.89527138549232,-0.2551041656622492,0.0723341178397375,-3.526747450317353,0.0004206978401599761,0.0019979248256885183,Th2_vs_Th1,-3.526747450317353
ADARB2,13.17175165279083,1.3054840328314241,0.37023445213624906,3.526100894443492,0.0004217262715760074,0.0020024182059868206,Th2_vs_Th1,3.526100894443492
TRAJ38,37.58278121449,-0.2778375159857895,0.07880794440944423,-3.52550137004327,0.0004226819905982511,0.0020065646516814577,Th2_vs_Th1,-3.5255013700432696
ATG9A,756.4348636790642,0.09471769660341463,0.026874792101710534,3.5244066724291425,0.00042443229942458726,0.002014480837694038,Th2_vs_Th1,3.5244066724291425
LTBP1,0.8182359506003378,2.266830782059495,0.6433093485853341,3.5237025344717234,0.00042556171776636465,0.002019447582124303,Th2_vs_Th1,3.5237025344717234
ATG16L2,688.1611964509295,-0.1202013746485915,0.034112966336185824,-3.5236271587758745,0.0004256827844914037,0.002019628321975882,Th2_vs_Th1,-3.523627158775874
NEK8,120.67083745393116,-0.1658141557739169,0.04706062315476927,-3.523416067581604,0.0004260220055240781,0.0020208438106510502,Th2_vs_Th1,-3.5234160675816035
TBL1XR1,894.5159346492046,0.14643778681978795,0.04157265843206291,3.5224542365769858,0.00042757085411248376,0.0020277955998136677,Th2_vs_Th1,3.5224542365769858
RPL30,2140.474726152544,0.14330724579889448,0.040692938432650094,3.5216735708599383,0.0004288318337451162,0.002033379700277106,Th2_vs_Th1,3.5216735708599383
KATNAL1,73.27781647009941,0.28405389509126144,0.08066703132430637,3.5213133597203683,0.0004294148390194922,0.0020357475198471797,Th2_vs_Th1,3.521313359720368
RPL18AP3,14.950341676368645,0.3297424645938792,0.09364403855381598,3.521232848200803,0.00042954524885436483,0.0020359691941317206,Th2_vs_Th1,3.5212328482008024
TMEM204,1103.8523644033928,-0.24083630647251097,0.06840143821513762,-3.520924599787327,0.0004300448810786484,0.0020379404907658145,Th2_vs_Th1,-3.5209245997873264
AC091178.1,6.048225224127196,0.5571225652035638,0.1582713851619894,3.520046056546189,0.000431471868707096,0.0020441245866980747,Th2_vs_Th1,3.5200460565461893
CSNK1G2,891.3106866719154,-0.13177138106420233,0.037434861993433835,-3.5200178135374274,0.0004315178161163033,0.0020441245866980747,Th2_vs_Th1,-3.520017813537428
LACTB,133.11226587581572,0.17151205256953236,0.04873222926553123,3.5194788983487864,0.0004323954311406622,0.0020478833233182675,Th2_vs_Th1,3.519478898348787
NAB1,80.29860084262049,-0.23869613750657004,0.06782428220795687,-3.5193315688133766,0.0004326356448908791,0.0020486223659531336,Th2_vs_Th1,-3.5193315688133766
SMC6,434.16852386921374,0.11123091566902969,0.0316109176187279,3.5187499777966242,0.0004335851183572651,0.002052718964344967,Th2_vs_Th1,3.518749977796624
ECT2,108.27217267379696,0.2855586672583478,0.08115943248931563,3.5184901926949848,0.00043400985744249213,0.0020543302062024146,Th2_vs_Th1,3.5184901926949848
PM20D2,299.18123318021645,0.16624213387922368,0.04724902113198712,3.518424930218912,0.0004341166202214941,0.002054436013916186,Th2_vs_Th1,3.518424930218912
SLC35F5,174.09056852056986,-0.14759424642800173,0.04195858686594751,-3.517617190005638,0.0004354400323610091,0.002060298395729899,Th2_vs_Th1,-3.517617190005638
TSPAN4,18.46230913051587,-0.3568960951476703,0.10148494851675605,-3.5167391851092447,0.0004368828385815069,0.002066723305779455,Th2_vs_Th1,-3.5167391851092447
PHKG2,568.6127047551145,-0.09013874177839619,0.025636112833000956,-3.516084609456159,0.000437961390906779,0.002071422909692984,Th2_vs_Th1,-3.516084609456159
SDCCAG8,347.58116195063883,0.12180802653761165,0.034662700041299566,3.5140951625949812,0.0004412547037011016,0.002086593789271636,Th2_vs_Th1,3.514095162594981
AC078883.3,22.10365618879735,0.3828419828629045,0.1089535196768288,3.5138101458169206,0.0004417284066265592,0.0020884280669937498,Th2_vs_Th1,3.51381014581692
AC008966.1,22.32638173932187,0.382178972053176,0.10878505923661397,3.5131568133994766,0.000442816048387163,0.002093163682597623,Th2_vs_Th1,3.5131568133994766
ATMIN,1190.5743296251392,-0.09401952232992658,0.026781897836255657,-3.510562354645713,0.00044715992056888645,0.0021132864673254616,Th2_vs_Th1,-3.5105623546457125
NAA25,523.4876943363448,-0.11034353110245157,0.03143325402125318,-3.51040751389736,0.0004474204221314628,0.0021140264347698353,Th2_vs_Th1,-3.51040751389736
RGL2,582.0934111604606,-0.14355076450319085,0.04089338905583673,-3.5103660473624103,0.00044749020879798643,0.0021140264347698353,Th2_vs_Th1,-3.5103660473624103
ATP6V0E2,849.826274253988,0.17278233516541566,0.049224846233319026,3.5100634818939014,0.0004479997230381148,0.0021160227554870323,Th2_vs_Th1,3.510063481893901
AC104653.2,6.891222163292071,0.5768867351044705,0.16435663986269652,3.5099691474977925,0.00044815869097719884,0.0021163628986600783,Th2_vs_Th1,3.509969147497792
FAM131B,4.261055147772132,-0.8238941048928466,0.23477741599681426,-3.509256209311147,0.0004493618047812653,0.0021216327772204105,Th2_vs_Th1,-3.509256209311147
MGAT5B,1.32803517108358,-1.3132307968913932,0.3742391266680329,-3.509068676446246,0.0004496787749064706,0.002122717552841076,Th2_vs_Th1,-3.509068676446246
TTI1,563.8654598735401,-0.10603219753223547,0.03022026598440745,-3.5086454099028845,0.00045039495183463657,0.0021256860059536975,Th2_vs_Th1,-3.508645409902884
MKRN2,772.8162550339875,0.08357833187086416,0.0238253038355806,3.507964995856576,0.0004515484597627675,0.002130716937217138,Th2_vs_Th1,3.507964995856576
EFNA4,28.507072348555894,0.2540239094293911,0.07243737089917812,3.50680741551145,0.00045351724648630306,0.0021395922198546484,Th2_vs_Th1,3.5068074155114495
NFE2,1.3658735281669097,2.0059964235785497,0.5720481756772829,3.506691409693821,0.0004537149875771646,0.0021401102873334515,Th2_vs_Th1,3.5066914096938206
AL513343.1,15.950015593220641,-0.43408207967897416,0.12380694355453167,-3.5061206360189283,0.0004546890888222484,0.0021442894270189312,Th2_vs_Th1,-3.5061206360189283
AC022098.1,17.33969081725854,0.30917579136601175,0.08818584443433612,3.5059571448139444,0.0004549684676831638,0.0021451913085897955,Th2_vs_Th1,3.5059571448139444
COL6A4P2,5.864846553724592,-0.8092729110615919,0.23091280470558165,-3.504668838496985,0.0004571755767514619,0.002155180391740041,Th2_vs_Th1,-3.504668838496985
VSIG10,15.477378540261373,-0.38073927709932154,0.10864173525407837,-3.5045397259984274,0.0004573973205052002,0.002155808168817984,Th2_vs_Th1,-3.5045397259984274
ATP6V1H,462.9311874256482,-0.08314128542415548,0.023727841488360588,-3.5039548567845693,0.00045840305943481825,0.002160130118796523,Th2_vs_Th1,-3.5039548567845693
LNPEP,1582.1665605430962,-0.21257390843712107,0.06067387714136684,-3.5035491129376055,0.00045910198696445565,0.0021630048898040816,Th2_vs_Th1,-3.5035491129376055
IZUMO4,10.720273133356393,0.4040011016432728,0.11533115628234059,3.50296584779089,0.0004601084519733429,0.0021673271942286034,Th2_vs_Th1,3.5029658477908896
MAPT,6.443945507922129,0.5520592651958248,0.15770570685498086,3.5005661887903265,0.0004642709303032638,0.0021865112563179447,Th2_vs_Th1,3.5005661887903265
AC023421.2,2.4500486789954743,0.8254549418936442,0.23584437651758586,3.4999984060764477,0.00046526094005781203,0.0021907498587864357,Th2_vs_Th1,3.499998406076448
LINC00866,3.1710952213829016,0.6353042282833332,0.1815558586982592,3.4992218529240153,0.0004666181600608129,0.0021967155508162716,Th2_vs_Th1,3.4992218529240153
FARS2,294.3310059466711,0.12912817082127034,0.036903831642072234,3.499045087612466,0.000466927617122768,0.0021977472970704025,Th2_vs_Th1,3.4990450876124664
INTS3,455.66148934137476,-0.11917730872019025,0.03406070738444835,-3.4989675162943024,0.0004670634790496033,0.0021979617201446817,Th2_vs_Th1,-3.4989675162943024
BDP1,1015.1421771820307,-0.08848684382177718,0.025290326379860062,-3.4988415132611195,0.00046728424509254467,0.002198575534758833,Th2_vs_Th1,-3.4988415132611195
ZKSCAN7,58.94093307350724,-0.2508365093032422,0.07169243714101937,-3.4987861942793987,0.00046738119852986833,0.002198606685546669,Th2_vs_Th1,-3.4987861942793987
PCGF1,148.7030310862901,-0.1371743265832488,0.039221773540497745,-3.4974024425900043,0.00046981251123267464,0.0022096167557279357,Th2_vs_Th1,-3.497402442590004
PRKAG2,468.41923068968794,0.08783242696435736,0.02511597142298651,3.497074649637952,0.0004703901839167419,0.0022119062377027785,Th2_vs_Th1,3.497074649637952
AL133338.1,19.118713913555357,-0.36613780817177,0.10471465021758715,-3.4965289709794214,0.00047135330860302604,0.0022160069882343155,Th2_vs_Th1,-3.496528970979421
AC010260.1,8.273770786288788,0.46513798124647593,0.13303161991105755,3.496446796313977,0.0004714985064417613,0.00221626151956084,Th2_vs_Th1,3.4964467963139776
CELA1,15.980621169216926,0.3862712285368577,0.11050172937412206,3.495612518688028,0.00047297499034702295,0.002222772405880709,Th2_vs_Th1,3.4956125186880285
C9orf16,200.00844602086892,0.18162038563095845,0.051965617587768825,3.4950106255199502,0.0004740428830728709,0.0022273609519518544,Th2_vs_Th1,3.4950106255199502
LINC01252,7.0315231643298075,0.6886239614324542,0.19706372990203078,3.494422650859192,0.0004750882526354284,0.0022318419187210368,Th2_vs_Th1,3.494422650859192
ABLIM2,19.839862209712695,-0.3559991524292959,0.10187820902918555,-3.4943601366933246,0.00047519952395136937,0.0022319338505311422,Th2_vs_Th1,-3.4943601366933246
AC027279.2,4.208931097055857,-0.7014687793347993,0.20075308979295045,-3.4941867149256285,0.00047550833115455975,0.0022329533613680936,Th2_vs_Th1,-3.494186714925629
HDGF,617.2386379252932,-0.12564917612426785,0.03596881067843858,-3.4932813666699283,0.000477123500709535,0.0022401058803567463,Th2_vs_Th1,-3.4932813666699287
TTC21B,381.50087253228105,-0.13815697401600582,0.03955186652926334,-3.4930582584209335,0.00047752231798473866,0.0022411320067747473,Th2_vs_Th1,-3.493058258420934
AC009127.2,0.6506789031369863,1.3525460260256579,0.3872099375789786,3.4930560782670543,0.0004775262166536768,0.0022411320067747473,Th2_vs_Th1,3.4930560782670543
STK38,3867.7140004383364,0.10462552897167382,0.029953186750219015,3.4929682054918176,0.00047768338021434055,0.00224143739946729,Th2_vs_Th1,3.492968205491818
PRICKLE1,1.2732980797569666,-1.4715379980735983,0.4216522906536336,-3.4899324175198037,0.000483142713119115,0.002266617288860089,Th2_vs_Th1,-3.4899324175198037
GP6,6.603930693793043,-0.5563724418037586,0.15943814314652677,-3.489581795320091,0.00048377698071592665,0.0022691555085074078,Th2_vs_Th1,-3.489581795320091
STXBP1,65.61727718982787,-0.3353032741671793,0.09609726287258058,-3.489207331657012,0.00048445523451459016,0.0022718990275242025,Th2_vs_Th1,-3.4892073316570116
LIME1,1527.8555179339792,0.17422485533620227,0.049936662995607985,3.4889166573170023,0.00048498233473340637,0.0022739327769363085,Th2_vs_Th1,3.4889166573170027
SRCAP,1143.4491528418741,-0.22786471989482052,0.06531227595119901,-3.4888497847645032,0.0004851036750910293,0.0022740636263560406,Th2_vs_Th1,-3.4888497847645032
SMIM7,1016.4224664193788,0.09346249885342695,0.026803714458221082,3.486923388887269,0.0004886113032381132,0.0022900655708670207,Th2_vs_Th1,3.486923388887269
SLC14A2,4.716751204578573,0.7750514151316521,0.22229474639934177,3.486593487636049,0.0004892143623035082,0.0022924505899316687,Th2_vs_Th1,3.4865934876360494
EVA1C,105.5556789893601,-0.224767489191241,0.0644902173452214,-3.485295885855715,0.0004915931174557921,0.002303153972234172,Th2_vs_Th1,-3.4852958858557153
SNHG16,338.3188424693014,-0.126830990563392,0.03639199468010003,-3.4851343455693042,0.0004918900058526642,0.0023041013957752106,Th2_vs_Th1,-3.485134345569304
GAREM2,62.78819794755914,-0.2485479533676398,0.07131857766792422,-3.485038001247536,0.0004920671527952645,0.0023044876720961986,Th2_vs_Th1,-3.485038001247536
LY6E,979.0717107934091,-0.2520504557064971,0.07233121569673837,-3.484670529571409,0.0004927433640994718,0.0023072106076985465,Th2_vs_Th1,-3.484670529571409
SNPH,91.19971447671833,0.38104915195805433,0.10935604764080416,3.4844817472707654,0.0004930910929508561,0.0023083947127006898,Th2_vs_Th1,3.4844817472707654
RRP15,124.575284645866,0.16841075565988997,0.048332551025521225,3.4844168595811005,0.0004932106661080745,0.002308510462000851,Th2_vs_Th1,3.4844168595811005
AC103736.1,10.150802395993455,0.470668140514705,0.13509386275144752,3.484008310434234,0.0004939641499340773,0.00231159266395799,Th2_vs_Th1,3.484008310434234
LINC02195,1.7443170279080136,1.342503134315567,0.38536092804040895,3.483755193195902,0.0004944315103365329,0.002313334973102821,Th2_vs_Th1,3.483755193195902
KDM4C,1267.579673318229,-0.09199432259899601,0.026408574680532065,-3.4835019955398274,0.0004948994317198087,0.0023150792367150536,Th2_vs_Th1,-3.4835019955398274
RARS2,722.3048691664776,0.09255243585203456,0.02657345516080783,3.482890549684205,0.0004960311160624852,0.0023199272355581913,Th2_vs_Th1,3.4828905496842046
LINC00299,13.603959014612341,-0.7461187798865906,0.21422737857994498,-3.4828357833270847,0.0004961325971137184,0.002319956057857981,Th2_vs_Th1,-3.4828357833270847
ACTR3,5650.494149361778,0.09639122445461404,0.02769109326988438,3.4809468703586695,0.0004996445894326847,0.0023359296316177703,Th2_vs_Th1,3.4809468703586695
AC117500.2,0.810868128131442,1.4130013738406475,0.40626847304183444,3.477999075983303,0.0005051716663173008,0.00236131614874146,Th2_vs_Th1,3.477999075983303
POLE4,308.4257613728992,0.1144892429391832,0.03292183119653242,3.4776085891371102,0.0005059080847884854,0.0023643043156042526,Th2_vs_Th1,3.47760858913711
AC116903.2,2.0035814482601717,0.8339637398882642,0.23983228905211368,3.477278823399173,0.0005065307687647033,0.00236675991187639,Th2_vs_Th1,3.477278823399173
BDH1,243.44390013559357,0.1414778334239506,0.040699589538431086,3.476148900478675,0.0005086697813112796,0.0023762982355729815,Th2_vs_Th1,3.476148900478675
METTL23,582.6640150594072,-0.0748364531028755,0.02152891917519739,-3.476089649177168,0.000508782179639929,0.002376367198283675,Th2_vs_Th1,-3.476089649177168
AC100861.1,57.08864621482937,0.28201254116647617,0.08115044668244628,3.475181624939577,0.0005105075790380684,0.00238396852766837,Th2_vs_Th1,3.475181624939577
TRAPPC2L,390.43210671362215,0.08845784914353734,0.025457872755646406,3.474675594170291,0.0005114714882387943,0.0023880116156232522,Th2_vs_Th1,3.474675594170291
RN7SKP56,10.572131166237256,0.3859084686710344,0.11108489623223144,3.4739958514635814,0.0005127689616676934,0.002393610233607593,Th2_vs_Th1,3.473995851463581
ILF2,1852.1396585701652,0.0758912502457634,0.021847227727932544,3.473724501380715,0.0005132877632505955,0.0023955725541239203,Th2_vs_Th1,3.4737245013807145
LINC02014,2.053710576114232,-1.0600754577021276,0.3052489040064642,-3.472823141339366,0.0005150146121159987,0.002403171135792042,Th2_vs_Th1,-3.472823141339366
MEST,51.62115729050823,-0.29460354387470405,0.0848374843806088,-3.4725634078565544,0.0005155132203608079,0.0024050366629023777,Th2_vs_Th1,-3.472563407856554
PLEK2,20.059696107621424,-0.40992557163136345,0.11805401154000265,-3.4723561383804395,0.0005159114366396182,0.0024064332035974834,Th2_vs_Th1,-3.4723561383804395
MTCO1P11,1.5530968612957288,-1.1517510224632777,0.33169812942646576,-3.4722867580072068,0.0005160447976520088,0.0024065940467622613,Th2_vs_Th1,-3.4722867580072068
SNAP47,463.8167675755153,0.10087438955459291,0.02906482631099202,3.4706689272883513,0.000519163671888319,0.0024206752126608804,Th2_vs_Th1,3.470668927288351
FAM72B,3.094646986325039,-0.8034955298481601,0.23168161778833,-3.468102206460995,0.0005241478972207943,0.0024434467861438255,Th2_vs_Th1,-3.4681022064609945
TRMT1L,472.9326212444181,0.1528210679321584,0.044071853084067164,3.4675435053899792,0.0005252387128326218,0.002448063008738641,Th2_vs_Th1,3.467543505389979
AC092809.4,1.6639070867551349,0.9143108165515685,0.26372733902369944,3.4668791636706473,0.0005265385360720255,0.0024536514320231723,Th2_vs_Th1,3.4668791636706477
TAF7,2302.7255240452982,-0.12004974348555603,0.034631409350334076,-3.4664989308151832,0.0005272838320014099,0.0024566541322898765,Th2_vs_Th1,-3.4664989308151837
SELP,27.81061661583787,0.5931994253575997,0.1711347451642365,3.4662711233087795,0.0005277308292209996,0.0024582661535712744,Th2_vs_Th1,3.4662711233087795
NFKB1,2405.4183193939134,0.10328329455807563,0.029797295843945526,3.466196902530725,0.0005278765393093494,0.0024584743762438295,Th2_vs_Th1,3.466196902530725
TRIM58,4.052791311530118,1.0465229071603304,0.3019394966407437,3.4660020262453886,0.0005282592985275208,0.002459786314685542,Th2_vs_Th1,3.4660020262453886
RASSF7,690.7106461117046,0.1344888669312052,0.0388031158309272,3.4659295793976863,0.0005284016583214955,0.002459978569603458,Th2_vs_Th1,3.465929579397686
KMT5C,42.79349426829336,0.23397062509072222,0.06750977390575488,3.465729650011127,0.0005287947098513898,0.0024613376253725333,Th2_vs_Th1,3.4657296500111276
NFYA,500.75450807609866,-0.09961558349919253,0.02875173573272867,-3.464680686592362,0.000530861389857876,0.002470484773948536,Th2_vs_Th1,-3.4646806865923625
SFRP5,1.6136534041754316,1.8026891920580175,0.5203633413911277,3.464289369882876,0.0005316342924067371,0.0024736086872275995,Th2_vs_Th1,3.4642893698828754
MARCH8,370.78167602479846,-0.1824440585954093,0.052687502624265206,-3.462757760535508,0.0005346695196664427,0.0024872556267510606,Th2_vs_Th1,-3.462757760535508
MBD1,898.2826179215326,-0.06973084474757994,0.020139094172279423,-3.4624618243039644,0.0005352578418189611,0.0024895166466714497,Th2_vs_Th1,-3.462461824303964
PDIA5,32.1630394327532,0.2840343170149297,0.08204995330847917,3.461724297965897,0.0005367266723316811,0.0024958713178985068,Th2_vs_Th1,3.4617242979658975
TIFA,423.8571340292204,-0.1553321839435405,0.04487580781591993,-3.4613791150169684,0.0005374154154960538,0.0024985967139939734,Th2_vs_Th1,-3.461379115016969
AC099489.2,1.1175784345618356,1.1479266944031838,0.33175356457269656,3.460178930953553,0.0005398165559014272,0.0025092809690765543,Th2_vs_Th1,3.4601789309535533
NPHP1,8.529081536665645,-0.5905204290255666,0.17066860242180615,-3.4600413939413404,0.0005400923558633953,0.00251008360690456,Th2_vs_Th1,-3.4600413939413404
LPL,0.44078186835560734,-2.844145020833444,0.8223037511946893,-3.458752336592542,0.0005426836633356049,0.00252164522373526,Th2_vs_Th1,-3.458752336592542
NOP14-AS1,208.77387606599245,0.14919726026211624,0.04314800174753618,3.457802313420822,0.0005446008415150327,0.0025300706015717466,Th2_vs_Th1,3.4578023134208213
MNAT1,121.35309044234273,-0.1551331328981299,0.044876307264976524,-3.4569050430582715,0.0005464173550263233,0.0025380251916003213,Th2_vs_Th1,-3.456905043058272
USP19,1145.0162021776703,-0.08998624051944887,0.02603367711808601,-3.4565320953809477,0.0005471740426295827,0.0025410549558407577,Th2_vs_Th1,-3.4565320953809477
FAM76B,563.4250646552329,0.123586460211901,0.03576093392148921,3.4559069537508997,0.0005484446059439272,0.0025464695276744076,Th2_vs_Th1,3.4559069537508997
AC004490.1,3.0613095202353495,-1.137596332356202,0.32919771142298687,-3.4556629432168258,0.000548941288223518,0.002548289531579669,Th2_vs_Th1,-3.4556629432168253
CNPPD1,1044.3528220558412,0.0720402861411232,0.020847416014624514,3.4555978587747647,0.0005490738380640345,0.00254841879188416,Th2_vs_Th1,3.4555978587747647
PSMG3-AS1,85.94907877856667,0.2401346284705322,0.06949705961280046,3.455320697140725,0.0005496386345152717,0.002550553808478017,Th2_vs_Th1,3.455320697140725
ZNF277,239.40484377860648,0.11750481207923039,0.03401559835807022,3.454439073577323,0.0005514387965073325,0.002558419532632857,Th2_vs_Th1,3.4544390735773227
CTNNA3,0.9666114201539947,1.567706630290331,0.4539778292390055,3.4532669423928657,0.0005538406431324211,0.0025690732634267195,Th2_vs_Th1,3.453266942392866
THRA,155.70552181507895,-0.2361607864700254,0.06845384307599316,-3.4499273650400393,0.0005607374035728983,0.00260051974616564,Th2_vs_Th1,-3.449927365040039
HCN2,3.71311358236201,0.5658218477667746,0.1640119864798398,3.449881072175934,0.0005608335653734108,0.00260051974616564,Th2_vs_Th1,3.449881072175934
C9orf72,320.3327185300288,0.16470568659642765,0.04774449103468223,3.4497317497171194,0.0005611438499671395,0.002601462888447659,Th2_vs_Th1,3.4497317497171194
ANXA2,2889.177702897682,-0.2965203424330371,0.08597302738717169,-3.4489926834573916,0.0005626819480207765,0.002608096730694664,Th2_vs_Th1,-3.4489926834573916
SELENOT,1685.331979918165,0.09965850132349724,0.028905176097385934,3.447773540203754,0.0005652277352315636,0.002619397914661277,Th2_vs_Th1,3.4477735402037544
AC090114.2,31.44206449884581,-0.31813306414077547,0.09229100542598094,-3.447064669762688,0.0005667129099303854,0.0026257806043776225,Th2_vs_Th1,-3.4470646697626885
CYB5A,170.72666688404746,-0.1544977082351406,0.04482900968691007,-3.4463778993595184,0.0005681552474697917,0.0026319067988796008,Th2_vs_Th1,-3.4463778993595184
AC073861.1,21.779501921189837,0.2490933439570049,0.07227781030365965,3.4463321856388958,0.0005682513754925141,0.0026319067988796008,Th2_vs_Th1,3.446332185638896
ORAI1,1518.5913379464002,-0.10335445747588703,0.029990384126544218,-3.4462532070207446,0.0005684174895115592,0.002632175281054384,Th2_vs_Th1,-3.446253207020744
uc_338-5,35.4937098571009,0.29561886104065527,0.08578550503083274,3.4460234387430013,0.0005689010133381298,0.0026336962591565413,Th2_vs_Th1,3.4460234387430013
AQP3,1808.2393973257097,-0.19413677453698933,0.056336940135756915,-3.445994299107686,0.0005689623620791772,0.0026336962591565413,Th2_vs_Th1,-3.4459942991076864
GMDS,148.45811826384488,-0.1530539353437229,0.044416881049066534,-3.4458505804279,0.0005692650284103391,0.002634596221045682,Th2_vs_Th1,-3.4458505804279
MCC,78.4661100503251,-0.41884413945303467,0.12156839268178897,-3.44533747805138,0.0005703468270349675,0.0026391010310273908,Th2_vs_Th1,-3.44533747805138
POMP,708.681126284737,-0.10252280645796777,0.029757486286493672,-3.4452777855937655,0.0005704728037720164,0.00263918220319466,Th2_vs_Th1,-3.4452777855937655
TRAM2-AS1,21.106100301157966,0.37201795772847795,0.10800493874242605,3.4444532079748624,0.0005722156701262729,0.0026467421503617175,Th2_vs_Th1,3.444453207974863
TMPRSS4,0.8966043640656666,-1.9189922433830857,0.5572265573823253,-3.443827681864099,0.0005735411177016568,0.002652368851176254,Th2_vs_Th1,-3.443827681864099
CEP120,815.8176308954362,-0.1016096764663918,0.029509297636642725,-3.4433105700292748,0.0005746390006926242,0.002656941230596083,Th2_vs_Th1,-3.4433105700292748
TNRC6C,604.1774395920813,-0.12362560093057152,0.03591643155950085,-3.4420346221134897,0.0005773563495667031,0.0026689983270852774,Th2_vs_Th1,-3.44203462211349
FLJ31356,0.49203728556784626,-1.9725008701052176,0.5731214323049356,-3.4416805216520445,0.0005781125850947597,0.002671986746794789,Th2_vs_Th1,-3.441680521652044
DANCR,267.28782077207745,0.11959750153193525,0.03475900639070322,3.440762954717925,0.0005800764826199837,0.002680554682074764,Th2_vs_Th1,3.440762954717925
NQO1,49.32988580713614,0.23817319376398566,0.06922746646920772,3.4404435971945437,0.0005807614695510068,0.002683210593660204,Th2_vs_Th1,3.4404435971945437
AL035071.1,160.49160436161304,0.1949680764076708,0.056683816381433695,3.4395721539936916,0.000582634453000218,0.0026913531887592154,Th2_vs_Th1,3.4395721539936916
PLA2G4B,431.49359346683167,-0.15029401125234573,0.04369986433846521,-3.4392329021501085,0.0005833651229379461,0.002694217026031626,Th2_vs_Th1,-3.4392329021501085
IRF2BP2,399.4542693395249,0.10488579387978454,0.03049824238510793,3.4390766705624816,0.0005837018964244794,0.0026952609480317595,Th2_vs_Th1,3.4390766705624816
AC080112.4,1.739443419967909,0.8748200248284385,0.25441495224499533,3.438555859665074,0.000584825866504743,0.00269993868832681,Th2_vs_Th1,3.4385558596650734
ZNF79,142.80966654254496,-0.1665775043399641,0.04844569483146945,-3.4384377171066673,0.0005850811120152105,0.002700363990415039,Th2_vs_Th1,-3.4384377171066673
AC010768.1,2.5092638420418676,0.6177865362455466,0.17967212835026675,3.438410519861966,0.0005851398860038997,0.002700363990415039,Th2_vs_Th1,3.438410519861966
AL356215.1,2.7100947347403603,0.8191089820545749,0.23825152265600277,3.43800103740465,0.0005860254534104617,0.002703938106266773,Th2_vs_Th1,3.43800103740465
PTGER3,0.649480755332299,2.6742740856888725,0.7778766585968918,3.4379153251784667,0.0005862109768401195,0.002704281456654979,Th2_vs_Th1,3.4379153251784667
MMS19,1278.9837921251694,0.07655646993720767,0.022269845524479737,3.437674044620306,0.0005867335203239225,0.0027061791076679834,Th2_vs_Th1,3.437674044620306
EPB41,2468.0907851112734,0.11239243575755152,0.03269536997044739,3.4375642746707102,0.0005869713935806131,0.0027063494940130746,Th2_vs_Th1,3.4375642746707107
ENTPD1-AS1,103.83503187357434,0.15804642048968023,0.04597641323895383,3.4375543752894218,0.0005869928501127827,0.0027063494940130746,Th2_vs_Th1,3.4375543752894218
SLC35D2,212.55659749895844,0.1458664209752071,0.04243518041838705,3.437393679891216,0.0005873412534170998,0.0027074429482800743,Th2_vs_Th1,3.4373936798912155
TEN1,73.60118244139812,-0.15904960408208865,0.046278586289661645,-3.4367861430896687,0.0005886601929583593,0.002713008982468,Th2_vs_Th1,-3.4367861430896682
APBA2,809.8256377454419,-0.27372591722964185,0.07964853685290513,-3.436672260975223,0.0005889077333971421,0.0027136359945386297,Th2_vs_Th1,-3.436672260975223
POM121C,402.3749408251254,-0.11173598668800243,0.032515349789815004,-3.436407340234187,0.0005894839546740349,0.0027157770154857728,Th2_vs_Th1,-3.4364073402341875
WNK1,1432.3341570008076,0.17954842195791818,0.05225487901427772,3.4360125857120396,0.0005903435473551899,0.002719222482792954,Th2_vs_Th1,3.436012585712039
SMG1P2,155.84593595865735,-0.18178208275749547,0.05290858667233079,-3.435776575989332,0.0005908580245185199,0.0027208641141876063,Th2_vs_Th1,-3.4357765759893315
FBXW4P1,13.912170127850276,-0.5416964345479169,0.15766675168460823,-3.4357049204102967,0.0005910143089616853,0.0027208641141876063,Th2_vs_Th1,-3.4357049204102967
MAN1B1,542.7199769705666,-0.09936544015892057,0.02892152017212745,-3.4356921616686686,0.0005910421404582271,0.0027208641141876063,Th2_vs_Th1,-3.4356921616686686
PTPDC1,92.98501260624926,0.23064743713037603,0.06713368264224759,3.435644047109496,0.0005911471069404685,0.0027208641141876063,Th2_vs_Th1,3.435644047109496
KAT7,1268.8324666457222,-0.07908106988817577,0.023022389424535286,-3.4349636099847207,0.0005926334043699667,0.002726910711174432,Th2_vs_Th1,-3.4349636099847203
ARHGEF18,1175.8691967978107,0.1982605321438086,0.057718774812504134,3.4349400656518725,0.0005926848951112513,0.002726910711174432,Th2_vs_Th1,3.4349400656518725
DCTD,803.8476925494941,-0.07976351405403069,0.023228973417744016,-3.433794193982821,0.0005951959209142897,0.0027379462330623505,Th2_vs_Th1,-3.433794193982821
