variable,baseMean,log_fc,lfcSE,stat,p_value,adj_p_value,contrast,zscore
MAN1A1,255.370464737832,-0.9650906238068472,0.18890650053679955,-5.1088269650034865,3.241650515580971e-07,3.0159445505782063e-05,Th2_vs_Th1,-5.1088269650034865
UPP1,851.4258949336809,-0.6599740003595961,0.12935131619346546,-5.102182333981821,3.357590271502172e-07,3.100672438134636e-05,Th2_vs_Th1,-5.102182333981821
ASAP1,707.6882833506477,0.6881405085709043,0.1349669740715859,5.098584400402408,3.4220294763653497e-07,3.1369442266063836e-05,Th2_vs_Th1,5.098584400402409
SESN3,3650.225399856442,1.2690039480752282,0.25000143247914014,5.0759867073206175,3.854902436408978e-07,3.50796121713217e-05,Th2_vs_Th1,5.0759867073206175
YARS,1045.9644802385508,-0.9020282929069809,0.17899852159476845,-5.039305827056307,4.672233783889503e-07,4.220923085779017e-05,Th2_vs_Th1,-5.039305827056308
FANK1,124.04998705191085,3.280206085369778,0.6529634841233463,5.02356742011953,5.072040816739656e-07,4.549146249085848e-05,Th2_vs_Th1,5.02356742011953
EVC,81.72731542760698,1.6643754428009798,0.33176651068914287,5.016707199722335,5.256458281867478e-07,4.680876100002989e-05,Th2_vs_Th1,5.016707199722334
OSBPL7,676.5076985699338,-0.6270358674229242,0.1250408731220177,-5.014647225080142,5.31308570033744e-07,4.6917267204820355e-05,Th2_vs_Th1,-5.014647225080142
C12orf75,302.5460154965766,-0.7148837981447118,0.14259077188281988,-5.013534808074385,5.343909475482867e-07,4.6917267204820355e-05,Th2_vs_Th1,-5.013534808074385
AXIN2,615.4291766948057,0.936017590910594,0.1869342558063975,5.007202060814369,5.522694266717983e-07,4.814785274347769e-05,Th2_vs_Th1,5.007202060814369
USP45,148.67087270933075,-1.0643345282364918,0.21412997689445407,-4.970506902735569,6.677808393616891e-07,5.7814053641126235e-05,Th2_vs_Th1,-4.970506902735568
YES1,168.34083265152609,-1.174949932025301,0.23707968406512592,-4.955928369225182,7.198573487079469e-07,6.189283838856534e-05,Th2_vs_Th1,-4.955928369225182
SYTL2,303.47712904659363,-1.2877067382610305,0.2615753230883667,-4.922890749239412,8.527506459899817e-07,7.28167281065555e-05,Th2_vs_Th1,-4.922890749239412
SUSD4,55.58823731238099,2.055225075858689,0.4182446449374177,4.913930401108217,8.926845054336247e-07,7.570814781796598e-05,Th2_vs_Th1,4.913930401108218
SPSB1,172.65561001410498,1.2851241573637833,0.26194393730586546,4.906103842606503,9.290335166250721e-07,7.808120568316218e-05,Th2_vs_Th1,4.906103842606503
TNFSF11,7.870142778994142,5.575780642465122,1.1367017638885173,4.90522740405633,9.331915975608538e-07,7.808120568316218e-05,Th2_vs_Th1,4.905227404056329
SCRN1,67.85763548233493,-2.0321252888196546,0.41439196267925765,-4.9038723523519065,9.396556460791076e-07,7.809791293112156e-05,Th2_vs_Th1,-4.9038723523519065
CRTAM,7.282000955893705,-3.4707239215779095,0.7088222989471997,-4.896465484696107,9.757577709188753e-07,8.05614048347392e-05,Th2_vs_Th1,-4.896465484696107
DOCK3,40.12942224277797,-1.3731735862407008,0.2828804352111051,-4.854254360913801,1.2084055131299934e-06,9.911310218547124e-05,Th2_vs_Th1,-4.8542543609138
LATS2,60.33947695889609,-1.9930785256801533,0.4107160386392981,-4.852692220842461,1.2179663640159869e-06,9.924435725612621e-05,Th2_vs_Th1,-4.85269222084246
ITPRIPL1,287.0280336334915,1.8468625981036093,0.38109603564251443,4.846186854160957,1.2585698723656399e-06,0.00010188695194014567,Th2_vs_Th1,4.846186854160958
MANBA,243.92522202376034,-0.6156746702977625,0.12717607438192197,-4.841120260158624,1.291092046441825e-06,0.00010384544866445312,Th2_vs_Th1,-4.841120260158623
ACRC,56.802637345664074,-1.1740722250562448,0.24332587107283277,-4.825102320109723,1.3993141031874557e-06,0.00011182851874639751,Th2_vs_Th1,-4.825102320109723
CCDC64,883.9838954037731,-0.5112576342133829,0.10629906361916718,-4.809615595910067,1.5122082472456733e-06,0.00012008089311090324,Th2_vs_Th1,-4.809615595910067
CDHR3,245.95876243991358,1.1766349946420072,0.24472706997969698,4.807947869190046,1.5248751479457722e-06,0.00012032037005974646,Th2_vs_Th1,4.807947869190045
HBEGF,54.329576789703495,-2.4511242991068354,0.5103923015475337,-4.8024319561147575,1.5675009333657327e-06,0.00012290587507088422,Th2_vs_Th1,-4.8024319561147575
THBS1,435.4943217251336,-2.2185307593103323,0.46379906245803754,-4.783387761830706,1.7236515521791478e-06,0.00013430477438135897,Th2_vs_Th1,-4.783387761830706
TRAK2,1535.6356135820206,0.5485261193179205,0.11500671183862353,4.7695139748679,1.8467093236973473e-06,0.00014299953502195547,Th2_vs_Th1,4.7695139748679
SIK3,1051.0413052909405,-0.4565139753234576,0.0968593922462336,-4.713161674222762,2.439025277348017e-06,0.0001876995563746773,Th2_vs_Th1,-4.713161674222762
CCDC78,71.71748591097779,-1.3124868358908806,0.2796250875659727,-4.693737773372076,2.6825785961221606e-06,0.00020517611875984647,Th2_vs_Th1,-4.693737773372076
GALNT1,485.8069857267633,-0.7259378227575753,0.1547065903715491,-4.692352284502787,2.70081533386225e-06,0.00020531137053207726,Th2_vs_Th1,-4.692352284502787
USP46,292.47210299542996,1.0849379846998712,0.2326791497343237,4.662807071190816,3.119251526084176e-06,0.00023568308348903894,Th2_vs_Th1,4.662807071190817
FRY,444.18031919771374,1.3311768747541282,0.2869520545689071,4.639021932615111,3.5006190600377735e-06,0.0002629049266354875,Th2_vs_Th1,4.639021932615111
RHBDF2,276.9494749150707,-0.8221944777070403,0.17854989114247705,-4.604844463618046,4.127742490112138e-06,0.00030814709954627556,Th2_vs_Th1,-4.604844463618047
TNFRSF11A,33.48803086767459,2.928585029425461,0.6369694799771771,4.597685009225864,4.2721122051445795e-06,0.00031702632655677065,Th2_vs_Th1,4.597685009225864
CDC42BPB,290.7736915405095,1.1586323826725937,0.2526653556185736,4.585640084435152,4.525976924869193e-06,0.00033387783622688895,Th2_vs_Th1,4.585640084435152
CSGALNACT1,1505.719606678662,1.154633880700727,0.25194210106681314,4.582933443087096,4.584980100111168e-06,0.00033624086416521136,Th2_vs_Th1,4.582933443087096
NT5E,14.315506617765953,-3.1222687886638725,0.681568092763384,-4.581007857930656,4.6274045426968046e-06,0.00033736755809240387,Th2_vs_Th1,-4.581007857930656
GNAQ,1649.1469831738395,0.6649641779239364,0.14523603130056967,4.578506944656013,4.683066195951156e-06,0.00033830992078989856,Th2_vs_Th1,4.578506944656014
TRIB2,2833.6488335068325,0.4721829221034116,0.10314192479948425,4.5779921503440155,4.6946030557995064e-06,0.00033830992078989856,Th2_vs_Th1,4.5779921503440155
PTGDR2,8.411226980290667,4.123869534715985,0.9019030164958662,4.572409072028962,4.821484744903086e-06,0.0003454566110040619,Th2_vs_Th1,4.572409072028962
CD70,57.50399858130552,-3.2682024037194086,0.7155784690225274,-4.567217356586677,4.942414434586428e-06,0.0003520976043199371,Th2_vs_Th1,-4.567217356586676
TNS4,8.49502131929936,-3.222775888723295,0.7062948793219639,-4.562932541457936,5.044402637073004e-06,0.0003562788673610598,Th2_vs_Th1,-4.562932541457936
NCR3LG1,64.8829816358742,-1.8779959431759863,0.41162848128220797,-4.562356660370284,5.058262575030688e-06,0.0003562788673610598,Th2_vs_Th1,-4.562356660370284
PLXNA2,16.760900624375466,-1.9565694584720543,0.43000242870553834,-4.5501358314696745,5.361129651401811e-06,0.000375489906539474,Th2_vs_Th1,-4.550135831469675
PKP2,4.682962751560024,5.361211461820582,1.1789370329822169,4.547496017034058,5.4287947415479455e-06,0.00037810493878702927,Th2_vs_Th1,4.547496017034058
SLC14A1,188.21072372568923,1.2217870906714439,0.2693915487825691,4.535357906337184,5.75058835817113e-06,0.00039829213922955265,Th2_vs_Th1,4.535357906337183
HAPLN3,2594.2140390592563,0.5713449119634746,0.12627490863203886,4.5246115649812575,6.050652914280985e-06,0.00041675961260961906,Th2_vs_Th1,4.5246115649812575
PLXNA4,52.25771502852206,1.778216212431564,0.39393439314412354,4.513990764398659,6.361898848911579e-06,0.00043579007115044315,Th2_vs_Th1,4.513990764398659
TPRG1,23.373155712484706,-1.8512925330373313,0.41069994327762,-4.5076522734894,6.554888567988339e-06,0.0004465562610771072,Th2_vs_Th1,-4.5076522734894
COLQ,106.214427673105,-1.4531915288873012,0.32270211105151037,-4.503198086161078,6.693843793093993e-06,0.0004535442965679501,Th2_vs_Th1,-4.5031980861610785
IGFBP4,44.720175823488844,-1.8788081464186306,0.41751999599125833,-4.499923750856635,6.7977841608176296e-06,0.00045809716288061294,Th2_vs_Th1,-4.499923750856635
KLHL3,425.12034675679354,0.7569399386329138,0.16855436342767396,4.490776288670294,7.096405622691054e-06,0.00047564994031230846,Th2_vs_Th1,4.490776288670295
GLUL,1517.3228112409574,1.5928321899239681,0.3564633317224003,4.4684320887299664,7.879501970272337e-06,0.0005253141768095466,Th2_vs_Th1,4.4684320887299664
CLECL1,26.78603234012856,1.4757352811903535,0.33067912051666015,4.462741036944314,8.091782397550132e-06,0.000536597080586476,Th2_vs_Th1,4.462741036944314
IL15,38.94650796829108,-1.4655121307989611,0.3287490739719597,-4.457844133498489,8.278806250771732e-06,0.000546094590097202,Th2_vs_Th1,-4.457844133498488
AUTS2,371.4936794980833,-2.078847545910647,0.4667090278034633,-4.4542689814564165,8.417951303032778e-06,0.0005523505204995245,Th2_vs_Th1,-4.454268981456417
NCF4,434.95152233702987,-1.1907907368669253,0.2683152618442731,-4.4380283427859775,9.078666680832527e-06,0.0005925850131410425,Th2_vs_Th1,-4.438028342785978
EEF2,41210.398622113826,0.2981527051804576,0.06721684443897119,4.43568435366171,9.178024789961914e-06,0.0005959501825857041,Th2_vs_Th1,4.43568435366171
RASGRF2,362.5163982251201,-1.0963823645250708,0.2473549650844387,-4.432425135071789,9.317906088720165e-06,0.0006018981098863954,Th2_vs_Th1,-4.432425135071789
SOWAHC,73.78080999987485,1.728959078561219,0.3905237084986373,4.427283263308589,9.542737936076787e-06,0.0006132438858199449,Th2_vs_Th1,4.427283263308588
NAV2,17.679133682079343,-2.22962324860944,0.5045296547296618,-4.419211492739949,9.9061668725421e-06,0.0006329936532943757,Th2_vs_Th1,-4.419211492739949
TMEM201,279.6689854992523,0.5705824675323349,0.12914300231472203,4.418222104995074,9.951612741292824e-06,0.0006329936532943757,Th2_vs_Th1,4.418222104995074
SERPINB9,1138.0728290120205,-0.7913260604259229,0.1793511375658592,-4.412160810161249,1.023440516922971e-05,0.0006476767981968873,Th2_vs_Th1,-4.412160810161249
KCNQ1,434.8530271824155,0.5706579474261922,0.12940258621177278,4.409942367707292,1.0339813353470358e-05,0.0006480748067016578,Th2_vs_Th1,4.409942367707292
KIF5B,2804.508470210683,0.5594780331698967,0.12687034522201268,4.409840866995799,1.0344660827274398e-05,0.0006480748067016578,Th2_vs_Th1,4.4098408669958
TESPA1,1701.4880846121837,0.48887845628815774,0.11119508734762985,4.396583229974667,1.0996820521101387e-05,0.000685486807182855,Th2_vs_Th1,4.396583229974667
MBOAT1,577.9962950536427,-0.7532127005666553,0.1714616493621315,-4.392893124315224,1.1185212137980763e-05,0.0006937613916627172,Th2_vs_Th1,-4.392893124315224
MAST4,905.1876089514813,0.7789761044763712,0.1775787202917187,4.3866523150786465,1.1510856687694706e-05,0.0007104250016113362,Th2_vs_Th1,4.3866523150786465
RCBTB2,180.97995403901834,0.9195936908275212,0.21038854070455756,4.370930506708916,1.2371816712073232e-05,0.0007598001918690492,Th2_vs_Th1,4.370930506708916
LRFN4,97.2250163881484,1.069794421747122,0.24521174508127871,4.362737279947681,1.2844515525348824e-05,0.0007849636032084499,Th2_vs_Th1,4.362737279947681
GSTK1,4092.8103603513614,0.42858423843529514,0.09832134335421132,4.359015284110619,1.3064898906509141e-05,0.0007945370471582901,Th2_vs_Th1,4.359015284110619
ANK1,251.4231570220393,1.6923548496237404,0.38937212652336606,4.346368767416593,1.3840979733659176e-05,0.0008376480307744123,Th2_vs_Th1,4.346368767416593
ATP6V0A1,90.77628966652055,1.385265266034496,0.31898592848906104,4.342715907864885,1.4073206742878751e-05,0.0008475877703549245,Th2_vs_Th1,4.342715907864885
C1orf174,330.24996108852395,-0.4767201796093072,0.1099425667498035,-4.336083772668143,1.4504368445306519e-05,0.0008693555836905595,Th2_vs_Th1,-4.336083772668144
MAP4K4,1980.3303294290756,0.45455352492140566,0.10513335623679476,4.323589973648346,1.5351048936490537e-05,0.0009157010865608972,Th2_vs_Th1,4.323589973648346
NRROS,213.23677898105402,1.0223084085747622,0.236634937420305,4.320192190213079,1.5589336867268193e-05,0.0009254869653534884,Th2_vs_Th1,4.320192190213079
MCTP2,64.44269535969637,-1.3039900786521714,0.3027548085321997,-4.307082965830036,1.6542157655324727e-05,0.0009751975472317724,Th2_vs_Th1,-4.307082965830036
SLC25A33,76.01442739329217,1.2181637667440115,0.2829616141050141,4.305049540365997,1.6694837121452076e-05,0.0009751975472317724,Th2_vs_Th1,4.305049540365997
AIM1L,20.947883903099115,-1.9166829915072816,0.445230544626124,-4.304922505073835,1.6704419985889505e-05,0.0009751975472317724,Th2_vs_Th1,-4.304922505073835
C1orf228,148.12480663078102,0.8866361660176105,0.2059809520524379,4.304457073253521,1.6739574485249e-05,0.0009751975472317724,Th2_vs_Th1,4.30445707325352
ZC2HC1A,110.4452567959474,1.6301068617229342,0.3806861797309589,4.282022696161374,1.85202086495779e-05,0.0010739136801594775,Th2_vs_Th1,4.282022696161374
FXYD7,128.76983717780706,0.7576964587961925,0.17744030776383335,4.270148470462862,1.953428850599997e-05,0.0011274721055754705,Th2_vs_Th1,4.270148470462862
TGFBI,35.923734181076874,-1.7408770102321482,0.408131886069876,-4.265476601193797,1.994759201152316e-05,0.0011460213345975082,Th2_vs_Th1,-4.265476601193796
SIPA1,1509.2552954883745,-0.6946185932417069,0.16290124855512203,-4.264047080072956,2.00757115084094e-05,0.001148091263189633,Th2_vs_Th1,-4.264047080072956
APOBEC3H,28.904565414114526,-1.9230604281717063,0.4515335829247099,-4.258953267031664,2.0538639986523583e-05,0.0011630717238760731,Th2_vs_Th1,-4.258953267031664
RGS2,1746.9809900304374,-0.5396996677957149,0.12672726216052574,-4.258749527091306,2.055736575789488e-05,0.0011630717238760731,Th2_vs_Th1,-4.258749527091306
PLD6,187.4017532690652,0.833998007226609,0.19586171871690247,4.258096031680726,2.061753837945072e-05,0.0011630717238760731,Th2_vs_Th1,4.258096031680726
MZB1,8.437854271873999,-4.091309030272413,0.9624343220291612,-4.251000755715411,2.128174499245369e-05,0.0011951329496437846,Th2_vs_Th1,-4.251000755715411
TSPAN32,870.6859455184181,-1.0444707477769568,0.2460813843698135,-4.2444118658212515,2.1916748462828216e-05,0.0012252740048703111,Th2_vs_Th1,-4.244411865821252
FYN,2793.824801962431,-0.38459733694322273,0.09077600558753415,-4.236773081762894,2.2675509330987348e-05,0.0012574492142813098,Th2_vs_Th1,-4.236773081762894
NEDD9,961.595221570316,-0.7872657245016711,0.18582532754042394,-4.236590000522999,2.269399801181477e-05,0.0012574492142813098,Th2_vs_Th1,-4.236590000522999
GDPD5,2026.6152609781518,0.797391596306707,0.18859333684490395,4.228100576864328,2.3567244432062078e-05,0.0013000567979403448,Th2_vs_Th1,4.228100576864328
DTX1,118.04190632053849,0.8172939174926748,0.1935995783760396,4.221568684954456,2.4260800411340724e-05,0.0013324202587144706,Th2_vs_Th1,4.221568684954456
SIPA1L2,28.8225114374627,-1.8889032321866654,0.44799979953467783,-4.216303744217307,2.4833921550444534e-05,0.0013579144735499649,Th2_vs_Th1,-4.216303744217308
ITGAL,4893.913119860095,-0.48877933217288766,0.11595683493267811,-4.215183455607958,2.4957522641382295e-05,0.0013587136889524588,Th2_vs_Th1,-4.215183455607957
PLEK,134.49702648152748,-1.4422256354626923,0.3431467633315927,-4.202941101528117,2.634691606453644e-05,0.0014281174025068514,Th2_vs_Th1,-4.202941101528117
MYBL1,419.5030526981774,-1.577282091646579,0.37558218000148275,-4.199565835738937,2.6742726670375846e-05,0.0014432968545436177,Th2_vs_Th1,-4.199565835738937
CLU,51.01853588238941,1.1605455976601062,0.27646898447870416,4.1977424695517715,2.695889502167052e-05,0.001448692001013648,Th2_vs_Th1,4.197742469551772
ITGAM,157.47261099777822,-1.606460140283653,0.3842159050828611,-4.181139091410594,2.9005235738936253e-05,0.0015408156492130436,Th2_vs_Th1,-4.181139091410595
ZFHX3,27.071391783926142,-2.2137376906602557,0.5295462961331722,-4.180442214071378,2.909427420062003e-05,0.0015408156492130436,Th2_vs_Th1,-4.180442214071378
SIPA1L1,540.8186621243646,-0.39040136146674725,0.09339710408113686,-4.1800157007822625,2.9148896953094375e-05,0.0015408156492130436,Th2_vs_Th1,-4.180015700782263
CNTNAP1,684.959342073749,1.6366470006565699,0.3915545390016096,4.179869820510093,2.9167601926227503e-05,0.0015408156492130436,Th2_vs_Th1,4.179869820510093
CALCOCO2,1043.3966525435917,0.40443422724545874,0.0971786159261302,4.161761550019269,3.1580201800795034e-05,0.001661225214559121,Th2_vs_Th1,4.161761550019268
CERKL,454.1487868815627,-1.640383300150048,0.39471605629560286,-4.155856530248582,3.2407114695439354e-05,0.0016975609197816908,Th2_vs_Th1,-4.155856530248582
CSF1,345.44249233587396,-0.7413267023088513,0.17853965553586182,-4.152168324083873,3.293398741576747e-05,0.0017179415109304312,Th2_vs_Th1,-4.152168324083873
JAZF1,266.57409970114537,0.7149043437064451,0.17288711681416297,4.1350932150421515,3.548105865149701e-05,0.0018430931592008884,Th2_vs_Th1,4.135093215042151
PDSS1,83.08953151610957,-0.9876168662185161,0.23918063763698713,-4.129167293706512,3.6407942890051015e-05,0.0018833934606235104,Th2_vs_Th1,-4.129167293706512
ZNF365,221.6730965808956,1.8150979311343978,0.4398007194301842,4.127091773487956,3.6737980689449716e-05,0.0018926132448568993,Th2_vs_Th1,4.127091773487956
ADCY3,566.4083724427868,0.45566034999843713,0.11054325994058961,4.122009340445788,3.7558196822622255e-05,0.0019269055135293484,Th2_vs_Th1,4.122009340445788
IL9R,30.6656467017786,3.4699575906315676,0.8428371571867707,4.116996457789809,3.838419700057055e-05,0.0019612122295332504,Th2_vs_Th1,4.116996457789809
LGR6,6.238915529039966,-4.750652743856128,1.1551893009485006,-4.112445241620115,3.914903466388516e-05,0.0019862323381825294,Th2_vs_Th1,-4.112445241620115
ZIK1,99.27898615702371,-0.7552133888284039,0.18365240156929624,-4.1121890178138765,3.919252067000098e-05,0.0019862323381825294,Th2_vs_Th1,-4.1121890178138765
IL17RB,57.7312993921681,2.2134930935328643,0.5393409948475557,4.104069808671796,4.0594488230147843e-05,0.0020489533796164095,Th2_vs_Th1,4.104069808671796
SHMT2,655.7563573019346,0.6424757222301467,0.1567263334330832,4.099347621785983,4.143163443380338e-05,0.002082774945508979,Th2_vs_Th1,4.099347621785983
