,power_analysis_key,donor_comb,lfc_correlation,target_name,depth_perc,n_cells,n_donors
4,split3_seed5435,donor_comb_4,0.1980856533112292,KLF2,50,87.0,2
5,split3_seed5435,donor_comb_5,0.52362671869407,KLF2,50,169.0,2
6,split3_seed5435,donor_comb_6,0.2292892826357618,KLF2,50,37.0,2
7,split3_seed5435,donor_comb_7,0.6070555595653577,KLF2,50,119.0,2
8,split3_seed5435,donor_comb_8,0.2070809516834078,KLF2,50,62.0,2
9,split3_seed5435,donor_comb_9,0.5676899829455804,KLF2,50,144.0,2
10,split3_seed5435,donor_comb_10,0.521182202310363,KLF2,50,200.0,3
11,split3_seed5435,donor_comb_11,0.5816268462377582,KLF2,50,150.0,3
12,split3_seed5435,donor_comb_12,0.2537084864065875,KLF2,50,93.0,3
13,split3_seed5435,donor_comb_13,0.5512720726239256,KLF2,50,175.0,3
14,split3_seed5435,donor_comb_14,0.5361047449428893,KLF2,50,206.0,4
0,split3_seed5435,donor_comb_0,0.4182149142643251,MED12,50,40.0,1
1,split3_seed5435,donor_comb_1,0.414929977566481,MED12,50,30.0,1
2,split3_seed5435,donor_comb_2,0.3274491745852468,MED12,50,8.0,1
3,split3_seed5435,donor_comb_3,0.350238878708578,MED12,50,20.0,1
4,split3_seed5435,donor_comb_4,0.5123551885837991,MED12,50,70.0,2
5,split3_seed5435,donor_comb_5,0.4557358187171374,MED12,50,38.0,2
6,split3_seed5435,donor_comb_6,0.4734652736397767,MED12,50,60.0,2
7,split3_seed5435,donor_comb_7,0.41485782323451154,MED12,50,28.0,2
8,split3_seed5435,donor_comb_8,0.45136206853280963,MED12,50,50.0,2
9,split3_seed5435,donor_comb_9,0.48720927000870234,MED12,50,48.0,2
10,split3_seed5435,donor_comb_10,0.5306546310843938,MED12,50,78.0,3
11,split3_seed5435,donor_comb_11,0.5012279198962543,MED12,50,68.0,3
12,split3_seed5435,donor_comb_12,0.5107879716921777,MED12,50,90.0,3
13,split3_seed5435,donor_comb_13,0.4782630028318692,MED12,50,58.0,3
14,split3_seed5435,donor_comb_14,0.5285131055004535,MED12,50,98.0,4
0,split3_seed5435,donor_comb_0,0.571760376259736,MYB,50,233.0,1
1,split3_seed5435,donor_comb_1,0.23405719343445736,MYB,50,82.0,1
2,split3_seed5435,donor_comb_2,0.10991225169328535,MYB,50,105.0,1
3,split3_seed5435,donor_comb_3,0.35711952141628356,MYB,50,99.0,1
4,split3_seed5435,donor_comb_4,0.535072863504308,MYB,50,315.0,2
5,split3_seed5435,donor_comb_5,0.24605190289552956,MYB,50,187.0,2
6,split3_seed5435,donor_comb_6,0.5805122964593298,MYB,50,332.0,2
7,split3_seed5435,donor_comb_7,0.33070879196485037,MYB,50,204.0,2
8,split3_seed5435,donor_comb_8,0.388581625988683,MYB,50,181.0,2
9,split3_seed5435,donor_comb_9,0.5060209007286771,MYB,50,338.0,2
10,split3_seed5435,donor_comb_10,0.5008259940298734,MYB,50,420.0,3
11,split3_seed5435,donor_comb_11,0.540924060886446,MYB,50,437.0,3
12,split3_seed5435,donor_comb_12,0.5594439685762055,MYB,50,414.0,3
13,split3_seed5435,donor_comb_13,0.37653353913201415,MYB,50,286.0,3
14,split3_seed5435,donor_comb_14,0.5331695118059897,MYB,50,519.0,4
0,split3_seed5435,donor_comb_0,0.38764972406249454,PTEN,50,91.0,1
1,split3_seed5435,donor_comb_1,0.49555617445236255,PTEN,50,349.0,1
2,split3_seed5435,donor_comb_2,0.4747075735499458,PTEN,50,110.0,1
3,split3_seed5435,donor_comb_3,0.4156495598485191,PTEN,50,110.0,1
4,split3_seed5435,donor_comb_4,0.5388480204520049,PTEN,50,440.0,2
5,split3_seed5435,donor_comb_5,0.5697348532461279,PTEN,50,459.0,2
6,split3_seed5435,donor_comb_6,0.47268735219062247,PTEN,50,201.0,2
7,split3_seed5435,donor_comb_7,0.5275580197996401,PTEN,50,220.0,2
8,split3_seed5435,donor_comb_8,0.5553837556415493,PTEN,50,459.0,2
9,split3_seed5435,donor_comb_9,0.5149877295441738,PTEN,50,201.0,2
10,split3_seed5435,donor_comb_10,0.5819447635910013,PTEN,50,550.0,3
11,split3_seed5435,donor_comb_11,0.5396071297632833,PTEN,50,311.0,3
12,split3_seed5435,donor_comb_12,0.569614655901745,PTEN,50,550.0,3
13,split3_seed5435,donor_comb_13,0.5907514195052551,PTEN,50,569.0,3
14,split3_seed5435,donor_comb_14,0.5959539025350019,PTEN,50,660.0,4
0,split3_seed5435,donor_comb_0,0.09444602820394885,STAT5B,50,5.0,1
1,split3_seed5435,donor_comb_1,0.16270765981340835,STAT5B,50,4.0,1
2,split3_seed5435,donor_comb_2,0.3851903740875759,STAT5B,50,29.0,1
3,split3_seed5435,donor_comb_3,-0.014438847454948582,STAT5B,50,4.0,1
4,split3_seed5435,donor_comb_4,0.17839690120599644,STAT5B,50,9.0,2
5,split3_seed5435,donor_comb_5,0.4173988274224413,STAT5B,50,33.0,2
6,split3_seed5435,donor_comb_6,0.03877116749129446,STAT5B,50,9.0,2
7,split3_seed5435,donor_comb_7,0.30243269631887565,STAT5B,50,33.0,2
8,split3_seed5435,donor_comb_8,0.06782623527722587,STAT5B,50,8.0,2
9,split3_seed5435,donor_comb_9,0.34650262751147615,STAT5B,50,34.0,2
10,split3_seed5435,donor_comb_10,0.3861004315555096,STAT5B,50,38.0,3
11,split3_seed5435,donor_comb_11,0.28163527105528996,STAT5B,50,38.0,3
12,split3_seed5435,donor_comb_12,0.10215840260704692,STAT5B,50,13.0,3
13,split3_seed5435,donor_comb_13,0.3182553835041025,STAT5B,50,37.0,3
14,split3_seed5435,donor_comb_14,0.302777008780472,STAT5B,50,42.0,4
0,split3_seed3214,donor_comb_0,0.33023695161187233,FOXK1,10,19.0,1
1,split3_seed3214,donor_comb_1,0.3661745135269483,FOXK1,10,47.0,1
2,split3_seed3214,donor_comb_2,0.3600015957891526,FOXK1,10,39.0,1
3,split3_seed3214,donor_comb_3,-0.02916468052460862,FOXK1,10,4.0,1
4,split3_seed3214,donor_comb_4,0.44372799779743843,FOXK1,10,66.0,2
5,split3_seed3214,donor_comb_5,0.48981964359020713,FOXK1,10,86.0,2
6,split3_seed3214,donor_comb_6,0.1737593071517981,FOXK1,10,23.0,2
7,split3_seed3214,donor_comb_7,0.2449453763452833,FOXK1,10,43.0,2
8,split3_seed3214,donor_comb_9,0.45863016914250926,FOXK1,10,58.0,2
9,split3_seed3214,donor_comb_10,0.5239821584991078,FOXK1,10,105.0,3
10,split3_seed3214,donor_comb_11,0.3373297149965155,FOXK1,10,62.0,3
0,split3_seed3214,donor_comb_0,0.19159719268446504,GATA3,10,69.0,1
1,split3_seed3214,donor_comb_1,0.12220887681631304,GATA3,10,47.0,1
2,split3_seed3214,donor_comb_2,0.24784837412977015,GATA3,10,169.0,1
3,split3_seed3214,donor_comb_3,0.08492693667366291,GATA3,10,63.0,1
4,split3_seed3214,donor_comb_4,0.22668541096909867,GATA3,10,116.0,2
5,split3_seed3214,donor_comb_5,0.2521617570327347,GATA3,10,216.0,2
6,split3_seed3214,donor_comb_6,0.20164709976138145,GATA3,10,132.0,2
7,split3_seed3214,donor_comb_7,0.2688134942464462,GATA3,10,232.0,2
8,split3_seed3214,donor_comb_9,0.33271730234604713,GATA3,10,238.0,2
9,split3_seed3214,donor_comb_10,0.3228366877754237,GATA3,10,285.0,3
10,split3_seed3214,donor_comb_11,0.3218808151088132,GATA3,10,301.0,3
0,split3_seed3214,donor_comb_0,0.31365609814638035,IRF1,10,41.0,1
1,split3_seed3214,donor_comb_1,0.40273312429403096,IRF1,10,213.0,1
2,split3_seed3214,donor_comb_2,0.21835692932026238,IRF1,10,21.0,1
3,split3_seed3214,donor_comb_3,0.29903676267027096,IRF1,10,32.0,1
4,split3_seed3214,donor_comb_4,0.4505536248183178,IRF1,10,254.0,2
5,split3_seed3214,donor_comb_5,0.41770374423477324,IRF1,10,234.0,2
6,split3_seed3214,donor_comb_6,0.3830308018480852,IRF1,10,73.0,2
7,split3_seed3214,donor_comb_7,0.36143441114625996,IRF1,10,53.0,2
8,split3_seed3214,donor_comb_9,0.3719832875861802,IRF1,10,62.0,2
9,split3_seed3214,donor_comb_10,0.45600357593580915,IRF1,10,275.0,3
10,split3_seed3214,donor_comb_11,0.4187287566730745,IRF1,10,94.0,3
0,split3_seed3214,donor_comb_0,0.37085574501762275,IRF2,10,49.0,1
1,split3_seed3214,donor_comb_1,-0.1376820282661945,IRF2,10,5.0,1
2,split3_seed3214,donor_comb_2,0.07164152198960944,IRF2,10,5.0,1
3,split3_seed3214,donor_comb_3,0.22835833670922073,IRF2,10,19.0,1
4,split3_seed3214,donor_comb_4,0.24093417753512536,IRF2,10,54.0,2
5,split3_seed3214,donor_comb_5,0.004489058113534337,IRF2,10,10.0,2
6,split3_seed3214,donor_comb_6,0.39583088551188805,IRF2,10,68.0,2
7,split3_seed3214,donor_comb_7,0.22988706688621688,IRF2,10,24.0,2
8,split3_seed3214,donor_comb_9,0.36507484645793237,IRF2,10,54.0,2
9,split3_seed3214,donor_comb_10,0.28121131400770927,IRF2,10,59.0,3
10,split3_seed3214,donor_comb_11,0.40490793857205104,IRF2,10,73.0,3
0,split3_seed3214,donor_comb_0,0.07357524202247975,KLF2,10,31.0,1
1,split3_seed3214,donor_comb_1,0.003958059086289841,KLF2,10,67.0,1
2,split3_seed3214,donor_comb_2,0.38868151861873634,KLF2,10,106.0,1
3,split3_seed3214,donor_comb_3,0.05395687167739577,KLF2,10,6.0,1
4,split3_seed3214,donor_comb_4,0.04449478374574937,KLF2,10,98.0,2
5,split3_seed3214,donor_comb_5,0.30003116884128217,KLF2,10,173.0,2
6,split3_seed3214,donor_comb_6,0.07987927542317395,KLF2,10,37.0,2
7,split3_seed3214,donor_comb_7,0.3927509876719799,KLF2,10,112.0,2
8,split3_seed3214,donor_comb_9,0.3581565530934925,KLF2,10,137.0,2
9,split3_seed3214,donor_comb_10,0.2948035088050395,KLF2,10,204.0,3
10,split3_seed3214,donor_comb_11,0.36457844032460324,KLF2,10,143.0,3
0,split3_seed3214,donor_comb_0,0.2741045283988701,MED12,10,35.0,1
1,split3_seed3214,donor_comb_1,0.3564446853946497,MED12,10,37.0,1
2,split3_seed3214,donor_comb_2,0.15370561076760278,MED12,10,4.0,1
3,split3_seed3214,donor_comb_3,0.19636490561723663,MED12,10,28.0,1
4,split3_seed3214,donor_comb_4,0.4080630976426016,MED12,10,72.0,2
5,split3_seed3214,donor_comb_5,0.3201185565295301,MED12,10,41.0,2
6,split3_seed3214,donor_comb_6,0.2967810538730195,MED12,10,63.0,2
7,split3_seed3214,donor_comb_7,0.23312047006599165,MED12,10,32.0,2
8,split3_seed3214,donor_comb_9,0.3198364377181499,MED12,10,39.0,2
9,split3_seed3214,donor_comb_10,0.3867604589277385,MED12,10,76.0,3
10,split3_seed3214,donor_comb_11,0.31733582223490886,MED12,10,67.0,3
0,split3_seed3214,donor_comb_0,0.4525052881559081,MYB,10,235.0,1
1,split3_seed3214,donor_comb_1,0.0901503781638856,MYB,10,76.0,1
2,split3_seed3214,donor_comb_2,0.07996440768067417,MYB,10,122.0,1
3,split3_seed3214,donor_comb_3,0.19658227991838842,MYB,10,82.0,1
4,split3_seed3214,donor_comb_4,0.42680335878988895,MYB,10,311.0,2
5,split3_seed3214,donor_comb_5,0.130153441817694,MYB,10,198.0,2
6,split3_seed3214,donor_comb_6,0.46132029543923575,MYB,10,317.0,2
7,split3_seed3214,donor_comb_7,0.1871792330668408,MYB,10,204.0,2
8,split3_seed3214,donor_comb_9,0.40750981212707693,MYB,10,357.0,2
9,split3_seed3214,donor_comb_10,0.4036415765714957,MYB,10,433.0,3
10,split3_seed3214,donor_comb_11,0.4293500842504252,MYB,10,439.0,3
0,split3_seed3214,donor_comb_0,0.2555603183409075,PTEN,10,101.0,1
1,split3_seed3214,donor_comb_1,0.41671313899243384,PTEN,10,360.0,1
2,split3_seed3214,donor_comb_2,0.3312340663356048,PTEN,10,113.0,1
3,split3_seed3214,donor_comb_3,0.3133960117711407,PTEN,10,131.0,1
4,split3_seed3214,donor_comb_4,0.44014335868802124,PTEN,10,461.0,2
5,split3_seed3214,donor_comb_5,0.48924593621605034,PTEN,10,473.0,2
6,split3_seed3214,donor_comb_6,0.3605209281932427,PTEN,10,232.0,2
7,split3_seed3214,donor_comb_7,0.3917621809161998,PTEN,10,244.0,2
8,split3_seed3214,donor_comb_9,0.38001743131083265,PTEN,10,214.0,2
9,split3_seed3214,donor_comb_10,0.4875640718360816,PTEN,10,574.0,3
10,split3_seed3214,donor_comb_11,0.4143539398368027,PTEN,10,345.0,3
0,split3_seed3214,donor_comb_0,0.04928993921370701,STAT5B,10,9.0,1
1,split3_seed3214,donor_comb_1,0.05949267484556091,STAT5B,10,6.0,1
2,split3_seed3214,donor_comb_2,0.2730185896833144,STAT5B,10,40.0,1
3,split3_seed3214,donor_comb_3,0.05719638249679067,STAT5B,10,3.0,1
4,split3_seed3214,donor_comb_4,0.09345796214907849,STAT5B,10,15.0,2
5,split3_seed3214,donor_comb_5,0.26696099782629706,STAT5B,10,46.0,2
6,split3_seed3214,donor_comb_6,0.08494844083556026,STAT5B,10,12.0,2
7,split3_seed3214,donor_comb_7,0.26177022491337937,STAT5B,10,43.0,2
8,split3_seed3214,donor_comb_9,0.25657452502724765,STAT5B,10,49.0,2
9,split3_seed3214,donor_comb_10,0.25439278423741796,STAT5B,10,55.0,3
10,split3_seed3214,donor_comb_11,0.25775789658533194,STAT5B,10,52.0,3
0,split3_seed432,donor_comb_0,0.3679142171769242,FOXK1,50,20.0,1
1,split3_seed432,donor_comb_1,0.3558325999351831,FOXK1,50,48.0,1
2,split3_seed432,donor_comb_2,0.491020233261253,FOXK1,50,42.0,1
3,split3_seed432,donor_comb_3,0.0702012183535712,FOXK1,50,4.0,1
4,split3_seed432,donor_comb_4,0.5008408700328487,FOXK1,50,68.0,2
5,split3_seed432,donor_comb_5,0.5659802217821769,FOXK1,50,90.0,2
6,split3_seed432,donor_comb_6,0.3236639630278979,FOXK1,50,24.0,2
7,split3_seed432,donor_comb_7,0.456955421872101,FOXK1,50,46.0,2
8,split3_seed432,donor_comb_8,0.36784983632834073,FOXK1,50,52.0,2
9,split3_seed432,donor_comb_9,0.5218677322898667,FOXK1,50,62.0,2
10,split3_seed432,donor_comb_10,0.595863528410902,FOXK1,50,110.0,3
11,split3_seed432,donor_comb_11,0.4996412635418532,FOXK1,50,66.0,3
12,split3_seed432,donor_comb_12,0.46773473846486213,FOXK1,50,72.0,3
13,split3_seed432,donor_comb_13,0.5378637770165531,FOXK1,50,94.0,3
14,split3_seed432,donor_comb_14,0.5696612010741295,FOXK1,50,114.0,4
0,split3_seed432,donor_comb_0,0.3658701526718292,GATA3,50,63.0,1
1,split3_seed432,donor_comb_1,0.04815938335410145,GATA3,50,47.0,1
2,split3_seed432,donor_comb_2,0.3474245023298364,GATA3,50,156.0,1
3,split3_seed432,donor_comb_3,0.16260744909462804,GATA3,50,66.0,1
4,split3_seed432,donor_comb_4,0.3341338427833856,GATA3,50,110.0,2
5,split3_seed432,donor_comb_5,0.2882775892445553,GATA3,50,203.0,2
6,split3_seed432,donor_comb_6,0.36331665441851785,GATA3,50,129.0,2
7,split3_seed432,donor_comb_7,0.3525279068883953,GATA3,50,222.0,2
8,split3_seed432,donor_comb_8,0.16021825009195897,GATA3,50,113.0,2
9,split3_seed432,donor_comb_9,0.4315178444205654,GATA3,50,219.0,2
10,split3_seed432,donor_comb_10,0.4017428287273762,GATA3,50,266.0,3
11,split3_seed432,donor_comb_11,0.43538979564238633,GATA3,50,285.0,3
12,split3_seed432,donor_comb_12,0.34445541763675436,GATA3,50,176.0,3
13,split3_seed432,donor_comb_13,0.3149594208893336,GATA3,50,269.0,3
14,split3_seed432,donor_comb_14,0.41023877498865907,GATA3,50,332.0,4
0,split3_seed432,donor_comb_0,0.45847022369465557,IRF1,50,39.0,1
1,split3_seed432,donor_comb_1,0.47813475210864326,IRF1,50,230.0,1
2,split3_seed432,donor_comb_2,0.3917880387527787,IRF1,50,21.0,1
3,split3_seed432,donor_comb_3,0.38254483638984316,IRF1,50,28.0,1
4,split3_seed432,donor_comb_4,0.5561207986925687,IRF1,50,269.0,2
5,split3_seed432,donor_comb_5,0.5476287118594753,IRF1,50,251.0,2
6,split3_seed432,donor_comb_6,0.4791715574270925,IRF1,50,67.0,2
7,split3_seed432,donor_comb_7,0.5067576612009479,IRF1,50,49.0,2
8,split3_seed432,donor_comb_8,0.5407924279845386,IRF1,50,258.0,2
9,split3_seed432,donor_comb_9,0.5389276565167335,IRF1,50,60.0,2
10,split3_seed432,donor_comb_10,0.5909563161187145,IRF1,50,290.0,3
11,split3_seed432,donor_comb_11,0.5450043987893858,IRF1,50,88.0,3
12,split3_seed432,donor_comb_12,0.5733241978270257,IRF1,50,297.0,3
13,split3_seed432,donor_comb_13,0.5732834959373493,IRF1,50,279.0,3
14,split3_seed432,donor_comb_14,0.5948958614560428,IRF1,50,318.0,4
0,split3_seed432,donor_comb_0,0.5492531203062186,IRF2,50,46.0,1
1,split3_seed432,donor_comb_1,0.09215175708241734,IRF2,50,5.0,1
2,split3_seed432,donor_comb_2,0.21884677802518895,IRF2,50,7.0,1
3,split3_seed432,donor_comb_3,0.27243528092149943,IRF2,50,17.0,1
4,split3_seed432,donor_comb_4,0.4798324140643856,IRF2,50,51.0,2
5,split3_seed432,donor_comb_5,0.2457255032464619,IRF2,50,12.0,2
6,split3_seed432,donor_comb_6,0.5499837784813822,IRF2,50,63.0,2
7,split3_seed432,donor_comb_7,0.31393459032646936,IRF2,50,24.0,2
8,split3_seed432,donor_comb_8,0.2271475520742092,IRF2,50,22.0,2
9,split3_seed432,donor_comb_9,0.5476043716071082,IRF2,50,53.0,2
10,split3_seed432,donor_comb_10,0.5365374910478362,IRF2,50,58.0,3
11,split3_seed432,donor_comb_11,0.5505856160775141,IRF2,50,70.0,3
12,split3_seed432,donor_comb_12,0.5014395406884032,IRF2,50,68.0,3
13,split3_seed432,donor_comb_13,0.3121413342732034,IRF2,50,29.0,3
14,split3_seed432,donor_comb_14,0.5453229400346822,IRF2,50,75.0,4
0,split3_seed432,donor_comb_0,0.27595025103121995,KLF2,50,30.0,1
1,split3_seed432,donor_comb_1,-0.034716954385669824,KLF2,50,74.0,1
2,split3_seed432,donor_comb_2,0.5861402457588062,KLF2,50,109.0,1
3,split3_seed432,donor_comb_3,0.15692603125131876,KLF2,50,5.0,1
4,split3_seed432,donor_comb_4,0.15899900200515588,KLF2,50,104.0,2
5,split3_seed432,donor_comb_5,0.4581553655442298,KLF2,50,183.0,2
6,split3_seed432,donor_comb_6,0.3311571091911914,KLF2,50,35.0,2
7,split3_seed432,donor_comb_7,0.5979167210577068,KLF2,50,114.0,2
8,split3_seed432,donor_comb_8,0.1302577137664119,KLF2,50,79.0,2
9,split3_seed432,donor_comb_9,0.5752599443481636,KLF2,50,139.0,2
10,split3_seed432,donor_comb_10,0.4901637505294929,KLF2,50,213.0,3
11,split3_seed432,donor_comb_11,0.5850404232087187,KLF2,50,144.0,3
12,split3_seed432,donor_comb_12,0.25547764132637546,KLF2,50,109.0,3
13,split3_seed432,donor_comb_13,0.512909738264452,KLF2,50,188.0,3
14,split3_seed432,donor_comb_14,0.5263135534331493,KLF2,50,218.0,4
0,split3_seed432,donor_comb_0,0.3544300656284103,MED12,50,26.0,1
1,split3_seed432,donor_comb_1,0.4482916187274971,MED12,50,31.0,1
2,split3_seed432,donor_comb_2,0.31563769967783895,MED12,50,8.0,1
3,split3_seed432,donor_comb_3,0.34500417071992834,MED12,50,26.0,1
4,split3_seed432,donor_comb_4,0.5079833234132982,MED12,50,57.0,2
5,split3_seed432,donor_comb_5,0.47621653066001607,MED12,50,39.0,2
6,split3_seed432,donor_comb_6,0.4227229543581104,MED12,50,52.0,2
7,split3_seed432,donor_comb_7,0.4207943070671985,MED12,50,34.0,2
8,split3_seed432,donor_comb_8,0.4845774011508501,MED12,50,57.0,2
9,split3_seed432,donor_comb_9,0.43475666537392804,MED12,50,34.0,2
10,split3_seed432,donor_comb_10,0.5224232760072226,MED12,50,65.0,3
11,split3_seed432,donor_comb_11,0.47001002909586376,MED12,50,60.0,3
12,split3_seed432,donor_comb_12,0.5180441509523782,MED12,50,83.0,3
13,split3_seed432,donor_comb_13,0.5018437614156684,MED12,50,65.0,3
14,split3_seed432,donor_comb_14,0.5312122675718166,MED12,50,91.0,4
0,split3_seed432,donor_comb_0,0.5716810945678422,MYB,50,242.0,1
1,split3_seed432,donor_comb_1,0.19106736827591503,MYB,50,62.0,1
2,split3_seed432,donor_comb_2,0.1859135072218476,MYB,50,115.0,1
3,split3_seed432,donor_comb_3,0.31942542340646013,MYB,50,96.0,1
4,split3_seed432,donor_comb_4,0.54911361065238,MYB,50,304.0,2
5,split3_seed432,donor_comb_5,0.2564200167834525,MYB,50,177.0,2
6,split3_seed432,donor_comb_6,0.5512215978043248,MYB,50,338.0,2
7,split3_seed432,donor_comb_7,0.3260197622853,MYB,50,211.0,2
8,split3_seed432,donor_comb_8,0.33946462724322995,MYB,50,158.0,2
9,split3_seed432,donor_comb_9,0.5216226161449753,MYB,50,357.0,2
10,split3_seed432,donor_comb_10,0.5208961155190656,MYB,50,419.0,3
11,split3_seed432,donor_comb_11,0.5280609172692756,MYB,50,453.0,3
12,split3_seed432,donor_comb_12,0.5490975805366692,MYB,50,400.0,3
13,split3_seed432,donor_comb_13,0.35360980027327094,MYB,50,273.0,3
14,split3_seed432,donor_comb_14,0.5315270006294522,MYB,50,515.0,4
0,split3_seed432,donor_comb_0,0.4342887237264517,PTEN,50,112.0,1
1,split3_seed432,donor_comb_1,0.5177391559174475,PTEN,50,362.0,1
2,split3_seed432,donor_comb_2,0.4571260118806985,PTEN,50,107.0,1
3,split3_seed432,donor_comb_3,0.4138209421886075,PTEN,50,112.0,1
4,split3_seed432,donor_comb_4,0.5633014221080247,PTEN,50,474.0,2
5,split3_seed432,donor_comb_5,0.5825491713406025,PTEN,50,469.0,2
6,split3_seed432,donor_comb_6,0.4946011179411962,PTEN,50,224.0,2
7,split3_seed432,donor_comb_7,0.5072696242423382,PTEN,50,219.0,2
8,split3_seed432,donor_comb_8,0.5603620860977016,PTEN,50,474.0,2
9,split3_seed432,donor_comb_9,0.522406089185029,PTEN,50,219.0,2
10,split3_seed432,donor_comb_10,0.5961522889791236,PTEN,50,581.0,3
11,split3_seed432,donor_comb_11,0.5398933068429829,PTEN,50,331.0,3
12,split3_seed432,donor_comb_12,0.5780017510724177,PTEN,50,586.0,3
13,split3_seed432,donor_comb_13,0.5901339861085846,PTEN,50,581.0,3
14,split3_seed432,donor_comb_14,0.5989270865708337,PTEN,50,693.0,4
0,split3_seed432,donor_comb_0,0.07854067355939383,STAT5B,50,4.0,1
1,split3_seed432,donor_comb_1,0.1973265304796617,STAT5B,50,5.0,1
2,split3_seed432,donor_comb_2,0.4336809334179501,STAT5B,50,37.0,1
3,split3_seed432,donor_comb_3,0.11204807018718156,STAT5B,50,3.0,1
4,split3_seed432,donor_comb_4,0.1913304585843979,STAT5B,50,9.0,2
5,split3_seed432,donor_comb_5,0.44867018344236265,STAT5B,50,42.0,2
6,split3_seed432,donor_comb_6,0.12966442490454302,STAT5B,50,7.0,2
7,split3_seed432,donor_comb_7,0.43950097340396266,STAT5B,50,40.0,2
8,split3_seed432,donor_comb_8,0.21834300008476762,STAT5B,50,8.0,2
9,split3_seed432,donor_comb_9,0.415910102365438,STAT5B,50,41.0,2
10,split3_seed432,donor_comb_10,0.4258911482411654,STAT5B,50,46.0,3
11,split3_seed432,donor_comb_11,0.4129222396783053,STAT5B,50,44.0,3
12,split3_seed432,donor_comb_12,0.2130624367945009,STAT5B,50,12.0,3
13,split3_seed432,donor_comb_13,0.4419591022364472,STAT5B,50,45.0,3
14,split3_seed432,donor_comb_14,0.4219416639160305,STAT5B,50,49.0,4
0,split5_seed3214,donor_comb_0,0.4931466216294089,FOXK1,100,42.0,1
1,split5_seed3214,donor_comb_1,0.6176453853611195,FOXK1,100,81.0,1
2,split5_seed3214,donor_comb_2,0.5562561402492479,FOXK1,100,69.0,1
3,split5_seed3214,donor_comb_3,0.1353107306788863,FOXK1,100,11.0,1
4,split5_seed3214,donor_comb_4,0.6217166703393701,FOXK1,100,123.0,2
5,split5_seed3214,donor_comb_5,0.7013918653554768,FOXK1,100,150.0,2
6,split5_seed3214,donor_comb_6,0.4938938985843156,FOXK1,100,53.0,2
7,split5_seed3214,donor_comb_7,0.5059059323636556,FOXK1,100,80.0,2
8,split5_seed3214,donor_comb_8,0.5907395983676307,FOXK1,100,92.0,2
9,split5_seed3214,donor_comb_9,0.6166270399442654,FOXK1,100,111.0,2
10,split5_seed3214,donor_comb_10,0.6921824881251118,FOXK1,100,192.0,3
11,split5_seed3214,donor_comb_11,0.6032514108161561,FOXK1,100,122.0,3
12,split5_seed3214,donor_comb_12,0.6304228498392123,FOXK1,100,134.0,3
13,split5_seed3214,donor_comb_13,0.672385406215141,FOXK1,100,161.0,3
14,split5_seed3214,donor_comb_14,0.6878322357124532,FOXK1,100,203.0,4
0,split5_seed3214,donor_comb_0,0.4406014712174864,GATA3,100,112.0,1
1,split5_seed3214,donor_comb_1,0.2940995221121623,GATA3,100,94.0,1
2,split5_seed3214,donor_comb_2,0.398736685317286,GATA3,100,295.0,1
3,split5_seed3214,donor_comb_3,0.3062907089049962,GATA3,100,114.0,1
4,split5_seed3214,donor_comb_4,0.44749398296287046,GATA3,100,206.0,2
5,split5_seed3214,donor_comb_5,0.43950705665298595,GATA3,100,389.0,2
6,split5_seed3214,donor_comb_6,0.4645275634716029,GATA3,100,226.0,2
7,split5_seed3214,donor_comb_7,0.4190967012712468,GATA3,100,409.0,2
8,split5_seed3214,donor_comb_8,0.3562368706991079,GATA3,100,208.0,2
9,split5_seed3214,donor_comb_9,0.5007765206327783,GATA3,100,407.0,2
10,split5_seed3214,donor_comb_10,0.5097466079820012,GATA3,100,501.0,3
11,split5_seed3214,donor_comb_11,0.5048741553843156,GATA3,100,521.0,3
12,split5_seed3214,donor_comb_12,0.4708865907798849,GATA3,100,320.0,3
13,split5_seed3214,donor_comb_13,0.44418465003616114,GATA3,100,503.0,3
14,split5_seed3214,donor_comb_14,0.5123786925428968,GATA3,100,615.0,4
0,split5_seed3214,donor_comb_0,0.5723662058015146,IRF1,100,75.0,1
1,split5_seed3214,donor_comb_1,0.5089969760045735,IRF1,100,424.0,1
2,split5_seed3214,donor_comb_2,0.48809342773769004,IRF1,100,41.0,1
3,split5_seed3214,donor_comb_3,0.4864811843761279,IRF1,100,55.0,1
4,split5_seed3214,donor_comb_4,0.6046754886276376,IRF1,100,499.0,2
5,split5_seed3214,donor_comb_5,0.614120825589916,IRF1,100,465.0,2
6,split5_seed3214,donor_comb_6,0.5868407192832713,IRF1,100,130.0,2
7,split5_seed3214,donor_comb_7,0.5887847766925509,IRF1,100,96.0,2
8,split5_seed3214,donor_comb_8,0.6064619767514995,IRF1,100,479.0,2
9,split5_seed3214,donor_comb_9,0.5980071165205042,IRF1,100,116.0,2
10,split5_seed3214,donor_comb_10,0.6477422875976554,IRF1,100,540.0,3
11,split5_seed3214,donor_comb_11,0.636073674451235,IRF1,100,171.0,3
12,split5_seed3214,donor_comb_12,0.6425865663646196,IRF1,100,554.0,3
13,split5_seed3214,donor_comb_13,0.6548885296109755,IRF1,100,520.0,3
14,split5_seed3214,donor_comb_14,0.6701455722949728,IRF1,100,595.0,4
0,split5_seed3214,donor_comb_0,0.7498711577515262,IRF2,100,79.0,1
1,split5_seed3214,donor_comb_1,0.36019254578178156,IRF2,100,13.0,1
