,power_analysis_key,donor_comb,lfc_correlation,target_name,depth_perc,n_cells,n_donors
8,split3_seed3214,donor_comb_9,0.24880058209496897,KLF2,10,137.0,2
9,split3_seed3214,donor_comb_10,0.2626903649944975,KLF2,10,204.0,3
10,split3_seed3214,donor_comb_11,0.23260411243907278,KLF2,10,143.0,3
0,split3_seed3214,donor_comb_0,0.22212104888765605,MED12,10,35.0,1
1,split3_seed3214,donor_comb_1,0.19479847139829273,MED12,10,37.0,1
2,split3_seed3214,donor_comb_2,0.0508809372644567,MED12,10,4.0,1
3,split3_seed3214,donor_comb_3,0.15670168088877104,MED12,10,28.0,1
4,split3_seed3214,donor_comb_4,0.29919736810310144,MED12,10,72.0,2
5,split3_seed3214,donor_comb_5,0.1830540761157165,MED12,10,41.0,2
6,split3_seed3214,donor_comb_6,0.2623444566898788,MED12,10,63.0,2
7,split3_seed3214,donor_comb_7,0.13643398570857743,MED12,10,32.0,2
8,split3_seed3214,donor_comb_9,0.20554962934062188,MED12,10,39.0,2
9,split3_seed3214,donor_comb_10,0.2669674719904254,MED12,10,76.0,3
10,split3_seed3214,donor_comb_11,0.24433185787474673,MED12,10,67.0,3
0,split3_seed3214,donor_comb_0,0.408485460705871,MYB,10,235.0,1
1,split3_seed3214,donor_comb_1,0.111962967626191,MYB,10,76.0,1
2,split3_seed3214,donor_comb_2,0.12162210706722178,MYB,10,122.0,1
3,split3_seed3214,donor_comb_3,0.1079081687661963,MYB,10,82.0,1
4,split3_seed3214,donor_comb_4,0.4189736143557754,MYB,10,311.0,2
5,split3_seed3214,donor_comb_5,0.17080128098320943,MYB,10,198.0,2
6,split3_seed3214,donor_comb_6,0.4187741927916396,MYB,10,317.0,2
7,split3_seed3214,donor_comb_7,0.16519462621496367,MYB,10,204.0,2
8,split3_seed3214,donor_comb_9,0.43354171695128074,MYB,10,357.0,2
9,split3_seed3214,donor_comb_10,0.4443433886998332,MYB,10,433.0,3
10,split3_seed3214,donor_comb_11,0.44289839131730874,MYB,10,439.0,3
0,split3_seed3214,donor_comb_0,0.26795466186422273,PTEN,10,101.0,1
1,split3_seed3214,donor_comb_1,0.38466255048789677,PTEN,10,360.0,1
2,split3_seed3214,donor_comb_2,0.309904052916182,PTEN,10,113.0,1
3,split3_seed3214,donor_comb_3,0.2770417537376275,PTEN,10,131.0,1
4,split3_seed3214,donor_comb_4,0.44394018878600283,PTEN,10,461.0,2
5,split3_seed3214,donor_comb_5,0.4635233753517038,PTEN,10,473.0,2
6,split3_seed3214,donor_comb_6,0.3694568523676462,PTEN,10,232.0,2
7,split3_seed3214,donor_comb_7,0.39155698610786116,PTEN,10,244.0,2
8,split3_seed3214,donor_comb_9,0.3929714061992258,PTEN,10,214.0,2
9,split3_seed3214,donor_comb_10,0.49875857270297347,PTEN,10,574.0,3
10,split3_seed3214,donor_comb_11,0.44625641314884085,PTEN,10,345.0,3
0,split3_seed3214,donor_comb_0,0.10255620357684271,STAT5B,10,9.0,1
1,split3_seed3214,donor_comb_1,0.08176322907458687,STAT5B,10,6.0,1
2,split3_seed3214,donor_comb_2,0.20414153101838092,STAT5B,10,40.0,1
3,split3_seed3214,donor_comb_3,0.03357036959472482,STAT5B,10,3.0,1
4,split3_seed3214,donor_comb_4,0.12494627196278932,STAT5B,10,15.0,2
5,split3_seed3214,donor_comb_5,0.21856242893128947,STAT5B,10,46.0,2
6,split3_seed3214,donor_comb_6,0.0997089517426912,STAT5B,10,12.0,2
7,split3_seed3214,donor_comb_7,0.20918400506153587,STAT5B,10,43.0,2
8,split3_seed3214,donor_comb_9,0.23033162022205098,STAT5B,10,49.0,2
9,split3_seed3214,donor_comb_10,0.23741641314915335,STAT5B,10,55.0,3
10,split3_seed3214,donor_comb_11,0.22911884146933179,STAT5B,10,52.0,3
0,split3_seed432,donor_comb_0,0.06514373841686999,FOXK1,50,20.0,1
1,split3_seed432,donor_comb_1,0.0698759881142241,FOXK1,50,48.0,1
2,split3_seed432,donor_comb_2,0.15919406910701217,FOXK1,50,42.0,1
3,split3_seed432,donor_comb_3,0.031696317494287626,FOXK1,50,4.0,1
4,split3_seed432,donor_comb_4,0.14018267144921576,FOXK1,50,68.0,2
5,split3_seed432,donor_comb_5,0.19503970604641824,FOXK1,50,90.0,2
6,split3_seed432,donor_comb_6,0.06782005497986383,FOXK1,50,24.0,2
7,split3_seed432,donor_comb_7,0.17463082687839118,FOXK1,50,46.0,2
8,split3_seed432,donor_comb_8,0.1238974543064832,FOXK1,50,52.0,2
9,split3_seed432,donor_comb_9,0.16472694404819602,FOXK1,50,62.0,2
10,split3_seed432,donor_comb_10,0.21266407953599936,FOXK1,50,110.0,3
11,split3_seed432,donor_comb_11,0.17542286015430303,FOXK1,50,66.0,3
12,split3_seed432,donor_comb_12,0.15091250247205848,FOXK1,50,72.0,3
13,split3_seed432,donor_comb_13,0.21784829121607438,FOXK1,50,94.0,3
14,split3_seed432,donor_comb_14,0.22138297285856154,FOXK1,50,114.0,4
0,split3_seed432,donor_comb_0,0.2353186142394416,GATA3,50,63.0,1
1,split3_seed432,donor_comb_1,0.12367924961849029,GATA3,50,47.0,1
2,split3_seed432,donor_comb_2,0.3455119968486327,GATA3,50,156.0,1
3,split3_seed432,donor_comb_3,0.1639861682300399,GATA3,50,66.0,1
4,split3_seed432,donor_comb_4,0.26837730753764366,GATA3,50,110.0,2
5,split3_seed432,donor_comb_5,0.35040553093603277,GATA3,50,203.0,2
6,split3_seed432,donor_comb_6,0.2744778514054456,GATA3,50,129.0,2
7,split3_seed432,donor_comb_7,0.35853741271939965,GATA3,50,222.0,2
8,split3_seed432,donor_comb_8,0.20704256280486036,GATA3,50,113.0,2
9,split3_seed432,donor_comb_9,0.3799244199213272,GATA3,50,219.0,2
10,split3_seed432,donor_comb_10,0.39562528901582567,GATA3,50,266.0,3
11,split3_seed432,donor_comb_11,0.39689333699262885,GATA3,50,285.0,3
12,split3_seed432,donor_comb_12,0.305022649563227,GATA3,50,176.0,3
13,split3_seed432,donor_comb_13,0.3738186078075756,GATA3,50,269.0,3
14,split3_seed432,donor_comb_14,0.4153493673780443,GATA3,50,332.0,4
0,split3_seed432,donor_comb_0,0.3588745048245666,IRF1,50,39.0,1
1,split3_seed432,donor_comb_1,0.32305287383070447,IRF1,50,230.0,1
2,split3_seed432,donor_comb_2,-0.01017403380405355,IRF1,50,21.0,1
3,split3_seed432,donor_comb_3,0.4282952577565276,IRF1,50,28.0,1
4,split3_seed432,donor_comb_4,0.44700526692587006,IRF1,50,269.0,2
5,split3_seed432,donor_comb_5,0.29700915757725016,IRF1,50,251.0,2
6,split3_seed432,donor_comb_6,0.4782125183750646,IRF1,50,67.0,2
7,split3_seed432,donor_comb_7,0.35732846618951547,IRF1,50,49.0,2
8,split3_seed432,donor_comb_8,0.5594368578335135,IRF1,50,258.0,2
9,split3_seed432,donor_comb_9,0.30318940949628603,IRF1,50,60.0,2
10,split3_seed432,donor_comb_10,0.4280817581150375,IRF1,50,290.0,3
11,split3_seed432,donor_comb_11,0.46819394125253383,IRF1,50,88.0,3
12,split3_seed432,donor_comb_12,0.5925663762844242,IRF1,50,297.0,3
13,split3_seed432,donor_comb_13,0.5016844866469463,IRF1,50,279.0,3
14,split3_seed432,donor_comb_14,0.5623398518738729,IRF1,50,318.0,4
0,split3_seed432,donor_comb_0,0.07621751551724297,IRF2,50,46.0,1
1,split3_seed432,donor_comb_1,0.03660922225462044,IRF2,50,5.0,1
2,split3_seed432,donor_comb_2,0.029339555068128412,IRF2,50,7.0,1
3,split3_seed432,donor_comb_3,0.04357368948160479,IRF2,50,17.0,1
4,split3_seed432,donor_comb_4,0.08160757151810347,IRF2,50,51.0,2
5,split3_seed432,donor_comb_5,0.056251580700819044,IRF2,50,12.0,2
6,split3_seed432,donor_comb_6,0.08609806741030943,IRF2,50,63.0,2
7,split3_seed432,donor_comb_7,0.053571744253388495,IRF2,50,24.0,2
8,split3_seed432,donor_comb_8,0.0520683082836964,IRF2,50,22.0,2
9,split3_seed432,donor_comb_9,0.08613322287436954,IRF2,50,53.0,2
10,split3_seed432,donor_comb_10,0.09743999508933705,IRF2,50,58.0,3
11,split3_seed432,donor_comb_11,0.09539780720753319,IRF2,50,70.0,3
12,split3_seed432,donor_comb_12,0.09209368047147082,IRF2,50,68.0,3
13,split3_seed432,donor_comb_13,0.06882405814242415,IRF2,50,29.0,3
14,split3_seed432,donor_comb_14,0.10655733077953503,IRF2,50,75.0,4
0,split3_seed432,donor_comb_0,0.1572654422723063,KLF2,50,30.0,1
1,split3_seed432,donor_comb_1,0.1460561409940991,KLF2,50,74.0,1
2,split3_seed432,donor_comb_2,0.40387044660873733,KLF2,50,109.0,1
3,split3_seed432,donor_comb_3,0.038567223439671255,KLF2,50,5.0,1
4,split3_seed432,donor_comb_4,0.20488490553743358,KLF2,50,104.0,2
5,split3_seed432,donor_comb_5,0.39618355447554027,KLF2,50,183.0,2
6,split3_seed432,donor_comb_6,0.14407017373066547,KLF2,50,35.0,2
7,split3_seed432,donor_comb_7,0.411285386506438,KLF2,50,114.0,2
8,split3_seed432,donor_comb_8,0.1560822338826853,KLF2,50,79.0,2
9,split3_seed432,donor_comb_9,0.41565112323399045,KLF2,50,139.0,2
10,split3_seed432,donor_comb_10,0.4082114888181318,KLF2,50,213.0,3
11,split3_seed432,donor_comb_11,0.40254227858456604,KLF2,50,144.0,3
12,split3_seed432,donor_comb_12,0.20356271168838083,KLF2,50,109.0,3
13,split3_seed432,donor_comb_13,0.40680273383589216,KLF2,50,188.0,3
14,split3_seed432,donor_comb_14,0.4034657771872521,KLF2,50,218.0,4
0,split3_seed432,donor_comb_0,0.32054030799703315,MED12,50,26.0,1
1,split3_seed432,donor_comb_1,0.4048892713104221,MED12,50,31.0,1
2,split3_seed432,donor_comb_2,0.28021496866818113,MED12,50,8.0,1
3,split3_seed432,donor_comb_3,0.337466326944591,MED12,50,26.0,1
4,split3_seed432,donor_comb_4,0.48878623080189165,MED12,50,57.0,2
5,split3_seed432,donor_comb_5,0.45461012568653014,MED12,50,39.0,2
6,split3_seed432,donor_comb_6,0.4155574972502802,MED12,50,52.0,2
7,split3_seed432,donor_comb_7,0.40531799351221315,MED12,50,34.0,2
8,split3_seed432,donor_comb_8,0.4722450043574965,MED12,50,57.0,2
9,split3_seed432,donor_comb_9,0.405370979489294,MED12,50,34.0,2
10,split3_seed432,donor_comb_10,0.5106555842491315,MED12,50,65.0,3
11,split3_seed432,donor_comb_11,0.46575003509608387,MED12,50,60.0,3
12,split3_seed432,donor_comb_12,0.5231697846033699,MED12,50,83.0,3
13,split3_seed432,donor_comb_13,0.4937396877961139,MED12,50,65.0,3
14,split3_seed432,donor_comb_14,0.5356985609404791,MED12,50,91.0,4
0,split3_seed432,donor_comb_0,0.5253144242450836,MYB,50,242.0,1
1,split3_seed432,donor_comb_1,0.11002468858177372,MYB,50,62.0,1
2,split3_seed432,donor_comb_2,0.23222747725421278,MYB,50,115.0,1
3,split3_seed432,donor_comb_3,0.23234401559616072,MYB,50,96.0,1
4,split3_seed432,donor_comb_4,0.5216918218697404,MYB,50,304.0,2
5,split3_seed432,donor_comb_5,0.2520757794024014,MYB,50,177.0,2
6,split3_seed432,donor_comb_6,0.5614322891656807,MYB,50,338.0,2
7,split3_seed432,donor_comb_7,0.3369826760857061,MYB,50,211.0,2
8,split3_seed432,donor_comb_8,0.22226272827244134,MYB,50,158.0,2
9,split3_seed432,donor_comb_9,0.5729031560317388,MYB,50,357.0,2
10,split3_seed432,donor_comb_10,0.5608681221936117,MYB,50,419.0,3
11,split3_seed432,donor_comb_11,0.5926293917199087,MYB,50,453.0,3
12,split3_seed432,donor_comb_12,0.5501029259341285,MYB,50,400.0,3
13,split3_seed432,donor_comb_13,0.32951486610887876,MYB,50,273.0,3
14,split3_seed432,donor_comb_14,0.5846183366582107,MYB,50,515.0,4
0,split3_seed432,donor_comb_0,0.44126430591386845,PTEN,50,112.0,1
1,split3_seed432,donor_comb_1,0.4892071550258289,PTEN,50,362.0,1
2,split3_seed432,donor_comb_2,0.4740637811200188,PTEN,50,107.0,1
3,split3_seed432,donor_comb_3,0.3982342391395657,PTEN,50,112.0,1
4,split3_seed432,donor_comb_4,0.5985207463036119,PTEN,50,474.0,2
5,split3_seed432,donor_comb_5,0.6021090458638747,PTEN,50,469.0,2
6,split3_seed432,donor_comb_6,0.5326186073217213,PTEN,50,224.0,2
7,split3_seed432,donor_comb_7,0.5551845618961145,PTEN,50,219.0,2
8,split3_seed432,donor_comb_8,0.5716654826353741,PTEN,50,474.0,2
9,split3_seed432,donor_comb_9,0.5722958687176087,PTEN,50,219.0,2
10,split3_seed432,donor_comb_10,0.6590536877452545,PTEN,50,581.0,3
11,split3_seed432,donor_comb_11,0.6177836246781552,PTEN,50,331.0,3
12,split3_seed432,donor_comb_12,0.6364707405893503,PTEN,50,586.0,3
13,split3_seed432,donor_comb_13,0.641346336398494,PTEN,50,581.0,3
14,split3_seed432,donor_comb_14,0.6814242246415679,PTEN,50,693.0,4
0,split3_seed432,donor_comb_0,0.4499567402890536,STAT5B,50,4.0,1
1,split3_seed432,donor_comb_1,0.23462804940509321,STAT5B,50,5.0,1
2,split3_seed432,donor_comb_2,0.0666578750304077,STAT5B,50,37.0,1
3,split3_seed432,donor_comb_3,0.11594720847031927,STAT5B,50,3.0,1
4,split3_seed432,donor_comb_4,0.41562595710009675,STAT5B,50,9.0,2
5,split3_seed432,donor_comb_5,0.12013111125030117,STAT5B,50,42.0,2
6,split3_seed432,donor_comb_6,0.31614395234624626,STAT5B,50,7.0,2
7,split3_seed432,donor_comb_7,0.08487212807866105,STAT5B,50,40.0,2
8,split3_seed432,donor_comb_8,0.18086165811728067,STAT5B,50,8.0,2
9,split3_seed432,donor_comb_9,0.2636328127852652,STAT5B,50,41.0,2
10,split3_seed432,donor_comb_10,0.2934728497077754,STAT5B,50,46.0,3
11,split3_seed432,donor_comb_11,0.2587732527012732,STAT5B,50,44.0,3
12,split3_seed432,donor_comb_12,0.34408547996014205,STAT5B,50,12.0,3
13,split3_seed432,donor_comb_13,0.15024536274929023,STAT5B,50,45.0,3
14,split3_seed432,donor_comb_14,0.29514038872861265,STAT5B,50,49.0,4
0,split5_seed3214,donor_comb_0,0.11380243626669093,FOXK1,100,42.0,1
1,split5_seed3214,donor_comb_1,0.1902953784733764,FOXK1,100,81.0,1
2,split5_seed3214,donor_comb_2,0.1588191114115178,FOXK1,100,69.0,1
3,split5_seed3214,donor_comb_3,0.06412980409253993,FOXK1,100,11.0,1
4,split5_seed3214,donor_comb_4,0.19852439442120529,FOXK1,100,123.0,2
5,split5_seed3214,donor_comb_5,0.21870399741806526,FOXK1,100,150.0,2
6,split5_seed3214,donor_comb_6,0.13233851221206605,FOXK1,100,53.0,2
7,split5_seed3214,donor_comb_7,0.18668964441775107,FOXK1,100,80.0,2
8,split5_seed3214,donor_comb_8,0.2000580195073759,FOXK1,100,92.0,2
9,split5_seed3214,donor_comb_9,0.19367727914023727,FOXK1,100,111.0,2
10,split5_seed3214,donor_comb_10,0.23693606173840745,FOXK1,100,192.0,3
11,split5_seed3214,donor_comb_11,0.2103842905791757,FOXK1,100,122.0,3
12,split5_seed3214,donor_comb_12,0.20981226752318266,FOXK1,100,134.0,3
13,split5_seed3214,donor_comb_13,0.24502148360683532,FOXK1,100,161.0,3
14,split5_seed3214,donor_comb_14,0.25391116774216677,FOXK1,100,203.0,4
0,split5_seed3214,donor_comb_0,0.29159814135765544,GATA3,100,112.0,1
1,split5_seed3214,donor_comb_1,0.23923290861557084,GATA3,100,94.0,1
2,split5_seed3214,donor_comb_2,0.3531695026303509,GATA3,100,295.0,1
3,split5_seed3214,donor_comb_3,0.2508510534353856,GATA3,100,114.0,1
4,split5_seed3214,donor_comb_4,0.3394775338741754,GATA3,100,206.0,2
5,split5_seed3214,donor_comb_5,0.4023142890052909,GATA3,100,389.0,2
6,split5_seed3214,donor_comb_6,0.341722152356366,GATA3,100,226.0,2
7,split5_seed3214,donor_comb_7,0.40302711229931587,GATA3,100,409.0,2
8,split5_seed3214,donor_comb_8,0.3174991630172776,GATA3,100,208.0,2
9,split5_seed3214,donor_comb_9,0.4182944522914728,GATA3,100,407.0,2
10,split5_seed3214,donor_comb_10,0.4476832322612477,GATA3,100,501.0,3
11,split5_seed3214,donor_comb_11,0.4434584258185912,GATA3,100,521.0,3
12,split5_seed3214,donor_comb_12,0.3782477849725168,GATA3,100,320.0,3
13,split5_seed3214,donor_comb_13,0.43853220827540856,GATA3,100,503.0,3
14,split5_seed3214,donor_comb_14,0.4687561935611497,GATA3,100,615.0,4
0,split5_seed3214,donor_comb_0,0.30851892042081636,IRF1,100,75.0,1
1,split5_seed3214,donor_comb_1,0.32330938451204977,IRF1,100,424.0,1
2,split5_seed3214,donor_comb_2,0.0027045468292082563,IRF1,100,41.0,1
3,split5_seed3214,donor_comb_3,0.3387221448892137,IRF1,100,55.0,1
4,split5_seed3214,donor_comb_4,0.4082541304579098,IRF1,100,499.0,2
5,split5_seed3214,donor_comb_5,0.3274483792639551,IRF1,100,465.0,2
6,split5_seed3214,donor_comb_6,0.40813938523263454,IRF1,100,130.0,2
7,split5_seed3214,donor_comb_7,0.2991480212786892,IRF1,100,96.0,2
8,split5_seed3214,donor_comb_8,0.46047587521891925,IRF1,100,479.0,2
9,split5_seed3214,donor_comb_9,0.22182322417778963,IRF1,100,116.0,2
10,split5_seed3214,donor_comb_10,0.39803706268194367,IRF1,100,540.0,3
11,split5_seed3214,donor_comb_11,0.3656017907118225,IRF1,100,171.0,3
12,split5_seed3214,donor_comb_12,0.4849982423125387,IRF1,100,554.0,3
13,split5_seed3214,donor_comb_13,0.45160737964854936,IRF1,100,520.0,3
14,split5_seed3214,donor_comb_14,0.47555306298821304,IRF1,100,595.0,4
0,split5_seed3214,donor_comb_0,0.06714871312730049,IRF2,100,79.0,1
1,split5_seed3214,donor_comb_1,0.1433370309744842,IRF2,100,13.0,1
2,split5_seed3214,donor_comb_2,-0.037606908713560934,IRF2,100,9.0,1
3,split5_seed3214,donor_comb_3,0.0011680158653975784,IRF2,100,35.0,1
4,split5_seed3214,donor_comb_4,0.12742198273518193,IRF2,100,92.0,2
5,split5_seed3214,donor_comb_5,0.08463775786942923,IRF2,100,22.0,2
6,split5_seed3214,donor_comb_6,0.06595270571554283,IRF2,100,114.0,2
7,split5_seed3214,donor_comb_7,-0.013152102928792521,IRF2,100,44.0,2
8,split5_seed3214,donor_comb_8,0.0925840423539739,IRF2,100,48.0,2
9,split5_seed3214,donor_comb_9,0.05174692838377124,IRF2,100,88.0,2
10,split5_seed3214,donor_comb_10,0.1104796265694304,IRF2,100,101.0,3
11,split5_seed3214,donor_comb_11,0.055811794887770536,IRF2,100,123.0,3
12,split5_seed3214,donor_comb_12,0.11458765788634447,IRF2,100,127.0,3
13,split5_seed3214,donor_comb_13,0.07039207982150522,IRF2,100,57.0,3
14,split5_seed3214,donor_comb_14,0.10424476271314881,IRF2,100,136.0,4
0,split5_seed3214,donor_comb_0,0.22038828878955846,KLF2,100,56.0,1
1,split5_seed3214,donor_comb_1,0.19604358347744705,KLF2,100,126.0,1
2,split5_seed3214,donor_comb_2,0.4085064928090431,KLF2,100,188.0,1
3,split5_seed3214,donor_comb_3,0.1253179376731195,KLF2,100,9.0,1
4,split5_seed3214,donor_comb_4,0.2672646189979678,KLF2,100,182.0,2
5,split5_seed3214,donor_comb_5,0.4336360328123215,KLF2,100,314.0,2
6,split5_seed3214,donor_comb_6,0.26879611872606796,KLF2,100,65.0,2
7,split5_seed3214,donor_comb_7,0.4919241689110138,KLF2,100,197.0,2
8,split5_seed3214,donor_comb_8,0.2825903783494863,KLF2,100,135.0,2
9,split5_seed3214,donor_comb_9,0.4402596102611491,KLF2,100,244.0,2
10,split5_seed3214,donor_comb_10,0.4536693844355663,KLF2,100,370.0,3
11,split5_seed3214,donor_comb_11,0.49356512620687465,KLF2,100,253.0,3
12,split5_seed3214,donor_comb_12,0.33015532456872726,KLF2,100,191.0,3
13,split5_seed3214,donor_comb_13,0.5023565381885374,KLF2,100,323.0,3
14,split5_seed3214,donor_comb_14,0.5045139454668497,KLF2,100,379.0,4
0,split5_seed3214,donor_comb_0,0.44259709966688093,MED12,100,62.0,1
1,split5_seed3214,donor_comb_1,0.5075946241730005,MED12,100,65.0,1
2,split5_seed3214,donor_comb_2,0.3147203579585405,MED12,100,12.0,1
3,split5_seed3214,donor_comb_3,0.4539081009652124,MED12,100,42.0,1
4,split5_seed3214,donor_comb_4,0.5682562233526076,MED12,100,127.0,2
5,split5_seed3214,donor_comb_5,0.5342120686388769,MED12,100,77.0,2
6,split5_seed3214,donor_comb_6,0.5405560826714242,MED12,100,104.0,2
7,split5_seed3214,donor_comb_7,0.4939312584307365,MED12,100,54.0,2
8,split5_seed3214,donor_comb_8,0.565040576395834,MED12,100,107.0,2
9,split5_seed3214,donor_comb_9,0.5075244504668192,MED12,100,74.0,2
10,split5_seed3214,donor_comb_10,0.5892903291259213,MED12,100,139.0,3
11,split5_seed3214,donor_comb_11,0.5660281181376213,MED12,100,116.0,3
12,split5_seed3214,donor_comb_12,0.6026830464941267,MED12,100,169.0,3
13,split5_seed3214,donor_comb_13,0.5802122703003276,MED12,100,119.0,3
14,split5_seed3214,donor_comb_14,0.6131423131694231,MED12,100,181.0,4
0,split5_seed3214,donor_comb_0,0.5448919255457925,MYB,100,444.0,1
1,split5_seed3214,donor_comb_1,0.2446948511032176,MYB,100,146.0,1
2,split5_seed3214,donor_comb_2,0.2781728977393344,MYB,100,211.0,1
3,split5_seed3214,donor_comb_3,0.29904594281187746,MYB,100,168.0,1
4,split5_seed3214,donor_comb_4,0.5932738251923012,MYB,100,590.0,2
5,split5_seed3214,donor_comb_5,0.37370388937116095,MYB,100,357.0,2
6,split5_seed3214,donor_comb_6,0.5917027668859579,MYB,100,612.0,2
7,split5_seed3214,donor_comb_7,0.3974282716606542,MYB,100,379.0,2
8,split5_seed3214,donor_comb_8,0.356159160827146,MYB,100,314.0,2
9,split5_seed3214,donor_comb_9,0.6182790458297325,MYB,100,655.0,2
10,split5_seed3214,donor_comb_10,0.6401919369331692,MYB,100,801.0,3
11,split5_seed3214,donor_comb_11,0.6409696861166054,MYB,100,823.0,3
12,split5_seed3214,donor_comb_12,0.6225264402856631,MYB,100,758.0,3
13,split5_seed3214,donor_comb_13,0.442405054577475,MYB,100,525.0,3
14,split5_seed3214,donor_comb_14,0.6586120329838885,MYB,100,969.0,4
0,split5_seed3214,donor_comb_0,0.4568881359659702,PTEN,100,190.0,1
1,split5_seed3214,donor_comb_1,0.51127377639416,PTEN,100,681.0,1
2,split5_seed3214,donor_comb_2,0.5171664643347301,PTEN,100,185.0,1
3,split5_seed3214,donor_comb_3,0.4452681670981067,PTEN,100,229.0,1
4,split5_seed3214,donor_comb_4,0.6080297477030109,PTEN,100,871.0,2
5,split5_seed3214,donor_comb_5,0.633848453575672,PTEN,100,866.0,2
6,split5_seed3214,donor_comb_6,0.5528472453077392,PTEN,100,419.0,2
7,split5_seed3214,donor_comb_7,0.5877700208901042,PTEN,100,414.0,2
8,split5_seed3214,donor_comb_8,0.6040649243312727,PTEN,100,910.0,2
9,split5_seed3214,donor_comb_9,0.5948187487211207,PTEN,100,375.0,2
10,split5_seed3214,donor_comb_10,0.677600454105849,PTEN,100,1056.0,3
11,split5_seed3214,donor_comb_11,0.6335700222639827,PTEN,100,604.0,3
12,split5_seed3214,donor_comb_12,0.6564021919499566,PTEN,100,1100.0,3
13,split5_seed3214,donor_comb_13,0.6707384697881068,PTEN,100,1095.0,3
14,split5_seed3214,donor_comb_14,0.7002440168668306,PTEN,100,1285.0,4
0,split5_seed3214,donor_comb_0,0.2334067246266082,STAT5B,100,15.0,1
1,split5_seed3214,donor_comb_1,0.19433411125498323,STAT5B,100,8.0,1
2,split5_seed3214,donor_comb_2,0.3105291415062652,STAT5B,100,53.0,1
3,split5_seed3214,donor_comb_3,0.1394698768177359,STAT5B,100,6.0,1
4,split5_seed3214,donor_comb_4,0.2614938244783978,STAT5B,100,23.0,2
5,split5_seed3214,donor_comb_5,0.35501604019576544,STAT5B,100,61.0,2
6,split5_seed3214,donor_comb_6,0.24329786727488717,STAT5B,100,21.0,2
7,split5_seed3214,donor_comb_7,0.36805540355993877,STAT5B,100,59.0,2
8,split5_seed3214,donor_comb_8,0.21643153299231763,STAT5B,100,14.0,2
9,split5_seed3214,donor_comb_9,0.37798396083784536,STAT5B,100,68.0,2
10,split5_seed3214,donor_comb_10,0.39290748834415007,STAT5B,100,76.0,3
11,split5_seed3214,donor_comb_11,0.3883665331178552,STAT5B,100,74.0,3
12,split5_seed3214,donor_comb_12,0.27085375147240326,STAT5B,100,29.0,3
13,split5_seed3214,donor_comb_13,0.39207362319791245,STAT5B,100,67.0,3
14,split5_seed3214,donor_comb_14,0.3982002909190386,STAT5B,100,82.0,4
0,split4_seed5435,donor_comb_0,0.08845175065150228,FOXK1,10,26.0,1
1,split4_seed5435,donor_comb_1,0.175434306770737,FOXK1,10,71.0,1
2,split4_seed5435,donor_comb_2,0.21967382859254084,FOXK1,10,60.0,1
3,split4_seed5435,donor_comb_3,-0.04369775231480667,FOXK1,10,9.0,1
4,split4_seed5435,donor_comb_4,0.16714493431244262,FOXK1,10,97.0,2
5,split4_seed5435,donor_comb_5,0.25799253951426326,FOXK1,10,131.0,2
6,split4_seed5435,donor_comb_6,0.003593607912408568,FOXK1,10,35.0,2
7,split4_seed5435,donor_comb_7,0.07004874164303951,FOXK1,10,69.0,2
8,split4_seed5435,donor_comb_8,0.06132803150993695,FOXK1,10,80.0,2
9,split4_seed5435,donor_comb_9,0.178991884238342,FOXK1,10,86.0,2
10,split4_seed5435,donor_comb_10,0.23527158994619676,FOXK1,10,157.0,3
11,split4_seed5435,donor_comb_11,0.08206184925857311,FOXK1,10,95.0,3
12,split4_seed5435,donor_comb_12,0.08483585914081718,FOXK1,10,106.0,3
13,split4_seed5435,donor_comb_13,0.15711798786442527,FOXK1,10,140.0,3
14,split4_seed5435,donor_comb_14,0.15731356226123383,FOXK1,10,166.0,4
0,split4_seed5435,donor_comb_0,0.14546629429213376,GATA3,10,95.0,1
1,split4_seed5435,donor_comb_1,0.10734895266969975,GATA3,10,70.0,1
2,split4_seed5435,donor_comb_2,0.24814088159284767,GATA3,10,247.0,1
3,split4_seed5435,donor_comb_3,0.12313295470839081,GATA3,10,98.0,1
4,split4_seed5435,donor_comb_4,0.1892056621985689,GATA3,10,165.0,2
5,split4_seed5435,donor_comb_5,0.27623129932333484,GATA3,10,317.0,2
6,split4_seed5435,donor_comb_6,0.18623179528372955,GATA3,10,193.0,2
7,split4_seed5435,donor_comb_7,0.277704193168143,GATA3,10,345.0,2
8,split4_seed5435,donor_comb_8,0.16611594436121077,GATA3,10,168.0,2
9,split4_seed5435,donor_comb_9,0.2835621277864472,GATA3,10,342.0,2
10,split4_seed5435,donor_comb_10,0.3065616387353941,GATA3,10,412.0,3
11,split4_seed5435,donor_comb_11,0.3053510788196958,GATA3,10,440.0,3
12,split4_seed5435,donor_comb_12,0.21947582099254065,GATA3,10,263.0,3
13,split4_seed5435,donor_comb_13,0.29886626327244714,GATA3,10,415.0,3
14,split4_seed5435,donor_comb_14,0.3249640170508129,GATA3,10,510.0,4
0,split4_seed5435,donor_comb_0,0.11729103199290021,IRF1,10,52.0,1
1,split4_seed5435,donor_comb_1,0.21742787249602083,IRF1,10,325.0,1
2,split4_seed5435,donor_comb_2,0.06720729907239191,IRF1,10,38.0,1
3,split4_seed5435,donor_comb_3,0.15919826511009405,IRF1,10,42.0,1
4,split4_seed5435,donor_comb_4,0.2432603361769729,IRF1,10,377.0,2
