gene_id,gene_name,gene_biotype,DonorH_NTC1_cpm,DonorH_NTC1_count,DonorH_SGF29-4_cpm,DonorH_SGF29-4_count,DonorH_GATA3-3_cpm,DonorH_GATA3-3_count,DonorH_ATP2A2-3_cpm,DonorH_ATP2A2-3_count,DonorH_NTC2_cpm,DonorH_NTC2_count
ENSG00000175202,HIGD2B,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175203,DCTN2,protein_coding,39.58328483746593,442.0,51.08789814176942,615.0,40.73768079951868,476.0,43.77689816786802,490.0,44.31203246143103,493.0
ENSG00000175206,NPPA,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0893406085058531,1.0,0.0,0.0
ENSG00000175213,ZNF408,protein_coding,8.95549430711899,100.0,10.965207406038315,132.0,10.441170288952266,122.0,10.452851195184811,117.0,9.168006716158144,102.0
ENSG00000175215,CTDSP2,protein_coding,46.971567640839105,524.5,53.24771172174666,641.0,59.90835411693923,700.0,54.6764524055821,612.0,52.98568587426692,589.5
ENSG00000175216,CKAP5,protein_coding,79.61434439028783,889.0,82.40519505143946,992.0,74.50031751256515,870.5,62.98512899662643,705.0,73.88334824198033,822.0
ENSG00000175220,ARHGAP1,protein_coding,48.51639040881712,541.75,54.60424078947853,657.33,54.08868543129371,632.0,53.60436510351186,600.0,49.43533033222529,550.0
ENSG00000175221,MED16,protein_coding,29.19491144120791,326.0,35.47078456347243,427.0,31.665844318953596,370.0,29.750422632449084,333.0,29.661198199335175,330.0
ENSG00000175224,ATG13,protein_coding,34.65776296855049,387.0,42.033295056480206,506.0,34.23334520967956,400.0,39.935252002116336,447.0,34.96426090770116,389.0
ENSG00000175229,GAL3ST3,protein_coding,0.1791098861423798,2.0,0.2492092592281435,3.0,0.0855833630241989,1.0,0.0893406085058531,1.0,0.1797648375717283,2.0
ENSG00000175262,C1orf127,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175264,CHST1,protein_coding,0.5373296584271394,6.0,1.079906789988622,13.0,0.8558336302419891,10.0,0.982746693564384,11.0,0.4494120939293208,5.0
ENSG00000175265,GOLGA8A,protein_coding,83.38281639472349,931.08,75.92575431150772,914.0,92.39408705366463,1079.58,93.79245102769976,1049.83,83.73266369253534,931.58
ENSG00000175267,VWA3A,protein_coding,0.0,0.0,0.0830697530760478,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175274,TP53I11,protein_coding,5.194186698129014,58.0,18.607624689034715,224.0,3.1665844318953593,37.0,8.93406085058531,100.0,5.213180289580121,58.0
ENSG00000175279,CENPS,protein_coding,16.403778922349854,183.17,21.3215135220292,256.67,12.009913333185834,140.33,13.71378340564845,153.5,15.44449601997504,171.83
ENSG00000175283,DOLK,protein_coding,15.761669980529422,176.0,21.016647528240103,253.0,18.91392322834796,221.0,16.70669379059453,187.0,16.62824747538487,185.0
ENSG00000175287,PHYHD1,protein_coding,0.0,0.0,0.1661395061520957,2.0,0.1711667260483978,2.0,0.0,0.0,0.0,0.0
ENSG00000175294,CATSPER1,protein_coding,0.4477747153559495,5.0,3.6550691353461047,44.0,0.5135001781451934,6.0,0.982746693564384,11.0,1.5280011193596907,17.0
ENSG00000175302,ANKRD30BP1,unprocessed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175305,CCNE2,protein_coding,18.000543557309168,201.0,16.780090121361663,202.0,13.008671179678233,152.0,16.885375007606235,189.0,14.920481518453451,166.0
ENSG00000175309,PHYKPL,protein_coding,23.015620369295807,257.0,20.185949997479625,243.0,24.73359191399348,289.0,27.963610462332017,313.0,24.448017909755052,272.0
ENSG00000175311,ANKS4B,protein_coding,0.0,0.0,0.0,0.0,0.0855833630241989,1.0,0.0,0.0,0.0,0.0
ENSG00000175315,CST6,protein_coding,10.567483282400408,118.0,29.822041354301177,359.0,7.616919309153703,89.0,9.023401459091165,101.0,8.44894736587123,94.0
ENSG00000175318,GRAMD2A,protein_coding,0.3582197722847596,4.0,0.1661395061520957,2.0,0.1711667260483978,2.0,0.1786812170117062,2.0,0.1797648375717283,2.0
ENSG00000175319,NF1P5,transcribed_processed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175322,ZNF519,protein_coding,6.000181185769724,67.0,5.233394443791013,63.0,4.279168151209945,50.0,4.824392859316068,54.0,6.112004477438763,68.0
ENSG00000175324,LSM1,protein_coding,126.6306895026625,1414.0,113.7224919611095,1369.0,133.9379631328713,1565.0,125.34487373371188,1403.0,123.1389137366339,1370.0
ENSG00000175325,PROP1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175329,ISX,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175334,BANF1,protein_coding,297.77735010715213,3325.08,309.1299642144891,3721.33,247.1151140633324,2887.42,239.76071082890277,2683.67,265.4227826746569,2953.0
ENSG00000175336,APOF,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175344,CHRNA7,protein_coding,0.1791098861423798,2.0,0.0,0.0,0.0427916815120994,0.5,0.0446703042529265,0.5,0.0,0.0
ENSG00000175348,TMEM9B,protein_coding,66.04677051500255,737.5,61.55468702935145,741.0,66.92618988492355,782.0,66.4694127283547,744.0,63.86145854735649,710.5
ENSG00000175352,NRIP3,protein_coding,3.671752665918786,41.0,9.553021603745504,115.0,2.481917527701768,29.0,3.7523055572458297,42.0,3.5952967514345664,40.0
ENSG00000175354,PTPN2,protein_coding,76.47992138279618,854.0,78.45938178032719,944.5,90.43337220678026,1056.67,82.89289678998567,927.83,73.79346582319448,821.0
ENSG00000175356,SCUBE2,protein_coding,0.0,0.0,0.0830697530760478,1.0,0.0,0.0,0.0,0.0,0.0898824187858641,1.0
ENSG00000175376,EIF1AD,protein_coding,18.6274281588075,208.0,19.438322219795193,234.0,20.454423762783534,239.0,23.13921760301595,259.0,20.762838739534622,231.0
ENSG00000175387,SMAD2,protein_coding,163.70643593413516,1828.0,140.4709524515969,1691.0,152.10987860379944,1777.33,168.85375007606237,1890.0,162.10294228030602,1803.5
ENSG00000175390,EIF3F,protein_coding,306.1883503603983,3419.0,315.3950849914847,3796.75,303.9921054619545,3552.0,289.44123640683756,3239.75,300.0724551166075,3338.5
ENSG00000175395,ZNF25,protein_coding,12.716801916108968,142.0,10.965207406038315,132.0,15.7473387964526,184.0,12.865047624842846,144.0,11.774596860948206,131.0
ENSG00000175398,OR10P1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175414,ARL10,protein_coding,24.478052589648332,273.33,24.775553854931267,298.25,22.12329934175542,258.5,18.404165352205737,206.0,25.0771948412561,279.0
ENSG00000175416,CLTB,protein_coding,81.6741080809252,912.0,81.24221850837479,978.0,83.18702885952135,972.0,87.28577451021847,977.0,77.02923289948558,857.0
ENSG00000175426,PCSK1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0898824187858641,1.0
ENSG00000175445,LPL,protein_coding,0.7164395445695192,8.0,1.661395061520957,20.0,0.2567500890725967,3.0,2.3228558211521806,26.0,0.3595296751434566,4.0
ENSG00000175449,RFESD,protein_coding,6.627065787268053,74.0,7.310138270692209,88.0,8.986253117540885,105.0,5.2710959018453325,59.0,5.39294512715185,60.0
ENSG00000175455,CCDC14,protein_coding,16.38855458202775,183.0,16.032462343677235,193.0,16.945505878791383,198.0,12.954388233348698,145.0,15.909188125097955,177.0
ENSG00000175463,TBC1D10C,protein_coding,31.16512018877409,348.0,23.924088885901774,288.0,28.32809316100984,331.0,28.23163228784958,316.0,29.211786105405853,325.0
ENSG00000175467,SART1,protein_coding,78.53968507343355,877.0,77.08873085457239,928.0,74.28635910500465,868.0,77.81567000859805,871.0,75.32146694255417,838.0
ENSG00000175470,PPP2R2D,protein_coding,24.388497646577147,272.33,25.0039956758904,301.0,27.55784289379205,322.0,24.211304905086187,271.0,25.346842097613695,282.0
ENSG00000175471,MCTP1,protein_coding,0.895549430711899,10.0,0.6645580246083828,8.0,0.0855833630241989,1.0,0.0893406085058531,1.0,0.4494120939293208,5.0
ENSG00000175482,POLD4,protein_coding,12.089917314610636,135.0,13.33269536870568,160.5,11.981670823387846,140.0,14.60718949070698,163.5,13.482362817879624,150.0
ENSG00000175485,OR52W1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175489,LRRC25,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175497,DPP10,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175505,CLCF1,protein_coding,2.597093349064507,29.0,7.974696295300593,96.0,1.626083897459779,19.0,4.020327382763389,45.0,2.0672956320748757,23.0
ENSG00000175509,ACRP1,transcribed_processed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175513,TSGA10IP,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175514,GPR152,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175518,UBQLNL,protein_coding,0.0895549430711899,1.0,0.1661395061520957,2.0,0.0855833630241989,1.0,0.0893406085058531,1.0,0.0,0.0
ENSG00000175520,UBQLN3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175535,PNLIP,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175536,LIPT2,protein_coding,3.8508625520611655,43.0,3.8212086414982,46.0,4.792668329355139,56.0,3.484283731728271,39.0,3.6851791702204304,41.0
ENSG00000175538,KCNE3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1797648375717283,2.0
ENSG00000175544,CABP4,protein_coding,0.0895549430711899,1.0,0.2076743826901196,2.5,0.2567500890725967,3.0,0.2680218255175593,3.0,0.3595296751434566,4.0
ENSG00000175548,ALG10B,protein_coding,14.10490353371241,157.5,14.49567191177035,174.5,15.105463573771106,176.5,14.20515675243064,159.0,11.909420489127,132.5
ENSG00000175550,DRAP1,protein_coding,114.63032713112308,1280.0,132.08090739091605,1590.0,119.98787495992686,1402.0,121.94993061048947,1365.0,120.8918532669873,1345.0
ENSG00000175556,LONRF3,protein_coding,1.9702087475661776,22.0,1.993674073825148,24.0,1.3693338083871829,16.0,4.109667991269243,46.0,2.426825307218332,27.0
ENSG00000175564,UCP3,protein_coding,1.2537692029966587,14.0,2.9905111107377222,36.0,0.941416993266188,11.0,0.4467030425292654,5.0,1.3482362817879625,15.0
ENSG00000175567,UCP2,protein_coding,253.08226911918268,2826.0,209.5849870108687,2523.0,243.4846678038459,2845.0,245.3293109570726,2746.0,243.58135490969187,2710.0
ENSG00000175573,C11orf68,protein_coding,16.47810952509894,184.0,21.26585678746825,256.0,12.580754364557238,147.0,18.582846569217445,208.0,17.796718919601105,198.0
ENSG00000175575,PAAF1,protein_coding,15.045230435959905,168.0,18.19227592365448,219.0,14.121254898992818,165.0,11.212246367484562,125.5,14.785657890274654,164.5
ENSG00000175581,MRPL48,protein_coding,43.61325727566948,487.0,36.17687746461883,435.5,47.66993320447879,557.0,40.47129565315145,453.0,42.24473682935615,470.0
ENSG00000175582,RAB6A,protein_coding,74.21149467480294,828.67,65.1266864116215,784.0,74.08694986915826,865.67,82.4461937474564,922.83,74.93946666271424,833.75
ENSG00000175591,P2RY2,protein_coding,0.3582197722847596,4.0,0.0,0.0,0.1283750445362983,1.5,0.2233515212646327,2.5,0.4943533033222529,5.5
ENSG00000175592,FOSL1,protein_coding,19.88119736180416,222.0,16.4893459855955,198.5,14.420796669577514,168.5,19.87828539255231,222.5,19.01013157321027,211.5
ENSG00000175595,ERCC4,protein_coding,21.985738523977123,245.5,21.598135799772436,260.0,20.36884039975934,238.0,21.531086649910595,241.0,20.717897530141688,230.5
ENSG00000175600,SUGCT,protein_coding,0.2686648292135697,3.0,0.4153487653802392,5.0,0.1711667260483978,2.0,0.2680218255175593,3.0,0.8089417690727775,9.0
ENSG00000175602,CCDC85B,protein_coding,185.2891772142919,2069.0,150.43932282072265,1811.0,176.47289455589814,2062.0,145.44651064752884,1628.0,183.18036948559111,2038.0
ENSG00000175604,,lncRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175606,TMEM70,protein_coding,96.31634127306474,1075.5,103.1310984439134,1241.5,103.256327488696,1206.5,115.0707037555388,1288.0,88.5341825040762,985.0
ENSG00000175611,ERCC6L2-AS1,lncRNA,7.522615217979952,84.0,7.6424172829964,92.0,8.216002850323095,96.0,10.274169978173106,115.0,8.179300109513639,91.0
ENSG00000175619,OR4B1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175634,RPS6KB2,protein_coding,41.956490828852466,468.5,42.282504315708344,509.0,32.17934449709879,376.0,37.43371496395245,419.0,41.61555989785511,463.0
ENSG00000175643,RMI2,protein_coding,36.89663654533024,412.0,45.937573451054455,553.0,30.724427325687408,359.0,34.03877184073003,381.0,36.22261477070326,403.0
ENSG00000175646,PRM1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175658,DRD5P2,transcribed_processed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175662,TOM1L2,protein_coding,5.552406470413774,62.0,7.310138270692209,88.0,3.765667973064752,44.0,5.092414684833626,57.0,5.033415452008393,56.0
ENSG00000175664,TEX26,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175676,GOLGA8DP,transcribed_unprocessed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175691,ZNF77,protein_coding,3.492642779776406,39.0,3.8212086414982,46.0,3.594501247016354,42.0,2.858899472187299,32.0,3.0110610293264495,33.5
ENSG00000175697,GPR156,protein_coding,0.0,0.0,0.0,0.0,0.0855833630241989,1.0,0.0893406085058531,1.0,0.0,0.0
ENSG00000175699,CCDC197,protein_coding,0.0,0.0,0.0,0.0,0.0855833630241989,1.0,0.0,0.0,0.0898824187858641,1.0
ENSG00000175701,MTLN,protein_coding,137.73550244349008,1538.0,124.77076912022385,1502.0,136.07754720847626,1590.0,126.14893921026456,1412.0,135.81233478544073,1511.0
ENSG00000175707,KDF1,protein_coding,0.1791098861423798,2.0,0.0830697530760478,1.0,0.2567500890725967,3.0,0.0893406085058531,1.0,0.1797648375717283,2.0
ENSG00000175711,B3GNTL1,protein_coding,7.567392689515547,84.5,8.140835801452688,98.0,7.616919309153703,89.0,8.040654765526778,90.0,9.527536391301602,106.0
ENSG00000175718,RBMXL3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175727,MLXIP,protein_coding,51.53886973746979,575.5,57.52580400516313,692.5,67.52527342609294,789.0,64.99529268800813,727.5,56.13157053177217,624.5
ENSG00000175728,LINC02873,lncRNA,0.0,0.0,0.0,0.0,0.0855833630241989,1.0,0.0,0.0,0.0898824187858641,1.0
ENSG00000175730,BAK1P1,processed_pseudogene,0.0895549430711899,1.0,0.1661395061520957,2.0,0.0,0.0,0.0446703042529265,0.5,0.1348236281787962,1.5
ENSG00000175741,RWDD4P2,processed_pseudogene,8.089498007620584,90.33,9.802230862973644,118.0,9.499753295686078,111.0,7.281259593227027,81.5,9.107785495571616,101.33
ENSG00000175745,NR2F1,protein_coding,0.2686648292135697,3.0,0.0415348765380239,0.5,0.2567500890725967,3.0,0.1786812170117062,2.0,0.0898824187858641,1.0
ENSG00000175746,LINC02915,lncRNA,0.0,0.0,0.1661395061520957,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175749,EIF3KP1,processed_pseudogene,0.0895549430711899,1.0,0.0,0.0,0.0855833630241989,1.0,0.0893406085058531,1.0,0.0,0.0
ENSG00000175756,AURKAIP1,protein_coding,141.31770016633766,1578.0,137.3973715877831,1654.0,122.89770930274965,1436.0,115.33872558105637,1291.0,133.2057446406507,1482.0
ENSG00000175764,TTLL11,protein_coding,1.5224340322102283,17.0,1.2460462961407175,15.0,2.3107508016533704,27.0,1.965493387128768,22.0,2.1571780508607397,24.0
ENSG00000175766,EIF4E1B,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175768,TOMM5,protein_coding,91.4203725353628,1020.83,87.80472900138257,1057.0,104.99623725897794,1226.83,91.3355842937888,1022.33,94.86999420429176,1055.49
ENSG00000175772,LINC01106,lncRNA,1.1642142599254688,13.0,0.6230231480703589,7.5,0.8558336302419891,10.0,0.8040654765526779,9.0,1.0336478160374378,11.5
ENSG00000175773,ZBTB44-DT,lncRNA,0.4477747153559495,5.0,0.3322790123041914,4.0,0.5135001781451934,6.0,0.3573624340234124,4.0,0.0898824187858641,1.0
ENSG00000175779,LINC02694,lncRNA,2.4179834629221273,27.0,2.9074413576616744,35.0,2.0540007125807738,24.0,4.199008599775095,47.0,2.696472563575925,30.0
ENSG00000175782,SLC35E3,protein_coding,14.866120549817524,166.0,12.69555036261239,152.83,13.008671179678233,152.0,12.083317300416631,135.25,16.478143836012478,183.33
ENSG00000175785,PRIMA1,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0893406085058531,1.0,0.0,0.0
ENSG00000175787,ZNF169,protein_coding,7.970389933335902,89.0,8.306975307604784,100.0,8.472752939395692,99.0,9.470104501620428,106.0,7.999535271941911,89.0
ENSG00000175792,RUVBL1,protein_coding,162.63177661728088,1816.0,137.93732498277743,1660.5,153.62213662843703,1795.0,129.58855263773992,1450.5,157.96835101615628,1757.5
ENSG00000175793,SFN,protein_coding,1.746321389888203,19.5,0.8306975307604785,10.0,0.5990835411693923,7.0,1.6081309531053558,18.0,0.7190593502869133,8.0
ENSG00000175800,OR52B3P,unitary_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175806,MSRA,protein_coding,5.104631755057825,57.0,8.306975307604784,100.0,5.306168507500333,62.0,8.576698416561898,96.0,6.831063827725676,76.0
ENSG00000175809,CBLL2,protein_coding,0.0895549430711899,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175820,CCDC168,protein_coding,0.5373296584271394,6.0,0.498418518456287,6.0,0.2567500890725967,3.0,1.3401091275877963,15.0,0.8988241878586416,10.0
ENSG00000175826,CTDNEP1,protein_coding,266.47073310832553,2975.5,256.2909556778766,3085.25,267.4694052913776,3125.25,242.2542072123011,2711.58,263.8947815552972,2936.0
ENSG00000175832,ETV4,protein_coding,2.3284285198509376,26.0,3.571999382270057,43.0,1.1125837193145858,13.0,2.0548339956346213,23.0,2.247060469646604,25.0
ENSG00000175841,ARB2BP,transcribed_processed_pseudogene,0.0895549430711899,1.0,0.1661395061520957,2.0,0.0427916815120994,0.5,0.0446703042529265,0.5,0.0898824187858641,1.0
ENSG00000175854,SWI5,protein_coding,14.687010663675144,164.0,13.706509257547896,165.0,10.612337015000666,124.0,14.428508273695272,161.5,13.752010074237218,153.0
ENSG00000175857,GAPT,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175866,BAIAP2,protein_coding,3.671752665918786,41.0,9.220742591441311,111.0,3.252167794919558,38.0,4.91373346782192,55.0,2.876237401147653,32.0
ENSG00000175868,CALCB,protein_coding,0.4477747153559495,5.0,0.498418518456287,6.0,0.1711667260483978,2.0,0.1786812170117062,2.0,0.2696472563575924,3.0
ENSG00000175874,CREG2,protein_coding,0.0,0.0,0.0830697530760478,1.0,0.0,0.0,0.1786812170117062,2.0,0.0,0.0
ENSG00000175877,TMEM270,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175879,HOXD8,protein_coding,0.0895549430711899,1.0,0.0830697530760478,1.0,0.0855833630241989,1.0,0.0,0.0,0.0898824187858641,1.0
ENSG00000175886,RPL7AP66,processed_pseudogene,17.940541745451476,200.33,15.201764812916757,183.0,13.900449822390383,162.42,14.636671891513917,163.83,15.601790252850302,173.58
ENSG00000175893,ZDHHC21,protein_coding,26.15004337678745,292.0,25.21167005858052,303.5,29.397885198812325,343.5,30.19712567497835,338.0,26.020960238507673,289.5
ENSG00000175894,TSPEAR,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175895,PLEKHF2,protein_coding,17.10499412659727,191.0,19.60446172594729,236.0,15.704547114940498,183.5,20.72702117335792,232.0,16.763071103563664,186.5
ENSG00000175899,A2M,protein_coding,0.1791098861423798,2.0,0.0,0.0,0.0,0.0,0.2680218255175593,3.0,0.2696472563575924,3.0
ENSG00000175906,ARL4D,protein_coding,3.0448680644204567,34.0,2.076743826901196,25.0,1.882833986532376,22.0,1.7868121701170618,20.0,2.247060469646604,25.0
ENSG00000175920,DOK7,protein_coding,0.0,0.0,0.0830697530760478,1.0,0.2567500890725967,3.0,0.0,0.0,0.0,0.0
ENSG00000175928,LRRN1,protein_coding,0.895549430711899,10.0,0.1661395061520957,2.0,0.2567500890725967,3.0,0.1786812170117062,2.0,0.0898824187858641,1.0
ENSG00000175931,UBE2O,protein_coding,48.89699891686968,546.0,45.10687592029398,543.0,45.55859163867181,532.33,39.220527134069506,439.0,49.16568307586769,547.0
ENSG00000175938,ORAI3,protein_coding,9.67193385168851,108.0,11.920509566412864,143.5,8.429961257883592,98.5,12.597025799325287,141.0,11.145419929447156,124.0
ENSG00000175946,KLHL38,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0893406085058531,1.0,0.0,0.0
ENSG00000175967,LINC02880,lncRNA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000175970,UNC119B,protein_coding,20.50808196330249,229.0,20.725903392473935,249.5,23.150299698045803,270.5,22.379822430716203,250.5,24.53790032854092,273.0
ENSG00000175984,DENND2C,protein_coding,0.3582197722847596,4.0,0.996837036912574,12.0,1.1125837193145858,13.0,0.3126921297704858,3.5,0.8089417690727775,9.0
ENSG00000175985,PLEKHD1,protein_coding,0.0,0.0,0.0830697530760478,1.0,0.0,0.0,0.1786812170117062,2.0,0.0,0.0
ENSG00000176007,FAM220BP,processed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176009,ASCL3,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176014,TUBB6,protein_coding,20.06030724794654,224.0,31.56650616889818,380.0,11.981670823387846,140.0,13.937134926913084,156.0,22.223428044804912,247.25
ENSG00000176018,LYSMD3,protein_coding,18.17965344345155,203.0,16.281671602905377,196.0,28.15692643496144,329.0,28.767675938884697,322.0,19.86401455167598,221.0
ENSG00000176020,AMIGO3,protein_coding,0.5821071299627344,6.5,0.6645580246083828,8.0,0.385125133608895,4.5,0.4913733467821919,5.5,0.3145884657505245,3.5
ENSG00000176022,B3GALT6,protein_coding,68.24086662024669,762.0,83.73431110065621,1008.0,75.22777609827084,879.0,78.17303244262146,875.0,66.9624019954688,745.0
ENSG00000176024,ZNF613,protein_coding,1.880653804494988,21.0,1.7444648145970043,21.0,2.2251674386291715,26.0,2.858899472187299,32.0,2.247060469646604,25.0
ENSG00000176029,C11orf16,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176040,TMPRSS7,protein_coding,0.1791098861423798,2.0,0.0830697530760478,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176043,RPL36P3,processed_pseudogene,2.641870820600102,29.5,1.3706509257547894,16.5,0.7274585857056907,8.5,0.982746693564384,11.0,1.617883538145555,18.0
ENSG00000176046,NUPR1,protein_coding,0.805994487640709,9.0,0.1661395061520957,2.0,0.4279168151209945,5.0,0.4913733467821919,5.5,0.3595296751434566,4.0
ENSG00000176049,JAKMIP2,protein_coding,0.1791098861423798,2.0,0.498418518456287,6.0,0.3423334520967956,4.0,0.1786812170117062,2.0,0.4494120939293208,5.0
ENSG00000176054,RPL23P2,transcribed_processed_pseudogene,0.1343324146067848,1.5,0.2907441357661674,3.5,0.0855833630241989,1.0,0.3573624340234124,4.0,0.1797648375717283,2.0
ENSG00000176055,MBLAC2,protein_coding,11.463032713112309,128.0,11.546695677570648,139.0,14.03567153596862,164.0,10.899554237714078,122.0,11.594832023376476,129.0
ENSG00000176058,TPRN,protein_coding,18.76176057341429,209.5,19.022973454414956,229.0,16.43200570064619,192.0,19.208230828758417,215.0,17.257424406885917,192.0
ENSG00000176076,KCNE5,protein_coding,0.7164395445695192,8.0,0.2076743826901196,2.5,0.5135001781451934,6.0,0.8487357808056044,9.5,0.4044708845363887,4.5
ENSG00000176083,ZNF683,protein_coding,0.0,0.0,0.0,0.0,0.1711667260483978,2.0,0.0,0.0,0.0,0.0
ENSG00000176087,SLC35A4,protein_coding,21.00063415019403,234.5,24.04869351551585,289.5,22.850757927461107,267.0,22.91586608175132,256.5,22.875075581002427,254.5
ENSG00000176092,CRYBG2,protein_coding,1.4328790891390384,16.0,0.7476277776844306,9.0,0.0855833630241989,1.0,0.6253842595409717,7.0,0.8089417690727775,9.0
ENSG00000176095,IP6K1,protein_coding,28.74713672585196,321.0,30.5696691319856,368.0,29.69742696939702,347.0,28.857016547390547,323.0,29.211786105405853,325.0
ENSG00000176101,SSNA1,protein_coding,101.73441532887172,1136.0,89.21691480367538,1074.0,95.5966164980302,1117.0,89.87665215688821,1006.0,100.75819145895372,1121.0
ENSG00000176102,CSTF3,protein_coding,70.83795996931121,791.0,70.60929011464066,850.0,80.44836124274697,940.0,71.02578376215321,795.0,77.20899773705732,859.0
ENSG00000176105,YES1,protein_coding,15.000452964424309,167.5,16.65548549174759,200.5,18.74275650229956,219.0,12.41834458231358,139.0,17.257424406885917,192.0
ENSG00000176108,CHMP6,protein_coding,21.134966564800816,236.0,19.106043207491005,230.0,20.112090310686742,235.0,18.13614352668818,203.0,21.212250833463944,236.0
ENSG00000176115,AQP7P4,transcribed_unprocessed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176124,DLEU1,lncRNA,18.403540801129527,205.5,19.438322219795193,234.0,17.630172782984975,206.0,13.981805231166009,156.5,20.26848543621237,225.5
ENSG00000176125,UFSP1,protein_coding,4.5673020966306845,51.0,3.6550691353461047,44.0,3.5089178839921553,41.0,4.288349208280949,48.0,3.3256494950769744,37.0
ENSG00000176134,,transcribed_unprocessed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176136,MC5R,protein_coding,0.0,0.0,0.0830697530760478,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000176142,TMEM39A,protein_coding,25.34404888914674,283.0,26.49925123125926,319.0,26.78759262657426,313.0,31.89459723658955,357.0,25.43672451639956,283.0
ENSG00000176148,TCP11L1,protein_coding,5.641961413484964,63.0,7.310138270692209,88.0,5.006626736915636,58.5,7.236589288974101,81.0,6.47153415258222,72.0
ENSG00000176153,GPX2,protein_coding,2.5075384059933175,28.0,1.079906789988622,13.0,1.1981670823387849,14.0,1.7868121701170618,20.0,1.7976483757172832,20.0
