gene_id,gene_name,gene_biotype,Donor6_NTC2_cpm,Donor6_NTC2_count,Donor6_MEN1_cpm,Donor6_MEN1_count,Donor6_ELOB_cpm,Donor6_ELOB_count,Donor6_SGF29_cpm,Donor6_SGF29_count,Donor6_GATA3_cpm,Donor6_GATA3_count,Donor6_NTC3_cpm,Donor6_NTC3_count,Donor6_MED24_cpm,Donor6_MED24_count,Donor6_NFKB2_cpm,Donor6_NFKB2_count,Donor6_KDM1A_cpm,Donor6_KDM1A_count,Donor6_CYB5R4_cpm,Donor6_CYB5R4_count,Donor6_NTC1_cpm,Donor6_NTC1_count
ENSG00000120949,TNFRSF8,protein_coding,20.000555206423513,178.0,50.9790375541719,466.5,79.558475642173,920.0,43.215190436236995,530.0,15.82220394101254,139.0,21.18499323095974,151.0,25.47271448794463,272.0,26.61258505007282,315.0,13.654877516020184,171.0,34.65337154355434,371.0,23.555486772490756,301.0
ENSG00000120952,PRAMEF2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000120963,ZNF706,protein_coding,277.0492637967543,2465.67,204.88109105613745,1874.83,238.8769174137432,2762.33,197.97449505506307,2428.0,251.82688089798756,2212.33,302.8331648279907,2158.5,299.7098983720729,3200.33,219.65943215933123,2600.0,262.4507385121524,3286.67,201.44443883244568,2156.67,270.8231442157993,3460.67
ENSG00000120992,LYPLA1,protein_coding,166.85856450302762,1485.0,152.11751398801135,1392.0,147.7452778637528,1708.5,147.3801070066007,1807.5,149.40030699697093,1312.5,147.73376074305037,1053.0,175.2653866330455,1871.5,157.98582236074975,1870.0,178.35186509959695,2233.5,144.6381289358326,1548.5,163.6754172247987,2091.5
ENSG00000121005,CRISPLD1,protein_coding,0.449450678796034,4.0,0.9835184094052456,9.0,2.4213449108487435,28.0,0.7338428564644018,9.0,0.2276576106620509,2.0,0.1402979684169519,1.0,0.2809490568523304,3.0,0.1689687939687163,2.0,2.2358863768921937,28.0,0.1868106282671393,2.0,0.6260594491027444,8.0
ENSG00000121022,COPS5,protein_coding,44.66416120535588,397.5,45.13256700937406,413.0,42.9788721675652,497.0,41.38058329507599,507.5,43.653346844448265,383.5,55.55799549311296,396.0,46.122470166590915,492.5,45.36812118060033,537.0,44.158755943620825,553.0,45.09888782311144,482.83,43.2763594192272,553.0
ENSG00000121039,RDH10,protein_coding,135.39701698730525,1205.0,299.09887628246196,2737.0,418.1143801412027,4835.0,130.05326178452455,1595.0,164.0273084820077,1441.0,119.74431604386844,853.5,165.10439574355289,1763.0,139.14580183323787,1647.0,81.37029350189805,1019.0,144.77823690703298,1550.0,127.40309789240848,1628.0
ENSG00000121053,EPX,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121057,AKAP1,protein_coding,58.31622557378542,519.0,45.6789661257103,418.0,26.115934395582876,302.0,45.09056662497935,553.0,40.75071230850711,358.0,52.190844251106114,372.0,57.03265854102308,609.0,38.440400627882966,455.0,44.79758062273288,561.0,45.48838798304842,487.0,48.44134987432484,619.0
ENSG00000121058,COIL,protein_coding,36.29314231277974,323.0,33.38498600814473,305.5,27.11041534111004,313.5,34.735228539315024,426.0,28.627944540752907,251.5,36.126726867365115,257.5,30.62344719690402,327.0,26.52810065308846,314.0,26.79070998026182,335.5,31.430888205946182,336.5,29.8160812635182,381.0
ENSG00000121060,TRIM25,protein_coding,30.057014144484775,267.5,44.80472753957231,410.0,57.50694163265766,665.0,44.27518567335224,543.0,42.85654520713109,376.5,37.319259598909206,266.0,25.70683870198824,274.5,28.34451518825216,335.5,37.69065606761127,472.0,40.397798362768874,432.5,33.41592309585898,427.0
ENSG00000121064,SCPEP1,protein_coding,13.708245703279037,122.0,16.71981295988918,153.0,24.386402316405203,282.0,19.936064267282916,244.5,10.01693486913024,88.0,14.310392778529096,102.0,21.44577800639456,229.0,8.955346080341965,106.0,26.910489607595338,337.0,11.02182706776122,118.0,13.38202072457116,171.0
ENSG00000121067,SPOP,protein_coding,96.96898395024436,863.0,103.16015316428356,944.0,79.99085866196742,925.0,109.50566180352128,1343.0,91.1768730701514,801.0,77.16388262932355,550.0,98.613118955168,1053.0,89.4689764064353,1059.0,87.71861375057411,1098.5,83.0840269218102,889.5,86.08317425162736,1100.0
ENSG00000121068,TBX2,protein_coding,0.0,0.0,0.1092798232672495,1.0,2.940204534602046,34.0,0.0815380951627113,1.0,0.0,0.0,0.2805959368339038,2.0,0.0936496856174435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2347722934135291,3.0
ENSG00000121073,SLC35B1,protein_coding,87.08106901673159,775.0,94.8548865959726,868.0,98.23742209729188,1136.0,91.03728324916716,1116.5,94.8193948407442,833.0,78.14596840824223,557.0,99.7369151825773,1065.0,80.26017713514025,950.0,91.91090070724697,1151.0,89.48229093995973,958.0,90.46559039534657,1156.0
ENSG00000121075,TBX4,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0844843969843581,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121089,NACA3P,processed_pseudogene,2.0596077355828255,18.33,1.511339955786061,13.83,1.282448036710245,14.83,1.277701951199686,15.67,0.853716039982691,7.5,3.367151242006846,24.0,1.014226095236913,10.83,1.9287787831528964,22.83,1.8102694344337869,22.67,1.7438772148737456,18.67,1.6042773383257825,20.5
ENSG00000121101,TEX14,protein_coding,0.1123626696990085,1.0,0.0,0.0,0.0864766039588837,1.0,0.0,0.0,0.0,0.0,0.2805959368339038,2.0,0.187299371234887,2.0,0.1689687939687163,2.0,0.2395592546670207,3.0,0.2335132853339241,2.5,0.078257431137843,1.0
ENSG00000121104,FAM117A,protein_coding,8.876650906221672,79.0,11.365101619793952,104.0,10.463669079024928,121.0,15.533007128496504,190.5,19.80621212759843,174.0,9.399963883935778,67.0,13.766503785764192,147.0,16.558941808934197,196.0,13.49517134624217,169.0,15.78549808857327,169.0,12.59944641319273,161.0
ENSG00000121152,NCAPH,protein_coding,14.045333712376063,125.0,16.173413843552932,148.0,28.96966232622604,335.0,22.83066664555917,280.0,17.07432079965382,150.0,22.167079009878403,158.0,10.957013217240888,117.0,15.20719145718447,180.0,13.095905921797137,164.0,15.131660889638283,162.0,11.503842377262927,147.0
ENSG00000121207,LRAT,protein_coding,0.0,0.0,0.1092798232672495,1.0,0.0864766039588837,1.0,0.0815380951627113,1.0,0.0,0.0,0.0,0.0,0.0936496856174435,1.0,0.0,0.0,0.0,0.0,0.0934053141335696,1.0,0.0,0.0
ENSG00000121210,TMEM131L,protein_coding,43.03490249472026,383.0,22.074524299984404,202.0,19.457235890748834,225.0,48.148245193581026,590.5,45.30386452174814,398.0,33.390916483234555,238.0,44.29630129705077,473.0,43.34049565297574,513.0,44.47816828317685,557.0,55.01573002467253,589.0,46.7196863892923,597.0
ENSG00000121211,MND1,protein_coding,7.303573530435553,65.0,3.3330346096511105,30.5,14.52806946509246,168.0,10.273799990501624,126.0,9.447790842475117,83.0,8.347729120808639,59.5,3.8864619531239057,41.5,6.800993957240832,80.5,7.665896149344665,96.0,7.892749044286635,84.5,7.277941095819402,93.0
ENSG00000121236,TRIM6,protein_coding,0.224725339398017,2.0,0.218559646534499,2.0,0.1297149059383255,1.5,0.0815380951627113,1.0,0.1138288053310254,1.0,0.0,0.0,0.2809490568523304,3.0,0.0,0.0,0.3992654244450346,5.0,0.2802159424007089,3.0,0.078257431137843,1.0
ENSG00000121270,ABCC11,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0815380951627113,1.0,0.1138288053310254,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934053141335696,1.0,0.0,0.0
ENSG00000121274,TENT4B,protein_coding,78.65386878930595,700.0,49.394480116796785,452.0,56.728652197027714,656.0,54.793599949342,672.0,65.45156306533964,575.0,61.450510166624944,438.0,67.05317490208954,716.0,61.25118781365967,725.0,69.59196348076952,871.5,73.50998222311932,787.0,60.96253885637973,779.0
ENSG00000121281,ADCY7,protein_coding,15.618411088162183,139.0,24.0415611187949,220.0,21.53267438576204,249.0,33.919847587687904,416.0,26.18062522613586,230.0,17.116352146868135,122.0,12.455408187119984,133.0,18.840020527511868,223.0,23.317100787590014,292.0,25.686461386731654,275.0,18.938298335358017,242.0
ENSG00000121289,CEP89,protein_coding,7.640661539532578,68.0,7.540307805440217,69.0,10.93929040079879,126.5,8.969190467898244,110.0,11.952024559757673,105.0,6.734302484013692,48.0,8.615771076804801,92.0,7.77256452256095,92.0,8.30472082845672,104.0,10.554800497093373,113.0,8.803961003007343,112.5
ENSG00000121297,TSHZ3,protein_coding,0.5618133484950425,5.0,0.8742385861379962,8.0,1.1241958514654882,13.0,0.4892285709762678,6.0,0.5691440266551273,5.0,0.4208939052508557,3.0,0.2809490568523304,3.0,0.2534531909530745,3.0,1.5970616977801384,20.0,0.0934053141335696,1.0,0.2347722934135291,3.0
ENSG00000121310,ECHDC2,protein_coding,16.685856450302765,148.5,17.32085198785905,158.5,16.257601544270134,188.0,23.8091237875117,292.0,15.59454633035049,137.0,15.011882620613854,107.0,16.10774592620028,172.0,19.114594817711033,226.25,18.326282982027088,229.5,14.477823690703296,155.0,13.460278155709004,172.0
ENSG00000121314,TAS2R8,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078257431137843,1.0
ENSG00000121316,PLBD1,protein_coding,0.1123626696990085,1.0,0.0,0.0,0.4323830197944185,5.0,0.0815380951627113,1.0,0.2276576106620509,2.0,0.0,0.0,0.0936496856174435,1.0,0.2534531909530745,3.0,0.0798530848890069,1.0,0.0,0.0,0.0,0.0
ENSG00000121318,TAS2R10,protein_coding,0.224725339398017,2.0,0.1092798232672495,1.0,0.0,0.0,0.0815380951627113,1.0,0.2276576106620509,2.0,0.0701489842084759,0.5,0.0936496856174435,1.0,0.0,0.0,0.0,0.0,0.1401079712003544,1.5,0.1173861467067645,1.5
ENSG00000121335,PRB2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121350,PYROXD1,protein_coding,46.461963920540015,413.5,48.13776214922341,440.5,36.96874819242278,427.5,66.59623922414447,816.75,52.7596512709303,463.5,37.03866366207531,264.0,45.88834595254731,490.0,46.17072295195174,546.5,57.05502915319544,714.5,42.91974184437526,459.5,47.8152904252221,611.0
ENSG00000121351,IAPP,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121361,KCNJ8,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121377,TAS2R7,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000121380,BCL2L14,protein_coding,1.9101653848831448,17.0,3.3876745212847355,31.0,1.2106724554243715,14.0,1.7122999984169374,21.0,4.097836991916917,36.0,1.543277652586471,11.0,0.4682484280872174,5.0,1.7741723366715212,21.0,2.2358863768921937,28.0,4.109833821877065,44.0,1.79992091617039,23.0
ENSG00000121381,TAS2R9,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0934053141335696,1.0,0.0,0.0
ENSG00000121388,,transcribed_unprocessed_pseudogene,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
