gene_id,gene_name,gene_biotype,Donor8_ELOB_cpm,Donor8_ELOB_count,Donor8_GATA3_cpm,Donor8_GATA3_count,Donor8_SGF29_cpm,Donor8_SGF29_count,Donor8_MED24_cpm,Donor8_MED24_count,Donor8_NFKB2_cpm,Donor8_NFKB2_count,Donor8_KDM1A_cpm,Donor8_KDM1A_count,Donor8_NTC1_cpm,Donor8_NTC1_count,Donor8_NTC2_cpm,Donor8_NTC2_count,Donor8_NTC3_cpm,Donor8_NTC3_count
ENSG00000107929,LARP4B,protein_coding,75.62046495,451,97.33072577,749,90.77401037,622,91.14809403,578,97.51641482,788,71.29975146,524,91.20318093,750,90.78339728,769,93.53427436,727
ENSG00000107937,GTPBP4,protein_coding,97.58561109,582,160.4852421,1235,162.5759607,1114,164.1611866,1041,144.4183453,1167,108.7865483,799.5,161.8552451,1331,154.0602516,1305,151.8162913,1180
ENSG00000107938,EDRF1,protein_coding,17.27030574,103,24.56008968,189,25.68525052,176,17.03113176,108,23.01783396,186,17.82493786,131,20.24710617,166.5,20.54136687,174,20.84257558,162
ENSG00000107949,BCCIP,protein_coding,114.2690618,681.5,162.9542458,1254,167.683823,1149,196.0157109,1243,172.1387475,1391,143.824117,1057,167.2058317,1375,179.4418256,1520,181.9222338,1414
ENSG00000107951,MTPAP,protein_coding,41.66670852,248.5,61.66011933,474.5,58.52150829,401,59.76665681,379,55.56455616,449,53.40677948,392.5,62.13976727,511,59.14497014,501,62.78504248,488
ENSG00000107954,NEURL1,protein_coding,15.92892277,95,12.08512349,93,8.026640789,55,6.623217905,42,8.786377478,71,10.88545824,80,12.16042412,100,12.39565242,105,13.25176102,103
ENSG00000107957,SH3PXD2A,protein_coding,8.048297822,48,7.407011173,57,8.902274329,61,6.465522241,41,7.920114909,64,5.578797347,41,6.566629027,54,4.486045639,38,5.403630706,42
ENSG00000107959,PITRM1,protein_coding,40.40916198,241,40.80353523,314,41.44665425,284,35.63922016,226,34.03174375,275,26.39723623,194,32.58993665,268,32.11064247,272,34.35165234,267
ENSG00000107960,STN1,protein_coding,9.976535842,59.5,10.26585759,79,10.65354141,73,5.282804758,33.5,7.920114909,64,10.81742412,79.5,8.056280982,66.25,7.378364538,62.5,6.883196256,53.5
ENSG00000107968,MAP3K8,protein_coding,70.17109663,418.5,19.62208223,151,29.62560146,203,46.520221,295,37.24929043,301,26.80544091,197,32.58993665,268,43.91602573,372,40.78454604,317
ENSG00000107984,DKK1,protein_coding,0.670691485,4,0.259895129,2,0.583755694,4,0.315391329,2,0.495007182,4,0.408204684,3,0.608021206,5,0.590269163,5,0,0
ENSG00000108001,EBF3,protein_coding,0.335345743,2,0,0,0.291877847,2,0.157695664,1,0,0,0.136068228,1,0,0,0,0,0,0
ENSG00000108010,GLRX3,protein_coding,122.2335232,729,187.6442831,1444,144.771412,992,174.1748613,1104.5,134.2706981,1085,139.061729,1022,167.3882381,1376.5,167.0461731,1415,161.6586186,1256.5
ENSG00000108018,SORCS1,protein_coding,0,0,0.129947564,1,0.145938923,1,0,0,0,0,0.136068228,1,0,0,0,0,0,0
ENSG00000108021,TASOR2,protein_coding,27.83369663,166,47.17096589,363,47.43015011,325,47.62409065,302,43.560632,352,34.28919345,252,44.50715229,366,44.97851022,381,38.72602006,301
ENSG00000108039,XPNPEP1,protein_coding,29.00740673,173,32.22699598,248,35.75503624,245,31.38143722,199,33.78424016,273,30.47928307,224,31.13068576,256,32.2286963,273,32.29312636,251
ENSG00000108055,SMC3,protein_coding,150.0672198,895,179.5875341,1382,228.7344529,1567.33,208.158277,1320,200.5397845,1620.5,151.3078695,1112,177.9070049,1463,177.8480988,1506.5,167.6090453,1302.75
ENSG00000108061,SHOC2,protein_coding,35.0436301,209,55.61755758,428,52.68395136,361,68.59761402,435,47.64444125,385,47.62387979,350,45.4191841,373.5,46.86737155,397,43.87233501,341
ENSG00000108064,TFAM,protein_coding,82.57888911,492.5,107.0767931,824,109.4541926,750,103.842595,658.5,92.50446711,747.5,86.53939299,636,107.0725344,880.5,118.9982633,1008,102.9906281,800.5
ENSG00000108091,CCDC6,protein_coding,40.49299842,241.5,95.05664339,731.5,82.01767497,562,69.38609234,440,81.92368859,662,52.9985748,389.5,78.98195468,649.5,76.32180278,646.5,71.98408047,559.5
ENSG00000108094,CUL2,protein_coding,39.31928832,234.5,52.56378982,404.5,55.05545886,377.25,58.97817849,374,52.59451307,425,47.28370922,347.5,52.10741737,428.5,50.88120185,431,46.31683462,360
ENSG00000108100,CCNY,protein_coding,64.72172832,386,99.79972949,768,95.44405592,654,93.98661599,596,80.80992243,653,91.70998565,674,91.32478517,751,88.65842829,751,86.20077554,670
ENSG00000108106,UBE2S,protein_coding,308.3504103,1839,218.1169869,1678.5,240.4343763,1647.5,181.5865576,1151.5,192.7434214,1557.5,163.0097371,1198,237.9795001,1957,241.2618955,2043.66,250.3038938,1945.5
ENSG00000108107,RPL28,protein_coding,2252.098171,13431.5,1834.664689,14118.5,1701.137061,11656.5,1769.108811,11218.5,2116.588834,17103.5,2447.051012,17984,1961.537213,16130.5,1938.207824,16418,1995.676612,15511.5
ENSG00000108175,ZMIZ1,protein_coding,46.61305822,278,32.35694355,249,52.68395136,361,52.82804758,335,80.06741166,647,37.28269446,274,41.95346323,345,44.97851022,381,44.12965076,343
ENSG00000108176,DNAJC12,protein_coding,14.41986693,86,9.616119769,74,10.79948033,74,5.519348254,35,6.930100546,56,29.52680547,217,8.512296887,70,8.263768283,70,7.848130311,61
ENSG00000108179,PPIF,protein_coding,162.1396665,967,213.7637435,1645,198.6228748,1361,153.7532728,975,174.4281557,1409.5,110.2152647,810,213.4154434,1755,182.7473329,1548,191.4429164,1488
ENSG00000108187,PBLD,protein_coding,2.179747327,13,2.209108596,17,3.648473086,25,1.261565315,8,2.598787705,21,1.904955192,14,0.851229689,7,1.652753657,14,1.157920865,9
ENSG00000108219,TSPAN14,protein_coding,43.00809149,256.5,58.93122047,453.5,55.42030617,379.75,41.21060798,261.33,52.43982333,423.75,55.14164939,405.25,42.62228655,350.5,43.50283732,368.5,48.66484082,378.25
ENSG00000108231,LGI1,protein_coding,0,0,0,0,0.145938923,1,0,0,0,0,0.136068228,1,0,0,0,0,0,0
ENSG00000108239,TBC1D12,protein_coding,3.85647604,23,1.429423209,11,2.772839545,19,1.41926098,9,0.618758977,5,2.449228104,18,0.608021206,5,1.062484493,9,0.900605118,7
ENSG00000108242,CYP2C18,protein_coding,0,0,0.324868911,2.5,1.459389234,10,0,0,0.185627693,1.5,0.136068228,1,0.121604241,1,0.295134582,2.5,0.450302559,3.5
ENSG00000108244,KRT23,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236107665,2,0,0
ENSG00000108255,CRYBA1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108256,NUFIP2,protein_coding,62.87732673,375,92.32774454,710.5,89.75243791,615,77.74396255,493,85.26498707,689,69.25872804,509,89.50072155,736,86.5334593,733,84.72120999,658.5
ENSG00000108262,GIT1,protein_coding,30.85180832,184,42.10301088,324,36.26582247,248.5,26.80826295,170,35.4548894,286.5,35.24167105,259,40.12939961,330,40.25635692,341,38.72602006,301
ENSG00000108298,RPL19,protein_coding,1895.19305,11302.92,1831.545947,14094.5,1703.848606,11675.08,2024.733483,12839.5,1795.731366,14510.75,2074.745209,15247.83,1942.952437,15977.67,1924.611564,16302.83,1924.914781,14961.5
ENSG00000108306,FBXL20,protein_coding,21.37829109,127.5,15.63659043,120.33,18.09642651,124,16.47919693,104.5,17.94401034,145,13.06254989,96,18.60544891,153,15.52407899,131.5,11.10703426,86.33
ENSG00000108309,RUNDC3A,protein_coding,0.335345743,2,0,0,0,0,0.157695664,1,0,0,0,0,0,0,0,0,0.321644685,2.5
ENSG00000108312,UBTF,protein_coding,104.6278717,624,211.9444776,1631,198.3309969,1359,182.4538837,1157,165.7036541,1339,138.9705633,1021.33,198.3365175,1631,187.4694862,1588,190.0276798,1477
ENSG00000108342,CSF3,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108344,PSMD3,protein_coding,204.7285758,1221,193.4919235,1489,206.722485,1416.5,208.3948205,1321.5,193.4240563,1563,164.2343512,1207,226.9743163,1866.5,226.6043317,1919.5,222.3851351,1728.5
ENSG00000108349,CASC3,protein_coding,54.3260103,324,68.26535403,525.33,74.28291202,509,70.25341849,445.5,55.06954898,445,45.17465169,332,61.0453291,502,62.68658512,531,58.15335902,452
ENSG00000108352,RAPGEFL1,protein_coding,0.670691485,4,1.16952808,9,2.480961698,17,2.365434966,15,1.980028727,16,1.768886964,13,1.702459377,14,1.770807489,15,2.187183857,17
ENSG00000108370,RGS9,protein_coding,7.545279208,45,1.16952808,9,4.67004555,32,2.050043637,13,4.826320023,39,3.537773927,26,1.824063619,15,2.124968987,18,2.701815353,21
ENSG00000108375,RNF43,protein_coding,1.257546535,7.5,0.324868911,2.5,0.875633541,6,1.41926098,9,1.175642057,9.5,6.599309057,48.5,1.580855136,13,1.416645991,12,1.222249802,9.5
ENSG00000108379,WNT3,protein_coding,0.335345743,2,0.129947564,1,0.145938923,1,0.157695664,1,0.123751795,1,0.136068228,1,0,0,0,0,0.128657874,1
ENSG00000108381,ASPA,protein_coding,0,0,0,0,0,0,0,0,0.123751795,1,0,0,0,0,0,0,0,0
ENSG00000108384,RAD51C,protein_coding,60.4460701,360.5,51.06939283,393,65.08875985,446,44.3124817,281,49.87197357,403,46.26319751,340,50.28335375,413.5,52.06174018,441,50.81986021,395
ENSG00000108387,SEPTIN4,protein_coding,0.503018614,3,0.129947564,1,0.291877847,2,0.315391329,2,0,0,0.34017057,2.5,0,0,0.354161498,3,0.128657874,1
ENSG00000108389,MTMR4,protein_coding,22.13281901,132,33.2665765,256,31.23092961,214,35.48152449,225,26.91601551,217.5,21.9069847,161,29.30662214,241,32.87799238,278.5,28.04741652,218
ENSG00000108395,TRIM37,protein_coding,15.92892277,95,15.85360286,122,15.76140373,108,12.61565315,80,13.36519391,108,14.01502748,103,14.22769622,117,15.11089057,128,13.63773464,106
ENSG00000108405,P2RX1,protein_coding,1.676728713,10,1.559370773,12,2.772839545,19,1.261565315,8,0.495007182,4,1.088545824,8,0.851229689,7,1.298592159,11,1.157920865,9
ENSG00000108406,DHX40,protein_coding,26.5761501,158.5,17.41297364,134,25.39337268,174,25.15245847,159.5,20.35717035,164.5,25.10458806,184.5,19.7606892,162.5,24.37811643,206.5,21.61452282,168
ENSG00000108417,KRT37,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108423,TUBD1,protein_coding,12.12777878,72.33,15.29092991,117.67,15.20245765,104.17,14.03491413,89,12.66352123,102.33,14.53616879,106.83,12.28202836,101,15.97622517,135.33,14.19482323,110.33
ENSG00000108424,KPNB1,protein_coding,373.0168066,2224.67,471.2002645,3626.08,465.8983379,3192.42,490.2237811,3108.67,418.8998276,3385,343.459339,2524.17,470.1827987,3866.5,426.1743357,3610,440.2132083,3421.58
ENSG00000108433,GOSR2,protein_coding,31.77400911,189.5,43.98725056,338.5,41.44665425,284,47.03273191,298.25,38.85806377,314,38.77944497,285,44.50715229,366,44.91948331,380.5,50.69120233,394
ENSG00000108439,PNPO,protein_coding,33.70224713,201,48.47044154,373,40.57102071,278,39.8970031,253,37.80617351,305.5,33.13261351,243.5,44.20314169,363.5,41.14176066,348.5,46.05951887,358
ENSG00000108442,TVP23BP2,processed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108443,RPS6KB1,protein_coding,39.31928832,234.5,40.34871876,310.5,45.60591357,312.5,38.39889428,243.5,40.46683712,327,33.26868174,244.5,43.44311518,357.25,43.0896489,365,41.94246691,326
ENSG00000108448,TRIM16L,transcribed_unprocessed_pseudogene,0,0,0.032486891,0.25,0.109454193,0.75,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108452,ZNF29P,unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108465,CDK5RAP3,protein_coding,15.88700455,94.75,23.00071891,177,21.73322448,148.92,18.13500141,115,19.30528009,156,17.62083552,129.5,19.33507436,159,18.35737097,155.5,17.24015511,134
ENSG00000108468,CBX1,protein_coding,61.03292515,364,60.03577477,462,72.31273656,495.5,58.42624366,370.5,62.8040362,507.5,50.27721024,369.5,59.52527609,489.5,58.08248564,492,52.23509682,406
ENSG00000108469,RECQL5,protein_coding,5.19785901,31,6.887220915,53,8.610396482,59,5.203956925,33,5.940086182,48,4.626319751,34,6.566629027,54,7.083229957,60,5.918262201,46
ENSG00000108474,PIGL,protein_coding,11.0664095,66,12.08512349,93,11.8210528,81,11.19639217,71,9.157632864,74,8.572298362,63,10.33636051,85,9.798468107,83,11.19323503,87
ENSG00000108479,GALK1,protein_coding,29.1750796,174,17.67286876,136,27.72839545,190,11.66947917,74,22.89408216,185,19.86596128,146,21.76715918,179,19.47888238,165,21.09989133,164
ENSG00000108506,INTS2,protein_coding,17.10263287,102,20.14187249,155,22.47459421,154,21.44661036,136,21.7184401,175.5,17.0085285,125,19.57828284,161,17.35391339,147,18.39807597,143
ENSG00000108509,CAMTA2,protein_coding,22.97118337,137,19.49213467,150,17.65860973,121,20.50043637,130,18.68652111,151,16.0560509,118,19.4566786,160,22.54828203,191,19.17002322,149
ENSG00000108510,MED13,protein_coding,44.32097007,264.33,51.06939283,393,60.78356161,416.5,59.84550464,379.5,54.5745418,441,46.80747042,344,49.73613467,409,53.36033234,452,52.10643895,405
ENSG00000108511,HOXB6,protein_coding,8.09021604,48.25,1.429423209,11,8.318518635,57,2.759674127,17.5,3.960057455,32,4.966490321,36.5,2.310480584,19,3.659668811,31,4.24570984,33
ENSG00000108515,ENO3,protein_coding,7.461442772,44.5,4.418217191,34,6.348343169,43.5,6.228978744,39.5,4.64069233,37.5,5.646831461,41.5,4.012939961,33,5.194368635,44,3.988394092,31
ENSG00000108516,,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108518,PFN1,protein_coding,5428.325372,32374.5,4932.549651,37958,4198.808766,28771,4599.824835,29169,4783.006894,38650,4379.832156,32188.5,4697.450235,38629,4728.823346,40056.5,4746.510614,36892.5
ENSG00000108523,RNF167,protein_coding,85.68083723,511,93.04245614,716,83.91488097,575,72.06691863,457,79.69615628,644,83.00161906,610,84.45414554,694.5,80.7488215,684,76.93740862,598
ENSG00000108528,SLC25A11,protein_coding,77.63253941,463,92.78256101,714,79.60968273,545.5,75.53622325,479,85.82187015,693.5,68.78248924,505.5,80.44120558,661.5,84.29043648,714,79.83221078,620.5
ENSG00000108551,RASD1,protein_coding,2.179747327,13,0.649737822,5,0.583755694,4,0.394239161,2.5,0.866262568,7,0.272136456,2,0.364812724,3,0.590269163,5,0.385973622,3
ENSG00000108556,CHRNE,protein_coding,1.173710099,7,0,0,0.43781677,3,0.630782658,4,0.618758977,5,0.68034114,5,0.486416965,4,0.236107665,2,0,0
ENSG00000108557,RAI1,protein_coding,13.24615683,79,13.9043894,107,16.34515942,112,13.24643581,84,16.08773341,130,16.73639204,123,17.14619801,141,15.11089057,128,16.85418149,131
ENSG00000108559,NUP88,protein_coding,50.63720713,302,81.99691316,631,75.88824018,520,75.37852759,478,90.15318299,728.5,68.98659158,507,79.16436105,651,87.35983613,740,80.28251334,624
ENSG00000108561,C1QBP,protein_coding,423.3454956,2524.83,488.4728947,3759,456.1685899,3125.75,459.091503,2911.25,361.2933668,2919.5,409.4973321,3009.5,522.1686119,4294,534.9904559,4531.75,514.5671668,3999.5
ENSG00000108576,SLC6A4,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128657874,1
ENSG00000108578,BLMH,protein_coding,31.85784554,190,43.01264383,331,38.96569256,267,42.73552505,271,42.69436943,345,44.22217409,325,48.39848801,398,41.20078758,349,44.64428226,347
ENSG00000108582,CPD,protein_coding,35.88199446,214,22.22103352,171,31.96062423,219,25.38900197,161,19.42903189,157,23.8119399,175,19.4566786,160,21.83995903,185,24.83096967,193
ENSG00000108587,GOSR1,protein_coding,55.24821109,329.5,76.08429898,585.5,68.49351493,469.33,66.69265039,422.92,71.87875536,580.83,57.48882632,422.5,65.57508709,539.25,68.62823451,581.33,66.53799267,517.17
ENSG00000108588,CCDC47,protein_coding,78.47090376,468,54.12316059,416.5,92.52527745,634,72.2246143,458,68.55849468,554,49.93703967,367,64.99746694,534.5,66.70041542,565,64.9078974,504.5
ENSG00000108590,MED31,protein_coding,35.71432158,213,32.8767338,253,29.47966253,202,34.45650267,218.5,21.9040678,177,35.64987573,262,35.02202148,288,32.11064247,272,35.63823108,277
ENSG00000108591,DRG2,protein_coding,35.37897584,211,49.25012692,379,47.13827227,323,50.14722128,318,44.67439816,361,44.08610586,324,49.00650922,403,50.88120185,431,48.24670273,375
ENSG00000108592,FTSJ3,protein_coding,29.00740673,173,51.32928795,395,55.01897413,377,58.5050915,371,46.65442689,377,40.95653662,301,53.14105342,437,55.13113983,467,42.71441415,332
ENSG00000108599,AKAP10,protein_coding,24.31256634,145,18.97234441,146,25.83118945,177,20.34274071,129,23.76034473,192,19.59382483,144,21.76715918,179,22.31217436,189,21.48586495,167
ENSG00000108602,ALDH3A1,protein_coding,0,0,0.129947564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108604,SMARCD2,protein_coding,72.09933465,430,92.13282319,709,75.88824018,520,71.43613598,453,88.73003734,717,78.10316286,574,89.13590883,733,78.85996018,668,81.82640783,636
ENSG00000108622,ICAM2,protein_coding,46.27771248,276,48.21054641,371,64.06718738,439,46.20482967,293,38.98181557,315,92.25425857,678,63.72062241,524,53.00617084,449,59.18262201,460
ENSG00000108639,SYNGR2,protein_coding,128.940438,769,191.2828149,1472,176.5860973,1210,159.745708,1013,154.4422407,1248,114.5014138,841.5,192.8035245,1585.5,193.7263393,1641,173.1734983,1346
ENSG00000108641,B9D1,protein_coding,4.191821782,25,1.75429212,13.5,2.043144928,14,3.153913288,20,2.227532318,18,2.755381616,20.25,2.553689066,21,2.892318899,24.5,1.929868109,15
ENSG00000108651,UTP6,protein_coding,62.87732673,375,86.41513035,665,93.40091099,640,88.1518764,559,88.73003734,717,66.26522702,487,88.64949186,729,90.07507428,763,89.67453814,697
ENSG00000108654,DDX5,protein_coding,290.8285952,1734.5,561.178557,4318.5,643.8095607,4411.5,620.1382003,3932.5,520.8713071,4209,456.3048025,3353.5,570.2630893,4689.5,539.3289343,4568.5,504.210208,3919
ENSG00000108666,C17orf75,protein_coding,23.55803842,140.5,29.75799226,229,31.37686854,215,25.23130631,160,25.90496334,209.33,28.84646433,212,26.99614155,222,25.02741251,212,29.71996888,231
ENSG00000108669,CYTH1,protein_coding,88.02825743,525,132.6764633,1021,126.8209245,869,107.8638345,684,95.16513071,769,108.9906506,801,98.01301844,806,100.5228385,851.5,93.01964286,723
ENSG00000108671,PSMD11,protein_coding,416.834758,2486,339.2930908,2611,380.6087123,2608,396.2103568,2512.5,339.0588818,2739.83,287.9884045,2116.5,379.6484411,3122,376.7097799,3191,361.4642968,2809.5
ENSG00000108679,LGALS3BP,protein_coding,73.6083905,439,43.14259139,332,65.08875985,446,16.87343609,107,54.45079,440,37.82696738,278,38.30533599,315,36.00641895,305,40.0125988,311
ENSG00000108684,ASIC2,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108688,CCL7,protein_coding,0,0,0,0,0.145938923,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108691,CCL2,protein_coding,0.335345743,2,1.819265902,14,3.940350933,27,0.157695664,1,3.465050273,28,0.68034114,5,0.243208482,2,1.416645991,12,0.900605118,7
ENSG00000108700,CCL8,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108702,CCL1,protein_coding,150.7379113,899,386.7239518,2976,353.9018893,2425,130.7297058,829,967.8009164,7820.5,161.3769184,1186,230.5616414,1896,376.1195107,3186,405.4009608,3151
ENSG00000108733,PEX12,protein_coding,2.179747327,13,5.8476404,45,4.815984473,33,5.677043919,36,6.187589773,50,4.898456207,36,5.593795097,46,4.95826097,42,5.918262201,46
ENSG00000108759,KRT32,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108771,DHX58,protein_coding,7.880624951,47,10.26585759,79,13.28044203,91,4.888565597,31,15.46897443,125,5.442729119,40,7.782671439,64,7.67349912,65,11.06457716,86
ENSG00000108773,KAT2A,protein_coding,17.27030574,103,33.9812881,261.5,29.47966253,202,22.39278435,142,25.61662166,207,23.26766698,171,37.84932008,311.25,32.5828578,276,30.1059425,234
ENSG00000108774,RAB5C,protein_coding,34.12142931,203.5,28.32856905,218,33.56595239,230,27.6755891,175.5,34.52675093,279,26.80544091,197,33.98838543,279.5,36.53766119,309.5,35.3165864,274.5
ENSG00000108784,NAGLU,protein_coding,7.629115644,45.5,10.39580516,80,10.21572464,70,9.619435529,61,14.97396725,121,11.97400406,88,13.49807078,111,13.45813692,114,9.520682672,74
ENSG00000108785,HSD17B1P1,transcribed_unprocessed_pseudogene,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108786,HSD17B1,protein_coding,0.335345743,2,1.299475644,10,1.021572464,7,0.788478322,5,1.732525136,14,0.408204684,3,0.729625447,6,0.47221533,4,0.385973622,3
ENSG00000108788,MLX,protein_coding,66.5661299,397,89.92371459,692,83.98785043,575.5,68.83415751,436.5,68.1872393,551,57.82899689,425,95.82414209,788,88.18621296,747,90.832459,706
ENSG00000108797,CNTNAP1,protein_coding,0.335345743,2,0.259895129,2,0.583755694,4,0,0,0.123751795,1,0.816409368,6,0,0,0,0,0,0
ENSG00000108798,ABI3,protein_coding,38.39708752,229,65.88341517,507,68.59129401,470,27.59674127,175,67.19722493,543,62.59138487,460,62.74778848,516,58.37762023,494.5,63.81430548,496
ENSG00000108799,EZH1,protein_coding,4.862513267,29,7.796853867,60,8.172579712,56,10.40791385,66,5.321327205,43,5.987002031,44,6.201816303,51,7.67349912,65,6.111249012,47.5
ENSG00000108813,DLX4,protein_coding,0,0,0,0,0.583755694,4,0.157695664,1,0.123751795,1,0.272136456,2,0.243208482,2,0.236107665,2,0.128657874,1
ENSG00000108819,PPP1R9B,protein_coding,36.88803168,220,30.14783495,232,32.398441,222,22.86587134,145,32.05171502,259,22.72339407,167,29.54983062,243,29.63151198,251,28.43339014,221
ENSG00000108821,COL1A1,protein_coding,26.45039545,157.75,12.99475644,100,22.18271636,152,19.39656672,123,11.38516518,92,12.11007229,89,10.21475626,84,12.98592159,110,11.32189291,88
ENSG00000108823,SGCA,protein_coding,0.167672871,1,0,0,0.145938923,1,0,0,0,0,0.136068228,1,0,0,0.118053833,1,0.128657874,1
ENSG00000108825,PTGES3L-AARSD1,protein_coding,9.222007921,55,15.07391748,116,15.61546481,107,15.21763162,96.5,14.54083597,117.5,11.15759469,82,16.0821609,132.25,15.64213282,132.5,14.28102401,111
ENSG00000108826,MRPL27,protein_coding,94.56749941,564,116.4330177,896,112.9567267,774,105.8137908,671,89.41067222,722.5,96.20023718,707,115.8888419,953,110.1442258,933,116.9500074,909
ENSG00000108828,VAT1,protein_coding,10.73106376,64,7.277063609,56,11.96699172,82,11.03869651,70,9.652640046,78,9.116571274,67,9.120318093,75,10.62484493,90,10.54994566,82
ENSG00000108829,LRRC59,protein_coding,96.6634103,576.5,90.44350485,696,100.2600404,687,112.9100957,716,92.93759839,751,78.23923108,575,106.7685238,878,105.3040187,892,97.84431313,760.5
ENSG00000108830,RND2,protein_coding,0.335345743,2,0.259895129,2,0.43781677,3,0.315391329,2,0.123751795,1,0.408204684,3,0.243208482,2,0.118053833,1,0.257315748,2
ENSG00000108839,ALOX12,protein_coding,0,0,0,0,0.145938923,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108840,HDAC5,protein_coding,23.13885624,138,17.21805229,132.5,22.47459421,154,17.66191441,112,25.86412525,209,23.13159876,170,19.47735132,160.17,19.95109771,169,19.55599684,152
ENSG00000108846,ABCC3,protein_coding,0.335345743,2,0.194921347,1.5,0,0,0,0,0.154689744,1.25,0,0,0,0,0.354161498,3,0.257315748,2
ENSG00000108848,LUC7L3,protein_coding,188.2966345,1123,232.4761928,1789,258.1659555,1769,251.0514977,1592,220.4638236,1781.5,198.0473058,1455.5,227.2783269,1869,231.9757811,1965,210.3556239,1635
ENSG00000108849,PPY,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108852,MPP2,protein_coding,1.006037228,6,0.259895129,2,1.021572464,7,0.946173986,6,0.371255386,3,0.136068228,1,0.851229689,7,0.118053833,1,0.385973622,3
ENSG00000108854,SMURF2,protein_coding,6.371569109,38,9.486172204,73,9.77790787,67,8.042478885,51,9.157632864,74,11.83793583,87,8.269088404,68,9.090145111,77,7.848130311,61
ENSG00000108861,DUSP3,protein_coding,31.18715406,186,16.04852421,123.5,16.34515942,112,23.96974099,152,19.1815283,155,19.38972249,142.5,16.53817681,136,15.28797132,129.5,16.08223424,125
ENSG00000108878,CACNG1,protein_coding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108883,EFTUD2,protein_coding,103.7895073,619,125.6592948,967,126.2371688,865,121.1102703,768,132.5381729,1071,103.9561262,764,131.575789,1082,123.9565242,1050,127.628611,992
ENSG00000108924,HLF,protein_coding,10.39571802,62,0.129947564,1,2.189083851,15,0.630782658,4,2.846291296,23,2.04102342,15,1.094438171,9,1.770807489,15,1.929868109,15
ENSG00000108932,SLC16A6,protein_coding,2.682765941,16,3.313662893,25.5,4.232228779,29,3.94239161,25,4.207561046,34,5.170592663,38,4.438554805,36.5,2.951345815,25,4.438696651,34.5
ENSG00000108946,PRKAR1A,protein_coding,150.1510562,895.5,131.9617517,1015.5,150.1711522,1029,136.0913584,863,224.7332606,1816,165.8671699,1219,128.4748809,1056.5,142.0777875,1203.5,142.8102401,1110
ENSG00000108947,EFNB3,protein_coding,0.167672871,1,0,0,0.145938923,1,0,0,0.123751795,1,0,0,0.243208482,2,0,0,0.128657874,1
ENSG00000108950,FAM20A,protein_coding,0,0,0.129947564,1,0.145938923,1,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000108953,YWHAE,protein_coding,367.5389339,2192,373.1444313,2871.5,383.8193686,2630,343.9862836,2181.33,294.4055214,2379,314.7258113,2313,334.8980804,2754,355.9323053,3015,329.4928152,2561
ENSG00000108958,SDHCP5,processed_pseudogene,0.922200792,5.5,0.519790258,4,0.364847309,2.5,0.473086993,3,0.185627693,1.5,0.204102342,1.5,0.243208482,2,0.413188414,3.5,0.321644685,2.5
ENSG00000108960,MMD,protein_coding,12.74313822,76,11.95517593,92,12.69668634,87,11.35408784,72,15.22147084,123,14.01502748,103,12.76844533,105,10.62484493,90,10.80726141,84
ENSG00000108961,RANGRF,protein_coding,42.42123644,253,56.6571381,436,47.86796688,328,49.04335163,311,42.32311405,342,53.20267714,391,57.64041035,474,47.10347921,399,46.05951887,358
ENSG00000108963,DPH1,protein_coding,21.46212752,128,34.82594727,268,34.22267754,234.5,34.14111134,216.5,26.91601551,217.5,31.22765832,229.5,38.79175295,319,34.29463837,290.5,35.44524427,275.5
ENSG00000108984,MAP2K6,protein_coding,0.670691485,4,1.039580516,8,2.091304773,14.33,0.315391329,2,1.608773341,13,1.496750508,11,0.729625447,6,1.180538326,10,0.900605118,7
