gene_id,gene_name,gene_biotype,Donor7_NTC1_cpm,Donor7_NTC1_count,Donor7_MEN1_cpm,Donor7_MEN1_count,Donor7_ELOB_cpm,Donor7_ELOB_count,Donor7_SGF29_cpm,Donor7_SGF29_count,Donor7_GATA3_cpm,Donor7_GATA3_count,Donor7_NTC2_cpm,Donor7_NTC2_count,Donor7_MED24_cpm,Donor7_MED24_count,Donor7_NFKB2_cpm,Donor7_NFKB2_count,Donor7_KDM1A_cpm,Donor7_KDM1A_count,Donor7_ATP2A2_cpm,Donor7_ATP2A2_count,Donor7_NTC3_cpm,Donor7_NTC3_count
ENSG00000035499,DEPDC1B,protein_coding,22.380866731984113,268.0,22.09480465399085,254.0,36.658506854579755,444.0,28.483857133429083,334.0,24.99020954798572,279.0,20.953565336604072,247.0,11.758782571787886,107.0,23.377669170103875,143.0,17.33749429932989,85.0,21.55960929323667,93.0,19.612903128916905,140.0
ENSG00000035664,DAPK2,protein_coding,0.4175534838056737,5.0,2.7835974367232565,32.0,1.1558988647840465,14.0,0.426405046907621,5.0,0.8957064354116745,10.0,0.2544967449789968,3.0,0.4395806568892668,4.0,0.4904406119602211,3.0,0.0,0.0,0.6954712675237634,3.0,0.2801843304130986,2.0
ENSG00000035681,NSMAF,protein_coding,39.58407026477787,474.0,32.70726988149826,376.0,33.19081026022762,402.0,39.65566936240875,465.0,38.69451800978434,432.0,36.90202802195454,435.0,44.39764634581594,404.0,33.51344181728178,205.0,39.57028110670587,194.0,27.587026945109287,119.0,35.44331779725698,253.0
ENSG00000035687,ADSS2,protein_coding,69.18861226660013,828.5,62.282992646682864,716.0,53.873143519399314,652.5,68.94969608496231,808.5,73.31357173844556,818.5,65.57532795625485,773.0,63.13477184572095,574.5,58.28069272127294,356.5,60.9871858294075,299.0,54.59449450061543,235.5,66.75391672092076,476.5
ENSG00000035720,STAP1,protein_coding,32.48566104008142,389.0,35.83881699781193,412.0,17.42104717638813,211.0,36.073866968384735,423.0,35.91782806000815,401.0,31.387931880742943,370.0,24.28683129313199,221.0,34.33084283721548,210.0,25.292344624904786,124.0,33.614444596981905,145.0,30.9603685106474,221.0
ENSG00000035862,TIMP2,protein_coding,2.087767419028369,25.0,3.392509376006469,39.0,2.642054548077821,32.0,1.961463215775057,23.0,2.597548662693856,29.0,1.9511417115056424,23.0,5.494758211115835,50.0,2.4522030598011058,15.0,5.099263029214674,25.0,7.186536431078889,31.0,6.30414743429472,45.0
ENSG00000035928,RFC1,protein_coding,44.928754857490496,538.0,38.44843959473998,442.0,42.85082220163715,519.0,53.04478783530806,622.0,58.041777014676505,648.0,45.89424634454576,541.0,46.32081171970648,421.5,34.003882429242,208.0,53.440276546169784,262.0,40.80098102806079,176.0,40.62672790989931,290.0
ENSG00000036054,TBC1D23,protein_coding,18.956928164777587,227.0,25.40032661009971,292.0,19.23745967819163,233.0,18.164854998264655,213.0,19.97425350968034,223.0,19.00242362509843,224.0,22.638403829797237,206.0,20.271545294355803,124.0,14.481907002969674,71.0,18.777724223141615,81.0,16.250691163959722,116.0
ENSG00000036257,CUL3,protein_coding,63.55164023522355,761.0,56.01989841405554,644.0,58.950842103986375,714.0,64.55772410181383,757.0,67.7154065171226,756.0,66.33881819119185,782.0,66.37667919027929,604.0,62.44943792293483,382.0,55.07204071551848,270.0,60.27417651872617,260.0,54.63594443055424,390.0
ENSG00000036448,MYOM2,protein_coding,1.9207460255060993,23.0,1.1308364586688229,13.0,1.2384630694114782,15.0,1.1086531219598148,13.0,2.507978019152689,28.0,1.9511417115056424,23.0,0.7692661495562167,7.0,1.798282243854144,11.0,1.019852605842935,5.0,1.854590046730036,8.0,1.681105982478592,12.0
ENSG00000036473,OTC,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036530,CYP46A1,protein_coding,0.0,0.0,0.0869874198976017,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1019852605842934,0.5,0.0765018394276139,0.33,0.0,0.0
ENSG00000036549,ZZZ3,protein_coding,21.483126741801915,257.25,16.179660100953928,186.0,14.173797008391231,171.67,20.38216124218428,239.0,24.47517834762401,273.25,18.32376563848777,216.0,26.484734577578323,241.0,14.222777746846411,87.0,18.969258468678586,93.0,16.227662908887815,70.0,20.59354828536275,147.0
ENSG00000036565,SLC18A1,protein_coding,0.0,0.0,0.0287058485662085,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036672,USP2,protein_coding,0.0,0.0,0.2609622596928053,3.0,0.2476926138822957,3.0,0.0,0.0,0.2687119306235023,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000036828,CASR,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318237558412545,1.0,0.0,0.0
ENSG00000037042,TUBG2,protein_coding,0.7098409224696454,8.5,0.9133679089248186,10.5,0.3715389208234435,4.5,1.1512936266505769,13.5,0.985277078952842,11.0,0.6786579866106581,8.0,0.5494758211115834,5.0,0.6539208159469615,4.0,1.733749429932989,8.5,1.3909425350475269,6.0,1.4009216520654932,10.0
ENSG00000037241,RPL26L1,protein_coding,113.21294627816756,1355.67,101.55781273045008,1167.5,98.04499299507536,1187.5,120.61548999857112,1414.33,109.2761851202243,1220.0,107.31279413281032,1265.0,96.4330066050829,877.5,108.38737524320888,663.0,98.10982068209032,481.0,109.42081275707211,472.0,104.43870916148252,745.5
ENSG00000037280,FLT4,protein_coding,0.0,0.0,0.1739748397952035,2.0,0.0,0.0,0.0852810093815242,1.0,0.1791412870823349,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2318237558412545,1.0,0.420276495619648,3.0
ENSG00000037474,NSUN2,protein_coding,93.90777850789604,1124.5,73.4608761035247,844.5,83.30728246907877,1009.0,92.01820912266462,1079.0,89.83935547179095,1003.0,87.88620926608023,1036.0,86.37759907874093,786.0,81.24966138140996,497.0,67.92218354913946,333.0,62.360590321297465,269.0,76.91059869839559,549.0
ENSG00000037637,FBXO42,protein_coding,19.374481648583263,232.0,19.7026506068068,226.5,21.54925740775972,261.0,18.591260045172277,218.0,19.078547074268663,213.0,19.935578356688083,235.0,19.451444067350053,177.0,17.001941214621,104.0,16.31764169348696,80.0,13.90942535047527,60.0,14.149308685861484,101.0
ENSG00000037749,MFAP3,protein_coding,14.55173891062773,174.25,16.179660100953928,186.0,11.146167624703306,135.0,14.114007052642256,165.5,15.988359872098387,178.5,13.148998490581503,155.0,17.967859350348782,163.5,14.713218358806634,90.0,12.442201791283804,61.0,12.054835303745234,52.0,14.56958518148113,104.0
ENSG00000037757,MRI1,protein_coding,24.071958341397092,288.25,20.96396819532203,241.0,22.044642635524315,267.0,20.68064477501962,242.5,24.184073756115215,270.0,21.038397584930404,248.0,18.022806932459936,164.0,24.276810292030945,148.5,19.173228989847175,94.0,18.54590046730036,80.0,20.87373261577585,149.0
ENSG00000037897,METTL1,protein_coding,42.67396604493985,511.0,25.40032661009971,292.0,26.95721281085651,326.5,43.3227527658143,508.0,33.38745737997017,372.75,38.895585857623345,458.5,44.83722700270521,408.0,35.88390477508951,219.5,41.10006001547027,201.5,31.875766428172497,137.5,46.23041451816128,330.0
ENSG00000037965,HOXC8,protein_coding,0.0835106967611347,1.0,0.0869874198976017,1.0,0.0825642046274319,1.0,0.0852810093815242,1.0,0.4478532177058372,5.0,0.0,0.0,0.5494758211115834,5.0,0.3269604079734807,2.0,0.4079410423371739,2.0,0.5030575501755222,2.17,0.1400921652065493,1.0
ENSG00000038002,AGA,protein_coding,13.027668694737022,156.0,14.874848802489902,171.0,12.549759103369649,152.0,15.60642471681893,183.0,17.018422272821816,190.0,15.524301443718803,183.0,14.506161677345805,132.0,13.56885693089945,83.0,20.397052116858696,100.0,18.08225295561785,78.0,14.70967734668768,105.0
ENSG00000038210,PI4K2B,protein_coding,52.06891943056751,623.5,54.149668886257096,622.5,52.01544891528209,630.0,48.6101753474688,570.0,47.875508972754005,534.5,55.6075387779108,655.5,39.45236395581169,359.0,56.23719017143869,344.0,36.20476750742419,177.5,39.06230285925138,168.5,53.58525319150512,382.5
ENSG00000038219,BOD1L1,protein_coding,86.68410323805787,1038.0,104.81984097661012,1205.0,71.37675490041487,864.5,93.29742426338748,1094.0,105.64857405680702,1179.5,95.98768898124496,1131.5,106.8180996240918,972.0,73.7295719980199,451.0,90.22228062850108,442.33,58.88323398367864,254.0,81.95391664583136,585.0
ENSG00000038274,MAT2B,protein_coding,105.89156349311884,1268.0,102.64515547917009,1180.0,81.65599837653014,989.0,131.4180354569288,1541.0,116.88968982122351,1305.0,104.9799073038362,1237.5,103.30145436897767,940.0,114.27266258673151,699.0,124.01407687050086,608.0,98.75691998837442,426.0,110.81290267838052,791.0
ENSG00000038295,TLL1,protein_coding,0.0835106967611347,1.0,0.5219245193856106,6.0,0.0825642046274319,1.0,0.0852810093815242,1.0,0.0,0.0,0.0848322483263322,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6954712675237634,3.0,0.0,0.0
ENSG00000038358,EDC4,protein_coding,44.88699950910993,537.5,44.95770822567752,516.83,38.47491935638326,466.0,45.88118304726002,538.0,46.308022710783575,517.0,39.673497574775816,467.67,37.14456550714304,338.0,44.30313528040664,271.0,31.717416041715275,155.5,29.44161699183932,127.0,32.781566658332544,234.0
ENSG00000038382,TRIO,protein_coding,5.595216682996028,67.0,7.3069432713985485,84.0,4.78872386839105,58.0,6.310794694232791,74.0,8.41964049286974,94.0,5.429263892885265,64.0,7.362976002895219,67.0,5.067886323588951,31.0,9.790585016092171,48.0,5.3319463843488535,23.0,7.144700425534016,51.0
ENSG00000038427,VCAN,protein_coding,2.2547888125506383,27.0,3.305521956108867,38.0,3.1374397758424117,38.0,3.411240375260968,40.0,3.2245431674820284,36.0,2.7146319464426325,32.0,8.791613137785335,80.0,4.57744571162873,28.0,4.07941042337174,20.0,4.404651360983836,19.0,3.502304130163733,25.0
ENSG00000038532,CLEC16A,protein_coding,20.62714210000028,247.0,25.61779515984372,294.5,34.676965943521395,420.0,30.44532034920414,357.0,20.422106727386183,228.0,20.19007510166708,238.0,19.72618197790585,179.5,23.704629578077352,145.0,18.76528794751,92.0,21.327785537395417,92.0,21.574193441808596,154.0
ENSG00000038945,MSR1,protein_coding,0.0,0.0,0.347949679590407,4.0,0.0825642046274319,1.0,0.0852810093815242,1.0,0.0,0.0,0.0848322483263322,1.0,0.1098951642223167,1.0,0.0,0.0,0.0,0.0,0.2318237558412545,1.0,0.0,0.0
ENSG00000039068,CDH1,protein_coding,1.7537246319838298,21.0,6.872006171910539,79.0,3.3232092362541334,40.25,4.0082074409316375,47.0,0.8957064354116745,10.0,1.4421482215476489,17.0,2.5275887771132837,23.0,10.135772647177902,62.0,1.2238231270115216,6.0,1.4488984740078408,6.25,1.541013817272043,11.0
ENSG00000039123,MTREX,protein_coding,37.746834936032904,452.0,30.271622124365415,348.0,26.750802299287933,324.0,36.414991005910835,427.0,38.87365929686667,434.0,35.48108786248847,418.25,40.66121076225718,370.0,35.802164673096144,219.0,36.71469381034565,180.0,32.687149573616885,141.0,35.72350212767008,255.0
ENSG00000039139,DNAH5,protein_coding,0.0,0.0,0.0869874198976017,1.0,0.0825642046274319,1.0,0.0852810093815242,1.0,0.0,0.0,0.0,0.0,0.4395806568892668,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039319,ZFYVE16,protein_coding,8.43458037287461,101.0,10.35150296781461,119.0,9.5774477367821,116.0,10.915969200835098,128.0,8.957064354116746,100.0,8.907386074264888,105.0,8.599296600396281,78.25,6.3757279554828745,39.0,11.014408143103696,54.0,11.82301154790398,51.0,6.44423959950127,46.0
ENSG00000039523,RIPOR1,protein_coding,3.8414920510121986,46.0,7.741880370886557,89.0,8.504113076625485,103.0,12.621589388465582,148.0,4.747244107681875,53.0,3.2236254364006265,38.0,4.835387225781934,44.0,9.481851831230944,58.0,3.2635283386973915,16.0,11.359364036221471,49.0,4.903225782229226,35.0
ENSG00000039537,C6,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039560,RAI14,protein_coding,1.9207460255060993,23.0,2.7835974367232565,32.0,3.3438502874109917,40.5,3.325959365879444,39.0,2.6423339844644396,29.5,3.053960939747962,36.0,5.98928645011626,54.5,4.005264997675139,24.5,3.875439902203152,19.0,8.809302721967672,38.0,3.0820276345440853,22.0
ENSG00000039600,SOX30,protein_coding,0.0,0.0,0.2609622596928053,3.0,0.3302568185097276,4.0,0.426405046907621,5.0,0.0,0.0,0.4241612416316613,5.0,0.0,0.0,0.3269604079734807,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSG00000039650,PNKP,protein_coding,18.080065848785672,216.5,25.559513588512324,293.83,15.191813651447468,184.0,22.386264962650102,262.5,22.750943459456533,254.0,21.99954695846775,259.33,21.374609441240597,194.5,20.815934373631652,127.33,18.561317426341414,91.0,21.327785537395417,92.0,19.54285704631363,139.5
ENSG00000039987,BEST2,protein_coding,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0447853217705837,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2039705211685869,1.0,0.0,0.0,0.0,0.0
ENSG00000040199,PHLPP2,protein_coding,13.946286359109504,167.0,11.30836458668823,130.0,15.2743778560749,185.0,11.683498285268817,137.0,12.719031382845778,142.0,15.184972450413476,179.0,15.165532662679704,138.0,14.876698562793374,91.0,13.869995439463912,68.0,8.577478966126417,37.0,12.88847919900254,92.0
ENSG00000040275,SPDL1,protein_coding,21.96331324817844,263.0,19.398194637165194,223.0,31.45696196305155,381.0,23.196434551774583,272.0,25.34849212215039,283.0,18.578262383466768,219.0,19.561339231572372,178.0,21.74286713023647,133.0,18.969258468678586,93.0,23.64602309580796,102.0,23.11520725908064,165.0
ENSG00000040341,STAU2,protein_coding,13.946286359109504,167.0,11.873782816022642,136.5,17.132072460192116,207.5,18.989522358983994,222.67,17.376704846986485,194.0,13.460332841939142,158.67,11.813730153899044,107.5,10.544473157144754,64.5,21.41690472270163,105.0,21.90734492699855,94.5,15.410138172720426,110.0
ENSG00000040487,SLC66A1,protein_coding,3.528326938157943,42.25,6.43706907242253,74.0,5.53840684640813,67.08,4.733096020674593,55.5,3.761967028729033,42.0,3.308457684726959,39.0,5.274967882671201,48.0,4.087005099668509,25.0,4.044735434773079,19.83,7.186536431078889,31.0,3.782488460576832,27.0
ENSG00000040531,CTNS,protein_coding,68.31174995060822,818.0,60.93468763827004,700.5,42.438001178499995,514.0,46.39286910354917,544.0,30.72273073462044,343.0,67.95063090939215,801.0,89.78434916963273,817.0,47.73621956412819,292.0,48.34101351695511,237.0,33.150797085299395,143.0,63.0414743429472,450.0
ENSG00000040608,RTN4R,protein_coding,0.4175534838056737,5.0,0.6958993591808141,8.0,0.6605136370194552,8.0,1.1939341313413387,14.0,1.4331302966586792,16.0,0.5938257382843259,7.0,0.7692661495562167,7.0,0.6539208159469615,4.0,0.6119115635057608,3.0,1.1591187792062725,5.0,1.260829486858944,9.0
